gene_ids,ens_gene,Pan_hrt_1,Pan_hrt_2,Pan_kid_1,Pan_kid_2,Pan_liv
468816,NSPTRG00000010797,1.836424,1.320921633,2.91724,3.75996,0.660094
455926,NSPTRG00000010798,0.716978,0.508408,3.02778,1.74587,2.76236
749937,NSPTRG00000010801,1.20119,0.683209,13.549,11.1256,7.59794
455928,NSPTRG00000010803,4.17055,3.10454,7.0399,6.84727,4.14026
742969,NSPTRG00000010804,0.233618,0.0788112,0.348448,1.461516,0.334573
455929,NSPTRG00000010806,10.37075,4.556995,14.00837,7.13893,28.46724
468817,NSPTRG00000010807,0,0.0333986,0.102609,0.595624,0
455932,NSPTRG00000010809,18.33997071,14.26908011,455.6092007,820.5171581,53.31663
468819,NSPTRG00000010810,0.0736983,0.0289813,0.159732,0.0184588,0
455935,NSPTRG00000010811,3.806193,2.993505,8.24946,9.91447,15.4472
455937,NSPTRG00000010813,37.47534,32.89839182,47.67833,56.4252655,30.65284
455940,NSPTRG00000010815,7.28218,11.1497,10.0821,15.1627,3.50988
100612813,NSPTRG00000010816,241.521611,187.8532001,248.7520014,210.53182,236.984
468823,NSPTRG00000010818,17.50182293,15.7375,23.30098,26.52173095,15.80238
747259,NSPTRG00000010819,13.3304,12.2542,13.1649,17.5178,1.75651
468825,NSPTRG00000010820,0.522092,0.325662,1.42701,1.60526,0.298901
468828,NSPTRG00000010823,1.9521,0.948269,2.93914,2.47341,0.935584
468829,NSPTRG00000010824,21.043499,7.6529855,44.613823,23.142834,19.765664
747705,NSPTRG00000010825,71.41486,17.29785,15.58316,4.699683,18.45728
455944,NSPTRG00000010826,4.270002,2.238862,362.0012004,375.6367013,203.968937
744576,NSPTRG00000010829,0.151544,0.0397291,0.125125,0.449135,0.4723125
468832,NSPTRG00000010830,4.38141,2.78954,1.83751,1.92768,0.855298
747770,NSPTRG00000010832,0,0,0,0,0
744650,NSPTRG00000010833,21.354693,16.319028,32.42989,19.70409,34.42295
468833,NSPTRG00000010834,0,0.0587591,0,0,0
468834,NSPTRG00000010835,3.73179,0.948186,51.35591,20.92262,150.52065
101057082,NSPTRG00000010836,130.000487,147.82252,173.85287,133.21765,220.77671
744861,NSPTRG00000010837,0.514395,0,3.82248,0,2566.84
450167,NSPTRG00000010840,0.0767658,0.0113855,0.11409,0.0281344,1.783322
468836,NSPTRG00000010841,0,0,0,0,1.58897
455948,NSPTRG00000010844,0.211519,0,1.83377,0.105956,5.65788
455949,NSPTRG00000010845,0,0,0,0.159907,0
747884,NSPTRG00000010847,0,0,0.101927,0,0
455951,NSPTRG00000010848,0.841212,0.573386,2.43097,1.96647,1.29318
455952,NSPTRG00000010849,91.0678,73.6894,175.534,170.944,102.921
747915,NSPTRG00000010850,0.024591088,0.038777799,0,0,0
455956,NSPTRG00000010851,5.65456,2.79098,18.279,9.012211,13.192478
468839,NSPTRG00000010852,39.86166,19.41864,93.242976,57.81738,78.47337
745426,NSPTRG00000010854,333.364,459.145,650.291,590.6,230.99
745538,NSPTRG00000010857,0.061762,0.0485748,0.458954,0.18563,0.113935
455959,NSPTRG00000010858,4.57844,2.87938,15.9371,11.764,8.33066
468840,NSPTRG00000010859,2.17262,0.227245,83.0211,1.62448,7.72872
455961,NSPTRG00000010860,18.68956,11.82509,63.4845,34.62311,41.7437
748009,NSPTRG00000010861,7.11838,4.10019,25.28840004,17.09036,28.47141
745747,NSPTRG00000010864,1431.56,1030.1,25.2913,12.516,16.0657
455965,NSPTRG00000010865,3.06005,0.927974,7.26397,5.6134,3.186326
748029,NSPTRG00000010866,1.397394,1.154448,21.54494,13.978664,2.370526
468841,NSPTRG00000010869,0.292364,0.132843,33.2568,31.8344,0.474112
455966,NSPTRG00000010872,0.0991679,0.2294128,1.456890002,0.7755911,0.245255
100614338,NSPTRG00000010873,1.18669395,2.58456181,2.45886,3.97826262,0.145336
455967,NSPTRG00000010874,0.453419002,0.611325002,2.45687,2.3362,2.389827
748082,NSPTRG00000010875,0.335945,1.05686,5.82496,5.3851,5.88745
455968,NSPTRG00000010876,32.6228,9.27371,67.4201,27.5643,212.989
468842,NSPTRG00000010877,0.97258,0.784041,3.91476,4.99373,2.01843
746096,NSPTRG00000010878,0.053979,0.0424536,0.961473,1.8147773,0.358027
455971,NSPTRG00000010880,1.93148,1.05982,10.3752,6.99774,0.745762
455973,NSPTRG00000010882,4.01038,6.66526,0.899658,0.197101,1.689
748222,NSPTRG00000010884,0.234517,0,0,0,0
746261,NSPTRG00000010885,48.9805,28.7494,113.107,72.0359,65.0461
455974,NSPTRG00000010886,52.8012,32.8995,96.3001,78.6243,54.0648
455975,NSPTRG00000010887,277.30697,195.526939,434.95888,336.09938,256.64897
100609529,NSPTRG00000010888,631.295,783.952,229.137,103.057,6.21982
468859,NSPTRG00000010893,0.697514,0.920569,1.140192,2.08879,0.128531
469077,NSPTRG00000010894,1.45898,0.979773,1.8381,1.74031,0.2872644
455988,NSPTRG00000010896,2.21047,1.68842,4.81459,3.59398,2.8049
468849,NSPTRG00000010898,0.916329,1.12982,1.548272,1.809074,1.281187
468848,NSPTRG00000010903,1.02787,0.562184,1.26351,1.13055,0.286861
468853,NSPTRG00000010905,1.21503,0.948767,1.19291,1.91576,0.444208
748419,NSPTRG00000010907,11.194421,10.260621,18.95446,23.82151,22.394783
455992,NSPTRG00000010908,2.97467,1.76937,3.97571,4.35698,2.582
746927,NSPTRG00000010909,1.74267,1.5315644,3.292233,3.26221,1.60695
100608077,NSPTRG00000010910,1.885917,1.77679,1.85838,3.28497,0.205041
100611483,NSPTRG00000010912,1.714719,1.65419,3.26362,4.98941,0.1628046
468855,NSPTRG00000010913,2.020916,2.092254,2.49867,2.916371,0.42400824
468861,NSPTRG00000010917,0.778386,0.770171,9.13733,8.45822,3.91112
468863,NSPTRG00000010920,2.376624,0.718845,203.24379,208.46376,14.0838
104003372,NSPTRG00000010921,0.403888,0.558188,5.06178,5.69244,0.388967
456004,NSPTRG00000010923,11.347421,7.201124,30.3304301,22.5314,39.792441
468864,NSPTRG00000010924,3.18002,1.30198,2.36993,2.60584,1.94219
456005,NSPTRG00000010925,0.2918679,0.378352,4.274593,1.0909016,0.780462
456007,NSPTRG00000010926,50.746978,43.00929,58.28619,57.23285,51.72963
468865,NSPTRG00000010928,0.291334,0.226993,1.009335,0.879281,0.993349
107969744,NSPTRG00000010929,5.86703107,3.327109,28.137603,14.44244,24.084497
468867,NSPTRG00000010930,1.04139,0.482836,2.1072,1.28805,1.67666
100612063,NSPTRG00000010931,0.879268,1.0291139,0.674941378,0.2092869,0.2994543
748652,NSPTRG00000010933,1.429017,1.012195,4.90226,3.137641,4.4447
456009,NSPTRG00000010934,101.15244,85.436317,286.02688,270.88529,158.77914
456010,NSPTRG00000010935,69.007472,57.850235,374.2661363,337.405891,114.796972
748681,NSPTRG00000010936,0,0.0300608,73.4929,11.50759,13.79686
456011,NSPTRG00000010939,0.0941203,0.0859992,0.513118,0.381625,3.1266
456012,NSPTRG00000010941,55.4814,41.1625,157.658,122.671,113.168
456391,NSPTRG00000010942,1.92525,1.49708,7.7344,12.9323,5.7639
456013,NSPTRG00000010945,27.9465,57.526076,44.83138,59.61293,25.401
456014,NSPTRG00000010946,11.8739,2.57232,46.9356,15.244,41.7101
748729,NSPTRG00000010947,3.771626103,3.662784,18.20474,10.55225,12.04666
468873,NSPTRG00000010948,13.4742,14.1919,54.4809,49.0636,34.8721
104003377,NSPTRG00000010950,3.79227,6.0214,13.913,21.9357,1.78194
456018,NSPTRG00000010951,0.801584,0.582994,1.47265,2.07975,1.38817
453327,NSPTRG00000010952,1.3034105,1.640175,5.3271,3.78691,0.12543
468874,NSPTRG00000010953,0.494463,0.331258,1.03058,1.4526,1.02374
735696,NSPTRG00000010954,0,0.223433,0.234491,0.758804,0.174637
735838,NSPTRG00000010957,0,0,0,0,0
100609679,NSPTRG00000010958,0,0,0.0836797,0,0.0623681
456394,NSPTRG00000010959,0.119851,0.0188521,0.860924,0.384234,0.221093
456019,NSPTRG00000010960,18.19787,9.80306,38.873552,20.29531,54.97757
456020,NSPTRG00000010961,13.75779,10.16676,37.953256,37.15613448,17.7439
456396,NSPTRG00000010964,43.30525,36.829659,65.95755,57.5156,54.608622
736237,NSPTRG00000010966,8.96181,4.85383,30.5933,36.0456,16.503
736203,NSPTRG00000010968,24.1884,47.4489,99.1614,136.947,85.4379
456022,NSPTRG00000010969,2.757092,2.092305,5.93303,4.30757,3.179745
456023,NSPTRG00000010970,730.803,617.04,1486.8557,1547.539,1138.62403
456024,NSPTRG00000010971,52.7811,27.120161,67.6387,61.417354,118.870817
456026,NSPTRG00000010973,27.71264,33.84859,66.66901246,65.87207,51.3986
736571,NSPTRG00000010975,0,0,0,0.0499632,0
736693,NSPTRG00000010977,4.48608,0.735048,6.48203,2.80901,3.10338
469081,NSPTRG00000010979,0,0,0,0,0
456030,NSPTRG00000010981,3.776388,5.17408,10.58219,15.30368,3.48911
456031,NSPTRG00000010982,91.38930002,53.74172,171.5810003,134.015,206.3320009
737578,NSPTRG00000010986,42.3815,25.0856,93.7605,69.22891,117.33284
468879,NSPTRG00000010987,0.53393,0.885205,0.807275,1.926427,0.163206
468880,NSPTRG00000010989,5.31513,3.37685,11.2876,8.39527,8.45059
456034,NSPTRG00000010991,0.042811,0.186514,0.32686,0.414182,0.308404
456035,NSPTRG00000010992,38.691695,28.13859,72.53235,64.45971,48.48030225
456036,NSPTRG00000010993,48.864,35.1968,14.45361,7.58913,19.60581
468882,NSPTRG00000010994,36.7378,24.9492,104.375,101.509,75.0939
468883,NSPTRG00000010995,1.45805,0.225586,0.357248,0.2408231,0.177373
737729,NSPTRG00000010996,2.140752,0.955497,5.93049,6.35768,1.3291664
456039,NSPTRG00000010999,52.1896,32.3716,196.91,188.932,250.57543
456040,NSPTRG00000011000,1.8837173,1.415664,1.567395,0.910291625,0.1618436
456041,NSPTRG00000011001,6.762853,2.587316,44.08946,16.3637,20.3772
456044,NSPTRG00000011002,27.616533,25.910253,27.314802,31.511317,11.878002
468884,NSPTRG00000011003,2.46824,1.769654,3.34325,4.320679,1.21104
456045,NSPTRG00000011004,5.82289,2.914791,28.5316,18.45729,21.909
468885,NSPTRG00000011005,4.56855,2.56408,16.1244,11.1095,11.6921
456046,NSPTRG00000011006,3.41512,3.8827,7.82557,10.5848,3.4096
456047,NSPTRG00000011007,11.0217,5.84706,27.7515,20.4176,27.3813
456048,NSPTRG00000011008,0,0,0,0.4668396,0
456049,NSPTRG00000011010,0,5.14721,0,32.9162,0
101058187,NSPTRG00000011014,0,0,0,0,0
107966456,NSPTRG00000011015,0.260216,0.095506,0.322278,0.0693944,4.537851
456053,NSPTRG00000011016,0.31362,0.0411096,0.258947,0.0523671,0.0482124
739649,NSPTRG00000011017,0.129976,0.0817791,0.458367,1.58865,0.623407
456057,NSPTRG00000011018,9.13273,5.46502,10.67831,7.56354,7.15537
456058,NSPTRG00000011019,72.82540034,40.07121,99.72978,71.29820003,70.68049
456059,NSPTRG00000011020,8.546547,5.0749,13.752057,14.426846,11.17815
456060,NSPTRG00000011021,14.6603,8.71162,26.4955,16.392,22.6372
740020,NSPTRG00000011024,7.21037,6.19717,12.2788,14.209631,24.1085
468889,NSPTRG00000011025,45.3542,42.7289,65.2503,75.9137,68.7533
468890,NSPTRG00000011026,5.47299,3.29161,9.66905,6.7733,2.15288
456061,NSPTRG00000011029,0.662794,0.260638,1.53913,0.166006,0.382088
468892,NSPTRG00000011030,0,0,0,0.0663568,0
456062,NSPTRG00000011031,0.447743,0.327301,1.17326,1.11958,1.17608
456079,NSPTRG00000011032,0.448053,0.551547,1.25,1.243,0.822169
739677,NSPTRG00000011035,0.08645,0,0,0.0433053,0
456064,NSPTRG00000011036,0.0652129,0,0.0574208,0.0928984,0
456065,NSPTRG00000011037,235.2878,107.5757,946.489,641.868,1288.181
740560,NSPTRG00000011038,1.21459,0.110222,2.42998,0.748829,0.991038
456067,NSPTRG00000011039,9.126388,5.573980015,29.57458287,24.66169547,25.47517047
740724,NSPTRG00000011040,56.7389,26.4815,205.49,143.833,301.979
456068,NSPTRG00000011041,311.1163715,196.2283512,0.2678112,0.188538233,0.18083111
469084,NSPTRG00000011042,2.97491,1.742511,12.19117,13.90338,0.596575
740346,NSPTRG00000011045,0.387076,0.11547902,1.6237429,0.795807,1.736086
456403,NSPTRG00000011046,11.5419,10.3051,43.28878,42.3851,28.8311
456071,NSPTRG00000011049,16.7336,15.0605,51.253,47.4077,23.7827
456073,NSPTRG00000011051,16.09453,5.65257,42.0108,21.2334,23.68703
456074,NSPTRG00000011052,5.17876,2.07223,33.3073,29.5828,4.94434
456075,NSPTRG00000011053,0.412114,0.202576,1.91402,1.29025,0.855275
740584,NSPTRG00000011054,0.1895144,0.2994592,0.748367,0.649167,0.613842
100610750,NSPTRG00000011055,9.883782,8.064327,13.601421,12.34324,4.077975
107966236,NSPTRG00000011057,0,0.222189,0,0.283034,0.260578
456076,NSPTRG00000011058,4.15366,2.11128,2.94282,2.39869,0.401525
741429,NSPTRG00000011060,0.0980304,0.115649,0.182116,0.196425,0
456078,NSPTRG00000011061,1.934691,2.06772,13.3003,13.92571,11.19743
100614697,NSPTRG00000011063,0,0.711113,0.0724307,0.029654,0.134637
100612709,NSPTRG00000011067,0,0,0,0,0
456086,NSPTRG00000011072,0,0,0,0,0
456091,NSPTRG00000011078,0,0,0,0,0
456092,NSPTRG00000011079,0.19338487,0,1.07779007,0.19374476,1.86498
104003390,NSPTRG00000011080,2.45286,0.676889,10.0197,3.57834,14.6464
456093,NSPTRG00000011082,16.1572,11.563729,106.21178,80.00878,46.31981
742035,NSPTRG00000011083,1.065698,0.417731,5.14367,2.417377,2.819598
456094,NSPTRG00000011084,7.26748,5.959250063,21.6166142,23.46955087,13.08915
456095,NSPTRG00000011087,5.27291,2.46232,6.69378,4.98555,5.04596
742971,NSPTRG00000011089,24.41184,17.42691,114.1569,36.634,49.0354
456096,NSPTRG00000011090,7.371934277,5.6109,59.6947,46.38096367,3.37042
450103,NSPTRG00000011091,3.972188,1.40296,7.049705,8.3164,8.644081
468906,NSPTRG00000011092,0.325741,0,1.12961,0.391615,0
456097,NSPTRG00000011093,4.79053,7.10651,13.0721,17.4028,8.08289
456098,NSPTRG00000011094,0.464377,0.230718,0.4313487,0.697859,0.6424916
468907,NSPTRG00000011096,2.83018,2.50136,3.21033,4.72505,1.77073
743338,NSPTRG00000011098,1.89292,2.4558,5.93109,7.61815,2.37273
456104,NSPTRG00000011099,1.12639,1.349,2.4951,3.08163,0.841849
743475,NSPTRG00000011100,0.710118,0.34906,1.21127,1.36951,0.936373
456102,NSPTRG00000011102,1.728662,1.167691,2.84129,2.55024,1.80242
456404,NSPTRG00000011103,1.06163,0.622584,2.56525,1.80024,0.737676
100610020,NSPTRG00000011108,10.41633,7.84589,29.63253,20.52956,11.19356
100610803,NSPTRG00000011109,2.71035,2.29152,2.65841,4.37855,1.45126
456107,NSPTRG00000011110,2.28688,2.17544,3.66851,4.59587,1.88837
468909,NSPTRG00000011111,1.24355,1.04323,0.513379,1.82726,0.0382337
100611643,NSPTRG00000011112,0.49716,0.64825,1.06943,2.7706,0.603376
468910,NSPTRG00000011113,1.22791,0.774832,2.01591,2.28873,0.304509
456109,NSPTRG00000011116,1.41224,1.29226,2.65722,3.59156,0.250501
456110,NSPTRG00000011117,2.184228,2.042441,2.44789,6.53387,2.747329
744055,NSPTRG00000011119,8.35023,8.77437,18.92328,17.195675,26.491938
456114,NSPTRG00000011120,0.738302,0.917651,5.153379,2.43517,4.438641
744209,NSPTRG00000011122,21.3165,2.83467,67.7655,10.3857,65.0007
456117,NSPTRG00000011123,0.0567865,0,11.72689,5.92056,8.298041735
744276,NSPTRG00000011124,43.5979,44.0329,418.27,303.476,3.519169
456118,NSPTRG00000011125,16.80356,12.506046,80.45251,52.49335,64.908
100615130,NSPTRG00000011126,21.15162,19.69835,54.4309,35.38507,51.75482
449586,NSPTRG00000011127,11.5036,11.7132,2356.65,3473.96,2106.87
743864,NSPTRG00000011128,1.73572,1.36512,0.95542,0.772864,1112.45572
468914,NSPTRG00000011131,35.47298,32.37115,117.3588,154.98997,42.208345
456119,NSPTRG00000011133,5.59637452,1.25755866,29.42206,5.232995746,29.96071
468915,NSPTRG00000011136,0.176554,0.0833141,1.26824,0.88441,0.455975
468916,NSPTRG00000011139,6.35948,6.14432,39.4697,34.3143,29.3949
744862,NSPTRG00000011143,0.510782,0.401722,5.69345,2.81452,7.53809
456122,NSPTRG00000011144,1.25102,1.00093,26.0106,15.3295,5.91391
456123,NSPTRG00000011145,13.64706386,8.032354393,21.55361713,18.57249013,21.16006733
744935,NSPTRG00000011147,1876.95,2305.85,0.453507,0.471669,0.144749
468918,NSPTRG00000011148,0.256033,0.4164139,3.27776,3.82351,0.839968
456124,NSPTRG00000011149,5.884506408,3.472980017,21.0357202,19.01978932,11.55702064
456126,NSPTRG00000011150,35.7181,24.1119,10.1926,9.54498,9.09543
745146,NSPTRG00000011151,1.06883,0.99764,3.54245,2.68825,5.36344
450179,NSPTRG00000011152,56.571765,56.852541,46.18096,54.193841,40.652998
456134,NSPTRG00000011162,166.963,138.517,323.764,264.196,306.419
456135,NSPTRG00000011163,2.097889,1.42049,11.205771,7.867136,9.05379
456140,NSPTRG00000011165,12.38697,7.8624,24.066116,17.35523,12.45663053
456139,NSPTRG00000011166,197.65404,102.99693,45.54136,31.26283,9.966006
468923,NSPTRG00000011168,0.0655921,0,0.040618,0.0985708,0.0605002
456142,NSPTRG00000011169,8.7863,10.309362,30.12152735,31.64027,33.008441
456143,NSPTRG00000011170,0,0,0.156214,0.210609,8.2989
100609031,NSPTRG00000011171,6.80763,2.4682,27.4464,18.2841,15.8092
745748,NSPTRG00000011172,0,0,0,0,0
468925,NSPTRG00000011173,2.16697,3.63283,2.47192,3.59929,0.788982
468926,NSPTRG00000011175,0.101176,0.0795731,0.626533,0.405455,0.653251
745925,NSPTRG00000011176,0,0,0,0,0
745987,NSPTRG00000011179,0,0.0451361,0.177694,0.114993,0.079402
456149,NSPTRG00000011180,31.63363,10.062702,4.80701625,3.604759,2.223928
456150,NSPTRG00000011181,42.0595,48.75886,52.86654,51.13285,45.70027
468928,NSPTRG00000011183,4.91661,5.73806,2.0183,6.26399,0.602049
456153,NSPTRG00000011185,530.558,222.428,187.4758,242.4181,240.3768
456154,NSPTRG00000011186,1.920698,1.337182,4.03272,2.093255,4.23975
468929,NSPTRG00000011190,12.73339,7.58181,43.14527,26.29631,23.90532
746354,NSPTRG00000011192,31.8752,19.83959,50.10949,38.034008,28.00533
456155,NSPTRG00000011194,11.97454,6.145504,36.3222,46.36038,7.86252
456156,NSPTRG00000011197,33.99653,24.193736,137.46266,77.60418,136.816328
456157,NSPTRG00000011198,25.64343,27.9567,27.17785,35.58432,19.02633
746537,NSPTRG00000011199,0.0741004,0,0.825962,0.296952,0.239218
745884,NSPTRG00000011200,13.8193,4.10889,80.567,54.7046,45.3901
468930,NSPTRG00000011201,6.481937,3.70008,11.629999,10.226159,6.043572
456159,NSPTRG00000011202,2.816835,16.47634,17.93963,17.76503,8.03385
107969772,NSPTRG00000011203,0.7357152,0.58699,5.190382,2.260503,23.61111
107969773,NSPTRG00000011204,4.27191,3.44774,11.1846,7.44555,3.51624
456163,NSPTRG00000011207,1.89196,1.84354,8.17009,12.547,7.351
746106,NSPTRG00000011208,1.7077865,1.037409,2.96288,1.309897,1.2059707
468932,NSPTRG00000011209,0.222215058,0.142010081,0.189209,0.1402016,0.192154
456166,NSPTRG00000011210,1.32282,2.02131,4.54048,7.68661,2.47513
456168,NSPTRG00000011211,87.91156,43.17909,226.73074,140.10015,283.220895
468933,NSPTRG00000011212,0.357964,0.0582482,0.336327,0.482294,0.273249
456169,NSPTRG00000011213,1.12729,0.564727,1.66705,0.0241885,0.262425
456170,NSPTRG00000011214,13.1805,16.126522,11.107701,8.19513,2.47941
107969775,NSPTRG00000011215,107.100019,39.915805,275.397263,243.13992,160.94809
468934,NSPTRG00000011217,0,0,0,0,0
456409,NSPTRG00000011219,0.0607075,0.160784,0.345795,0.503527,101.761
107966379,NSPTRG00000011220,0,0,0.947811,0,0
746505,NSPTRG00000011221,0,0,0,0,0
468935,NSPTRG00000011223,10.3108,14.9965,10.4958,10.9667,5.11344
468936,NSPTRG00000011225,4.8588358,1.8156814,16.9805761,7.912973,14.700256
100611581,NSPTRG00000011226,9.19137,5.79468,12.4557,5.73912,5.40272
468937,NSPTRG00000011228,0.377364,0.23246,0.923919,0.865833,0.801937
456177,NSPTRG00000011229,0.138076,0.0271487,0.619904,0.518748,0.0636789
456410,NSPTRG00000011230,58.2799,20.2007,75.4093,34.7455,83.4596
456178,NSPTRG00000011232,7.820799,12.432824,5.88084,9.253340008,1.969855
746727,NSPTRG00000011233,0.0972513,0,0.120446,0,0.0897017
747227,NSPTRG00000011234,32.99419,27.57428,133.6116,186.6086,77.224662
468939,NSPTRG00000011236,5.22337,2.39126,12.202,7.71738,14.2775
468940,NSPTRG00000011237,0.320055,0.0898993,0.910517,1.16808,0.632592
746757,NSPTRG00000011238,32.034888,24.1244,85.6159,60.4185,85.4053
100612219,NSPTRG00000011240,0.245914,0.219195,0.284261,0.427043,0.0907297
747360,NSPTRG00000011241,0.648081,0.169902,2.49713,0.504999,2.85602
468942,NSPTRG00000011243,0.211325,0.103751,1.60976,0.672308,0.338723
456183,NSPTRG00000011245,355.644944,226.7542,1251.9699,886.203,881.733024
468943,NSPTRG00000011246,1.02174,0.803583,15.7124,21.667,5.81162
747478,NSPTRG00000011248,5.69016,4.36782,8.17485,8.34587,0.6718
456186,NSPTRG00000011250,0.064054,0.0604529,0.618782,1.56582,0.0945305
468944,NSPTRG00000011251,0.299058,0.705612,0.617306,2.09729,0.183895
468945,NSPTRG00000011253,0.239108,0.394915,0.562659,0.50306,0.132328
747578,NSPTRG00000011254,6.408803,7.62144,8.63257,11.34169,5.92768
107969781,NSPTRG00000011255,0.0331169,0.0260459,0.0410154,0.0331784,0.0610922
468948,NSPTRG00000011257,0,0,0,0,17.1614
456189,NSPTRG00000011258,13.1423,15.938079,18.48522,16.9072208,3.2266
747021,NSPTRG00000011259,3.5768,0.984582,59.6424,112.3676,18.09315
456190,NSPTRG00000011260,27.1424,16.034734,30.47677,6.82944,17.518859
456193,NSPTRG00000011264,63.4854,53.5518,270.099,335.024,233.888
456194,NSPTRG00000011266,3.485259,1.5308774,311.8451,1147.507,1.484606
747093,NSPTRG00000011267,4.56504,2.92546,20.2666,10.9991,29.5493
747113,NSPTRG00000011268,373.597,121.763,7423.59911,8128.24836,7412.03302
456196,NSPTRG00000011269,24.648488,34.06411809,15.4436,20.37840001,4.16501
468949,NSPTRG00000011270,18.53786,10.16843,53.80692,37.23989,48.57815
468950,NSPTRG00000011271,0.155605,0.24706177,0.313299,0.701522,0.579498
747850,NSPTRG00000011274,0,0,0,0,0
747202,NSPTRG00000011277,80.68988,70.34729,259.973,231.552111,209.0222
747217,NSPTRG00000011278,27.6641,28.7134,14.90145,17.9451,19.47856
456414,NSPTRG00000011280,1.245486606,0.473611,5.86162,2.396168443,3.27408
456197,NSPTRG00000011286,11.9623,4.08678,37.5201,16.42904,7.06216
107966429,NSPTRG00000011288,0,0.528982,1.84451,5.72765,1.87222
456200,NSPTRG00000011289,1.83291,1.25501,4.81731,4.88824,5.64779
456201,NSPTRG00000011290,24.75879,18.97371,16.48536,9.88399,12.63794
456202,NSPTRG00000011292,0.548399,0,0.194055,0.470929,0.144522
456203,NSPTRG00000011293,0.100233,0.0492473,0,0.0334732,0
456204,NSPTRG00000011294,3.18031,0.772747,0.320229,0.518084,0.023849
456205,NSPTRG00000011295,5.39115,5.655411,42.20851,47.40814,39.746779
468953,NSPTRG00000011296,2.66312763,1.121144,19.79506,13.233343,21.904903
100610021,NSPTRG00000011297,3.43714,1.09002,6.04207,3.66569,5.47136
456207,NSPTRG00000011298,878.333,606.561,2019.47,2059.39,2183.83
748133,NSPTRG00000011299,1046.42,834.235,2183.31,2406.85,1939.23
456209,NSPTRG00000011304,22.6612,12.1412,84.1979,63.8468,63.4363
748179,NSPTRG00000011305,0.0662966,0.156424,19.6239,14.8116,1.89565
456210,NSPTRG00000011306,5.97226,2.64512,11.562,9.07714,5.02922
468955,NSPTRG00000011307,62.3509,52.7683,48.5848,61.1797,36.9125
456211,NSPTRG00000011308,18.3954,6.79582,38.4791,22.2965,19.9547
747565,NSPTRG00000011309,14.1923,11.430919,59.54302,64.45259,80.0471
456213,NSPTRG00000011310,6.885342,7.397385,18.9939,10.178673,23.179073
748258,NSPTRG00000011313,0.316685,0.560402,0.326846,0.846061,0.340784
748276,NSPTRG00000011314,1.122098,1.154042,1.12929,1.512128,1.4682592
468956,NSPTRG00000011315,17.385012,12.08031,47.2482,36.39285,30.9374123
468957,NSPTRG00000011318,6.29257,4.14489,21.27376,44.8552,2.00685
747669,NSPTRG00000011319,17.09948,11.22700944,51.509867,39.881537,22.693037
104003407,NSPTRG00000011321,26.24826,27.0126605,134.9938,202.5136,58.4038
747683,NSPTRG00000011323,12.171498,8.478097,39.62847,35.04746,40.922403
456220,NSPTRG00000011325,18.74104,16.3218,43.84257,76.980853,34.57237074
456218,NSPTRG00000011326,24.9071,10.953,48.6345,28.3073,29.8903
456225,NSPTRG00000011327,14.0812,5.44935,69.4323,15.1165,846.485
747721,NSPTRG00000011328,1.186908,1.067637,1.7706355,0.955633,2.018885
456230,NSPTRG00000011330,6.493787,7.275173,44.37107,40.89437,24.860315
468966,NSPTRG00000011331,1.67271,1.155793363,6.30711,6.107174,5.822815
748410,NSPTRG00000011332,0.146978,0,0.182033,0,0
468959,NSPTRG00000011333,38.44274325,30.263287,61.668152,38.85017,48.85409
456226,NSPTRG00000011335,0.153837,0,96.8121,0.910583,13.7415
456227,NSPTRG00000011337,50.30685,31.13745,120.476,80.7406,65.90686
456417,NSPTRG00000011342,6.89725,5.10362,17.0295,15.4013,3.51486
748504,NSPTRG00000011343,109.6555,45.6154,464.428,276.017,295.792
747924,NSPTRG00000011345,13.8247,9.611638,49.48519,27.3732,55.17339
468964,NSPTRG00000011346,0.638129,0.277354,0.72793,0.992619,0.356253
456233,NSPTRG00000011349,0.289067,0.113673,0.716022,1.351487,0.355504
468969,NSPTRG00000011350,5.2659,2.37234,21.7817,18.0807,13.6754
100613812,NSPTRG00000011352,0.167824,0.130644,0.7563,0.834699,0.269868
468972,NSPTRG00000011356,0,0,0.467471,1.220483,0
748637,NSPTRG00000011359,0,0,0,0,0
469101,NSPTRG00000011360,1.17954,0.927687,15.5076,5.81774,8.28532
456239,NSPTRG00000011366,0,0,0,0,0
748677,NSPTRG00000011367,0.0495534,0.194865,0,0,0
468974,NSPTRG00000011368,1.15662,2.20917,1.36426,0,0
748200,NSPTRG00000011370,0,0,0.985114,0.127202,0
456240,NSPTRG00000011371,0.593785,0.487306,4.28453,4.37113,3.07182
100610476,NSPTRG00000011374,0.290068,0.103697,0.315588,0.1871615,3.083808
456242,NSPTRG00000011375,1.636221,0.1461789,2.196021,0.3724176,14.54204
748290,NSPTRG00000011377,0.158396,0.102907,3.88133,1.57205,3.38972
748299,NSPTRG00000011378,0.061038,0.0720081,1.47412,1.16188,1.66084
456243,NSPTRG00000011379,244.8847,167.3153,619.2244,513.096,371.2227
748782,NSPTRG00000011380,0.42626,0.223498,0.703899,0.711752,1.31057
456245,NSPTRG00000011381,1.26834,1.63232,7.71142,3.00347,12.2306
748793,NSPTRG00000011382,0,0,0,0,0.139051
468977,NSPTRG00000011383,3.305378,2.85358,5.9945657,5.2260123,5.4695386
107966154,NSPTRG00000011384,1.62987,1.37523,3.481,4.5232002,3.8601
