,X,ens_gene,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Mus_hrt_1,Mus_hrt_2,Mus_hrt_3,Mus_kidn_1,Mus_kidn_2,Mus_kidn_3,Mus_livr_1,Mus_livr_2,Mus_livr_3,Mus_livr_4,gene_id
868,877,ENSMUSG00000005667,5.644391,5.910815,4.38024,6.390388342,0.989148,2.056343,2.5112265,5.7336675,6.066143,5.0115375,1.667668,1.468444,1.56372,1.824838327,17768
869,878,ENSMUSG00000005672,4.2083264,5.61638,3.747741063,5.1146274,2.294737,2.379483,2.68913902,9.7381044,9.7988047,10.5767613,0.93163652,2.35953013,2.05634502,2.3094364,16590
870,879,ENSMUSG00000005674,4.0344659,6.418627,8.912655,4.771983,26.6567732,34.726819,33.4736809,33.367556,36.7618875,36.289029,8.492914,15.4372,13.1387,12.932303,641376
871,880,ENSMUSG00000005677,0,0.0957197,0.111355,0,0.172691,0.128219,0.201762,0.49512152,0.5442678,0.3979406,188.27265,194.37585,189.32401,190.33313,12355
872,881,ENSMUSG00000005681,0.329457,0.361799,0.374022,0,6.972035,2.477921,2.374741,16.472126,15.076674,15.54297,23337.155,23482.032,22318.809,24223.587,11807
873,882,ENSMUSG00000005682,1.427042,1.566653366,1.415204051,1.165464577,7.810511,8.906847044,8.537694,13.05253779,12.258757,13.376355,10.889456,17.791371,18.358901,17.550571,103135
874,883,ENSMUSG00000005683,26.4961642,29.2124,27.6317616,29.1806,598.027025,615.670104,606.132186,180.226044,183.360621,179.011606,84.618815,95.361644,96.067157,99.305433,12974
875,884,ENSMUSG00000005686,0.594039,0.9053602,0.717854,0.875016,16.481322,17.859064,18.829962,17.112315,17.853585,17.833423,0.5857585,0.656621386,0.7507368,0.7528901,11717
876,885,ENSMUSG00000005687,11.574439,10.279862,9.5642953,8.751418,15.579782,11.8297399,11.787135,20.463977,20.168709,20.479532,12.72169616,16.121512,15.055259,13.837762,68183
877,886,ENSMUSG00000005696,0.286019,0.899726,0.536122,0.424635,0.328421,0.25784596,0.4891366,0.26051,0.6356484,0.850344,0.284793,0.229887,0.453516,0.1794509,20400
878,887,ENSMUSG00000005698,4.441549,6.671182,7.653916,6.576685,7.238964,7.952405,7.969722,16.545107,15.865703,15.791179,9.188571,10.897606,10.720467,8.597193,13018
879,888,ENSMUSG00000005699,0.965648,1.251525,0.698236,0.566564,6.123932,6.5749884,7.2813,12.310196,13.487835,13.963028,6.428944,7.757267,8.131514001,7.667648,56513
880,889,ENSMUSG00000005705,0,0,0,0,1.136137,2.39553,2.03573,2.00047,2.49209,2.44269,0.952119,1.773152,1.38715,1.099111,11604
881,890,ENSMUSG00000005716,1.95739,2.01831,2.66166,2.94383,0.219284,0.362165,0.0785984,36.66533,34.75177,37.73405,0,0,0,0,19293
882,891,ENSMUSG00000005718,0.986471,0.763629,0.856265,0.825165,1.302944,2.089081,2.71005,5.022401,3.974142,5.00963,3.71211,3.728933,4.15834,4.143651,83383
883,892,ENSMUSG00000005732,4.287132,3.98665,2.912162,4.52341,4.094903,6.8088833,7.2903836,13.0662,12.6679015,13.6968,12.739943,17.0468157,18.441857,14.960125,19385
884,893,ENSMUSG00000005763,1.141462318,2.660615,1.633882,1.880969,0.85218981,1.9131417,1.757634,5.2482348,3.5816876,4.7747833,0.4311939,0.8978833,0.863054887,1.124528,12503
885,894,ENSMUSG00000005774,1.793876723,2.1650388,1.320460301,2.397009,3.231338403,2.912699312,4.919061711,9.249053537,10.34028744,12.77736901,7.0110897,8.5329668,9.21196,6.233031,53970
886,895,ENSMUSG00000005779,21.99149,20.542607,23.149365,21.09942,144.359246,130.23364,132.873143,214.541034,216.89341,202.567123,225.59789,216.69138,221.07568,234.367337,19172
887,896,ENSMUSG00000005800,0,0,0,0,0.0592528,0.0634908,0.0935047,0.033597,0,0.0170833,0,0.0961291,0.0543303,0.0434619,17394
888,897,ENSMUSG00000005802,1.79032,1.99222,2.16618,2.20908,1.34702,1.0267631,0.835067,2.318694,2.264578,2.284718,1.423764,1.27478,1.513383,1.306417,22785
889,898,ENSMUSG00000005803,4.172640103,4.72107,4.739796,4.569874,21.0117426,17.4041469,16.6163781,59.296016,53.187337,55.5756248,140.036583,139.102018,137.850857,149.5285313,59010
890,899,ENSMUSG00000005804,3.8693166,5.327351,2.416892,3.379955,15.869167,17.649469,15.28629,24.66334,19.80167,22.415292,17.883653,14.457319,16.629124,15.089604,18457
891,900,ENSMUSG00000005813,4.286803,4.61344,6.714993,5.388116,15.271938,13.389246,12.387633,15.46043713,18.517805,16.7619401,11.648794,10.174475,9.798997,12.955134,75624
892,901,ENSMUSG00000005823,12.43558,16.069155,17.22681,17.365709,20.244193,23.801405,23.389154,34.00755,35.21117,34.13703,22.178755,31.60147,31.957137,32.590339,78308
893,902,ENSMUSG00000005824,0,0.126037,0.197322,0.12013,0.0600564,0.0857074,0.108189,0.294662,0.389659,0.230518,0.251523,0.679294,0.54848,0.672689,50930
894,903,ENSMUSG00000005836,0.575961,0.457917,0.2440107,0.2231005,15.683478,24.760576,25.168069,2.157221,1.510591,2.136628,5.6897254,5.6116539,5.5868519,6.4090898,14465
895,904,ENSMUSG00000005846,8.030471,7.74125,9.117506,8.037083,6.6595768,5.5088697,4.936888,7.299471,7.350752,7.460708,4.63598,4.563736,4.809529,3.677476,66409
896,905,ENSMUSG00000005864,0,0,0,0,0.6302218,0.0197395,0.0207653,0,0,0,0,0,0,0,12789
897,906,ENSMUSG00000005871,1.3763958,1.8440502,3.0704166,1.7580938,3.6198606,3.125617,2.618066293,5.683214115,5.909171929,6.6808144,2.4339171,2.6543858,2.275913649,2.303238525,11789
898,907,ENSMUSG00000005873,88.15883,120.85579,115.38535,109.1471,246.28294,216.459537,222.26997,114.85663,126.574137,116.391025,17.284065,31.23504,27.63765,28.60212,13476
899,908,ENSMUSG00000005881,15.70777949,18.1968116,20.5337,19.496646,41.565755,58.500973,58.118941,224.307575,237.357083,239.144415,134.936194,127.6916552,127.66751,132.219401,66366
900,909,ENSMUSG00000005882,6.3807874,9.397067857,8.844154253,11.85872707,89.86913439,79.128366,81.04862718,49.281723,51.54526,54.511715,36.7245631,25.9014037,26.480809,27.32031653,56046
901,910,ENSMUSG00000005883,0,0,0,0,0.02370903,0.0947142,0.086997,0.1285698,0.276002,0.135966,0.0991252,0,0.0354854,0,26972
902,911,ENSMUSG00000005886,1.7723476,2.963114,3.00418,2.8532166,14.6081406,14.1787392,14.9453327,27.6038678,23.6428565,24.2410474,18.450702,17.044929,20.2589929,18.6569879,17978
903,912,ENSMUSG00000005891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19110
904,913,ENSMUSG00000005892,0,0,0,0,0,0,0,0,0.033813,0.0320104,0,0,0,0,22044
905,914,ENSMUSG00000005893,1.26975406,2.2802134,2.265418,3.031898,6.4769247,5.8968499,4.8020837,11.2234418,10.731458,11.9351806,5.2645936,4.992254,5.254039,4.6077481,22026
906,915,ENSMUSG00000005897,0.408271,1.158773145,1.101328,1.133717,2.245347,2.089883,2.471407,3.390564,3.740226,3.363364,3.81778,3.88337,3.88341,4.471557,22025
907,916,ENSMUSG00000005899,1.190961992,3.918903,2.53252912,4.1655965,22.186066,26.658137,25.010317,37.37521277,39.559962,35.290724,17.547682,26.6966454,30.230047,33.17400524,77626
908,917,ENSMUSG00000005907,2.867619,1.786965,1.516589208,3.228762,5.5157224,5.029164,4.5378041,14.0676169,13.825044,13.328259,9.6965352,11.347801,11.348311,12.652385,71382
909,918,ENSMUSG00000005917,0,0.0403914,0,0.0385227,0.0517907,0.4119485,0.3682062,0.0144927,0,0.0184149,0,0,0,0,18423
910,919,ENSMUSG00000005936,2.872957806,5.006449916,4.3575421,4.086097862,19.2486934,19.000998,19.19062913,27.93469101,24.08397605,28.683878,30.367546,24.52732597,29.00367569,25.34484454,66989
911,920,ENSMUSG00000005947,0.395775,0.259195,0.572433,0.274759,0.1993275,0.2336546,0.262021,0.8115709,0.783957,0.909626,0.190252,0.281404,0.100443734,0.213131,16407
912,921,ENSMUSG00000005949,3.082303,4.386551,3.58263,4.811752,6.404036,8.018317,7.42549,25.661155,24.776532,27.352414,11.40943,14.098378,13.37742,14.77504,83429
913,922,ENSMUSG00000005950,0.232773,0.522822,0.44671,0.498534,8.25115,7.136385,8.04995,6.238895,7.20377,6.456249,0.0630352,0.0730717,0.11013,0.0440495,94045
914,923,ENSMUSG00000005951,1.88699,0.922323,1.13098,1.070890017,1.1735466,1.63636,1.18559,11.7722,11.0471,12.8756,37.679528,37.492496,36.924637,38.226927,74637
915,924,ENSMUSG00000005952,0.0685811,0.28824,0.0442456,0,0.4689441,0.4423042,0.2012717,0.0873168,0.13135,0.124317,0.0430969,0.1515343,0.3427726,0.1795275,193034
916,925,ENSMUSG00000005958,0.351207,0.820754,0.606133,0.713957,4.1816509,5.4358244,5.5464864,3.946889,3.3343465,4.318472,0.267447,0.3161113,0.4518566,0.5197451,13845
917,926,ENSMUSG00000005968,1.17941473,1.571789,1.38957,1.941934,0.74172,0.988062,0.764791,11.23907,11.095394,11.456834,2.049794,6.177089,6.0022664,7.077047,22156
918,927,ENSMUSG00000005973,17.08031,20.38905,20.56829,19.76562,5.96045,4.222306,4.31777,4.25851,4.1460884,4.698775,1.90487,1.551682,1.56093,1.59452,19672
919,928,ENSMUSG00000005980,813.029187,1593.15302,1597.20744,1579.05251,2.989558,2.2473047,1.620466,1596.806358,1632.306951,1593.06868,0.474508,1.151235,0.7125382,1.2763586,13419
920,929,ENSMUSG00000005981,10.9187,10.5257,9.7069,9.89588,63.97272,72.75615,70.332884,190.8819,178.8299,174.6181,131.0831,150.55256,146.69879,150.21214,68015
921,930,ENSMUSG00000005982,4.330771279,5.998098004,0.600175968,3.410715,5.98161402,12.0801351,7.917332,23.1502596,17.3563859,21.955647,59.08636,37.347329,43.176694,33.664682,74763
922,931,ENSMUSG00000005983,1.671203,1.181657,1.4254947,1.0756475,1.922537,1.859717,2.038892,14.20344,16.048091,15.418697,1.500339,3.4870414,1.523438,1.5568164,105246059
923,932,ENSMUSG00000005986,0.73016,0.3366837,0.39398464,0.21233422,1.148453,2.01317,1.713779,3.344808,4.518939,4.115427,0.118835,0.8543481,0.60468914,0.96063,68423
924,933,ENSMUSG00000005994,0,0,0,0.276058,0.0387018,0.0466502,0.0613425,0,0,0,0,0,0,0,22178
925,934,ENSMUSG00000006005,6.302999,5.53376388,4.170043196,4.59275462,32.965721,32.797787,32.8055836,34.579005,35.198622,32.997421,16.7436517,19.121403,15.7400291,18.290388,108989
926,935,ENSMUSG00000006007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20028
927,936,ENSMUSG00000006010,9.963552,12.794875,8.188809,10.263941,6.21161,4.368292,4.545247,8.57374,7.904469,8.0451388,4.327748,3.2898839,4.565550908,5.046452464,226499
928,937,ENSMUSG00000006014,0,0.124409,0.129853,0.0767964,3.6896834,4.36058,5.283494,0.2590307,0.4967462,0.2373003,12.934766,10.959407,10.92617,11.4546084,96875
929,938,ENSMUSG00000006019,0.886929,1.116787,1.12658,1.044162,4.089421,8.051184,8.515092,15.023182,13.2470081,15.824207,7.767158,9.607535,10.844537,9.435949,71723
930,939,ENSMUSG00000006021,1.985152,1.870493,2.35811742,1.972869,18.396276,21.809115,21.088587,21.417774,19.871414,18.823439,17.282342,22.466552,20.920658,22.899247,70394
931,940,ENSMUSG00000006024,19.235256,24.018568,25.513938,22.72907,60.443816,106.922038,104.75236,142.24198,136.14404,139.870982,100.48553,146.969052,150.12518,148.42896,108124
932,941,ENSMUSG00000006050,16.8367,15.477459,17.712923,17.010706,26.869909,31.041649,30.07651,48.55499,49.00465,50.09583,48.61561,50.38963,50.659641,45.89966,24068
933,942,ENSMUSG00000006056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76815
934,943,ENSMUSG00000006057,69.16651,81.10445,94.109866,91.51438,2196.494,3299.0634,3284.58,1428.0229,1353.208,1420.091,1047.85966,1093.57438,1105.78955,1095.91819,11951
935,944,ENSMUSG00000006058,8.996709,11.364012,10.236896,9.121667,13.838678,12.102404,12.365991,34.011862,34.67402632,35.893483,22.137781,15.77569,17.367927,19.211438,27681
936,945,ENSMUSG00000006095,7.18151,8.81212,7.4925,9.53444,16.8053,19.88808,19.96316,47.39779,49.9077,49.9196,15.6267,17.09409,15.95581,18.13387,66411
937,946,ENSMUSG00000006127,5.313551326,5.784889236,4.216768,4.811189,23.069873,26.9515,26.383221,55.880286,54.009922,57.04693,14.545838,20.528379,17.787347,18.389608,19062
938,947,ENSMUSG00000006134,1.68649,2.452307,2.02149,2.5505,10.45506,17.049995,15.08784,23.09631,20.08373,23.2655,23.20947,25.303079,21.98992,26.01317,12929
