"","ens_gene","Homo_sg_1","Homo_sg_2","Homo_hrt_1","Homo_hrt_2","Homo_hrt_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Homo_livr_1","Homo_livr_2","Homo_livr_3","gene_ids"
"15618","ENSG00000187791",0.2302174,0,0.3967746,0,0,0.34512,0.796057,0.474833,0,0,0.0401717,100129969
"15619","ENSG00000187792",0.918815,0.549641,1.22681,1.41502,1.52118,0.59385,1.33381,0.714421,0.75146,0.0495399,0.175732,7621
"15620","ENSG00000187796",0.1454708,0.4124332,2.025618,2.238332,2.608973,3.951194,2.703053,0.872121,2.454522,0.1697552,0.2648012,64170
"15621","ENSG00000187800",1.366114,0.9934636,16.19236,14.2342,14.67922,2.816394,9.972961,3.950188,1.475546,0.5193254,0.9048012,375033
"15622","ENSG00000187801",0.373679,0.3796928,0.145122,0.0932094,0.229235,0.2611459,0.0501968,0.688653,0.0712594,0.10032,0.121589,65243
"15623","ENSG00000187806",0,0,0,0.156762,0,0,0,0,0,0,0.0975355,338949
"15624","ENSG00000187808",0.126733,0.639879,0.0535862,0.599355,0.398703,0.783635,0.516441,0.346553,0.458212,0.0774094,0.19546,347454
"15625","ENSG00000187815",0.890726,0.485617,0.65657,0.43198,0.2298891,0.806855,0.6048585,1.859435,0.8586553,0.50213,0.957958,339559
"15626","ENSG00000187821",0,0,0,0,0,1.145612,4.94299,0.3634845,0,0,0,391723
"15627","ENSG00000187823",0,0,0,0,0,0.156285,0.216293,0.408546,0.409399,0.0432269,0.218298,340595
"15628","ENSG00000187824",4.391797,4.576367,2.727968,7.21876,13.17149,9.922261,2.120499,22.076,49.73643,27.14629,63.44876,388335
"15629","ENSG00000187833",0,0,0,0.0561966,0.0373831,0,0.030264,0,0.0429628,0,0.0366534,388960
"15630","ENSG00000187837",3.23438,10.1721,32.2021,24.35,30.3715,11.844,39.3402,36.0133,31.608,109.635,21.8376,3006
"15631","ENSG00000187838",0.6476126,0.8986337,9.826755,10.18217,12.13567,11.69217,15.3072,6.634847,5.934651,1.817586,2.404207,57048
"15632","ENSG00000187840",23.7485,81.56132,26.5136,23.9154,26.7272,30.673,50.1437,26.8368,119.818,42.03234,39.03391,1978
"15633","ENSG00000187848",0,0,0,0,0.132407,0,0.4687383,0,0.175052,0,0,22953
"15634","ENSG00000187855",0,0,0,0,0,0.111128,0.0427215,0.10193,0,0,0,121549
"15635","ENSG00000187857",0.1112218,0.0848122,0.1255575,0.7470859,2.515625,0.136156,0.812121,0.165376,0.0658282,0,0.02795343,390323
"15636","ENSG00000187860",0.2092828,0.3485973,1.401669,3.356025,3.682489,5.228551,6.210112,3.071059,0.559739,0.1771122,0.612198,550631
"15637","ENSG00000187862",0.05388699,0.0600709,0.0409362,0,0,0,0.0493157,0.0294158,0.102153,0,0.169743,164118
"15638","ENSG00000187866",5.1713,4.41492,1.28361,1.00293,0.911359,2.21483,2.08968,6.29978,1.14989,1.43974,2.46355,116224
"15639","ENSG00000187867",0.2541812,1.217015,0.0886562,0.237986,0.173508,38.45671,12.66613,11.70171,10.28099,2.091817,3.912794,342979
"15640","ENSG00000187871",0.00956467,0,0.0455125,0.105126,0,0.136903,0.0538139,0.0315414,0.0822117,0.104505,0.0951601,389400
"15641","ENSG00000187889",1.544822,1.899193,3.834099,5.07871,2.62278,5.265394,0.8589531,15.54387,7.55798,2.921565,18.4849,199920
"15642","ENSG00000187893",0.0293049,0.0118699,0.087599,0.0979784,0.0651772,0,0.0527651,0.09442,0,0.0210906,0.0319525,392459
"15643","ENSG00000187902",0.00282002,0.00173359,0.0343633,0.1537396,0.0708709,0.0248739,0.0143436,0.0246927,0.0203622,0,0.00434296,729956
"15644","ENSG00000187905",0.0323365,0.07713091,0.0886462,0.6199092,0.144933,0.4666316,0.226652,0.146193,0.191829,0.0146372,0.0621346,400891
"15645","ENSG00000187908",484.9305,170.1055,0.0387187,0,0.085603,0.9953028,0.1279645,0.1995974,0.034166,0.018315,0,1755
"15646","ENSG00000187912",0.2148768,0.195087,0.1512845,0.144623,0,0,0.2040022,0.0574635,0.0738093,0.019021,0.066112,388512
"15647","ENSG00000187918",0,0.00651025,0,0.0512993,0,0,0.11362,0,0,0,0,390064
"15648","ENSG00000187922",0.2376147,0.4037793,56.11752,10.02284,9.286174,2.032973,0.742185,1.373012,0.4936695,0.2096869,0.0172861,414332
"15649","ENSG00000187942",0.469896,0.7876902,27.82505,27.69857,27.68919,6.249551,21.64291,1.121045,4.834508,0,0.1172242,401944
"15650","ENSG00000187944",0.0111025,0.0147104,0.0513875,0,0.229406,0,0,0.2215555,0,0,0.0259248,401027
"15651","ENSG00000187950",0.109246,0.037111,0.0886341,0.0991361,0.0659474,0.2896649,0,0,0,0,0.0242475,341350
"15652","ENSG00000187953",1.778272,1.347586,4.148889,2.002875,2.847898,5.652316,3.514232,4.546061,2.135474,0.5912061,2.24348,441194
"15653","ENSG00000187954",6.392658,16.34933,35.85197,67.60292,64.18889,45.04813,67.78492,38.84241,23.70503,10.12565,19.21313,50626
"15654","ENSG00000187955",9.454474,5.367771,3.296532,10.32934,8.544711,1.037644,7.452279,1.551006,1.398912,0.9442736,2.800275,7373
"15655","ENSG00000187957",42.8001,55.4819,1.153751,0.937696,0.797045,11.9195,8.89334,12.1155,0,0.0224273,0.00849441,92737
"15656","ENSG00000187959",0.03555038,0.0886413,0.0733455,0,0.109144,0,0,0.0527044,0.2172208,0,0.0267534,642843
"15657","ENSG00000187961",0.892431,1.943243,5.346763,5.9163,4.374155,5.014762,9.88348,4.487382,4.78431,0.691403,1.345338,339451
"15658","ENSG00000187969",0,0,0,0,0,0,0,0,0,0,0.0491142,389874
"15659","ENSG00000187980",0.059223,0.0298631,0.210925,0.108738,0.104393,0.250366,0.5027431,0.0839016,0.286833,0.0449786,0.0771637,391013
"15660","ENSG00000187984",0.3842494,0.0830056,4.08854,4.46437,2.616156,2.98597,3.71213,0.0920624,0.813587,0.0308459,0.111858,138649
"15661","ENSG00000187987",0.6236296,0.4563654,0.524924,0.628349,0.313493,0.152848,0.422987,0.533533,0,0.0338142,0.00889569,222696
"15662","ENSG00000187994",0.5827463,3.420667,2.794604,0.6389126,1.805784,4.272468,2.244578,3.096297,4.933263,0.832301,2.164288,126432
"15663","ENSG00000187997",0.0309004,0.0650678,0.152249,0.544305,0.720567,0.299163,0.488682,0.118853,0.236116,0.0942862,0.0933591,100141515
"15664","ENSG00000188000",0.147742,0.0369122,0.27253,0.330982,0.184406,0.295001,0.432028,0.6586042,0.259171,0,0.247805,162998
"15665","ENSG00000188001",2.386421,1.68352,2.523011,1.395852,2.380292,0.785683,1.106915,0.6513684,2.812183,2.62506,4.342188,285386
"15666","ENSG00000188010",12.8802,10.40207,11.82158,5.205654,5.05575,40.26034,27.38572,64.07217,2.62379,5.475949,8.24178,729967
"15667","ENSG00000188011",0.0195194,0.00240516,0.104416,0.116788,0.0258967,0,0,0,0.0297619,0.0335194,0.0190434,285093
"15668","ENSG00000188015",0.474148,0.308226,1.5566,1.2309,0.40941,1.80663,0.331443,1.49139,0,0.13248,0,6274
"15669","ENSG00000188021",8.24253,6.3185,6.14008,11.0818,11.4471,6.83275,5.19046,10.1028,4.32556,3.64536,5.8218,29978
"15670","ENSG00000188026",3.758852,4.037033,45.41413,82.29168,86.64621,15.81838,16.43436,8.734958,5.795802,0.7650588,1.777002,353116
"15671","ENSG00000188029",0,0,0,0.489315,0.326277,14.71043,1.540306,34.34007,0,0,0,392360
"15672","ENSG00000188032",0.0290469,0.0283011,0,0,0.2081534,0.032403,0,0.0222908,0,0,0.0308561,646457
"15673","ENSG00000188033",1.232045,0.688352,1.872915,0.705769,2.364763,2.25486,3.037123,1.461658,0.876433,0.3512347,0.520456,57474
"15674","ENSG00000188037",0.0109837,0.00676009,0.023863,0,0.0355101,0,0.0287476,0.0514422,0.0408101,0,0.0261127,1180
"15675","ENSG00000188038",0.0372354,0.255398,1.01444,2.26927,1.20765,0.211928,1.719145,0.874743,0.346975,0.343572,0.370025,123904
"15676","ENSG00000188039",0.3610324,0.1996574,0.0738117,0.1183709,0.1736135,0.0830449,0.732565,0.3046521,0.120288,0.00492586,0.0386026,284434
"15677","ENSG00000188042",8.61376,7.045306,1.845958,2.458129,2.907419,2.494813,1.788669,2.33686,2.338888,0.815737,2.15675,10123
"15678","ENSG00000188050",0.0687446,0.0339713,0,0,0,0.0685809,0.15819,0.141535,0,0,0.071845,168433
"15679","ENSG00000188051",0.1432248,0.4428041,0.429626,0,0.419808,0.126293,0.788728,0.11584,0.103386,0,0.176406,100130519
"15680","ENSG00000188056",0.0349232,0,0.0693255,0,0.051581,0,0,0,0,0,0,285852
"15681","ENSG00000188060",0.6015002,0.2833677,0.899137,1.010881,0.850349,0.845523,0.885562,0.768963,0.304654,0.203907,0.333144,115273
"15682","ENSG00000188064",0.0453073,0.03866906,0.0233606,0.0844751,0.0284944,0.0442784,5.70796,0.0714761,0.2841496,0,0.041239,7477
"15683","ENSG00000188070",2.238389,2.055596,11.70179,9.677,9.71894,12.18844,7.2767,7.011531,9.87616,0.364328,3.90001,65998
"15684","ENSG00000188076",0.409899,1.03841,0,0,0,0,0,0,0,0,0,147199
"15685","ENSG00000188086",0.0887,0.53927,0.420268,0.439741,0.292524,0.308006,0.622491,0.253948,0.168093,0,0.1589066,377047
"15686","ENSG00000188089",0.0219208,0.0157859,0.142845,0,0.0652719,0.0191783,0,0.0131015,0.0120533,0,0,123745
"15687","ENSG00000188092",4.510222,1.862556,2.118977,2.40472,1.506433,27.60303,25.8169,57.5463,4.389509,4.837223,7.871407,51463
"15688","ENSG00000188095",0.0113235,0.1365333,0,0.117543,0,0.2327538,0.0633012,0.1930463,0,0,0.0383327,145873
"15689","ENSG00000188100",0,0,0,0,0,0,0,0,0,0,0,643161
"15690","ENSG00000188107",0.4412978,0.2943634,0.3556146,0.4258389,1.453227,0.4772578,0.8577728,0.5515711,0.2754076,0.3025924,0.2569168,346007
"15691","ENSG00000188112",3.29861,9.41778,0.904671,1.084913,1.975476,6.27161,6.21007,4.73444,0.965068,0.06563038,0.0728835,647024
"15692","ENSG00000188120",0,0.00471759,0,0,0,0,0,0,0.0387319,0,0.0840578,1617
"15693","ENSG00000188124",0.0295617,0.00980511,0.0746497,0,0,0.0366226,0.0843509,0.0502485,0.0711942,0,0,338755
"15694","ENSG00000188133",0.0191865,0,0,0.0303233,0.0201717,0,0,0.00974068,0,0,0,401498
"15695","ENSG00000188152",0.05265818,0.0418759,0.4445849,0.372361,0.60227,0.262503,0.590319,0,0.235567,0,0.0483314,441457
"15696","ENSG00000188153",4.685509,3.159718,1.892869,3.067393,2.91569,4.040039,3.786516,7.69889,0.9491546,0.5387006,0.4935249,1287
"15697","ENSG00000188155",0,0,0,0,0,0,0,0,0.313613,0,0.0456036,386674
"15698","ENSG00000188157",3.065495,5.012217,12.2296,23.61791,26.05125,63.27121,97.522,25.90389,13.94706,3.341123,4.357161,375790
"15699","ENSG00000188158",0.913611,0.4193566,0.5022346,0.3486679,0.796014,3.339246,1.159333,6.345337,0.0343892,0.004169638,0.03474374,4810
"15700","ENSG00000188162",0,0.00211056,0,0.08785094,0,0.02260591,0.09462217,0.02822015,0.0335814,0,0.007712598,340990
"15701","ENSG00000188163",0.0108606,0.0786821,2.86928,2.4597,4.36332,2.145822,5.63452,1.217384,0.0783526,0.0441225,0.3485781,401565
"15702","ENSG00000188167",0.232208,0.1095506,0.414761,0.694454,0.844586,0.949193,0.3681713,1.066662,0.543158,0.0210229,0.0716624,643853
"15703","ENSG00000188171",4.189111,2.046282,1.435354,1.288237,0.621175,1.916375,1.754352,6.45948,0.672921,0.5109671,0.988462,199777
"15704","ENSG00000188175",1.360239,0.593468,0,0.0997879,0.066381,14.85735,2.809966,35.42134,0,0.1497548,0,253012
"15705","ENSG00000188176",0.0665245,0.03515651,6.043,11.39904,11.63136,36.04165,47.6538,46.848,0.0369265,0,0.0315036,342527
"15706","ENSG00000188177",6.384949,3.081846,1.778934,2.405465,2.040186,0.665558,1.602552,1.802595,0.295334,0.660179,0.7640951,376940
"15707","ENSG00000188186",11.22811,31.66284,103.5565,107.9028,122.3029,181.4972,255.4311,123.469,78.79467,52.96645,46.6185,389541
"15708","ENSG00000188191",1.051335,1.883461,21.6092,32.08492,29.56508,43.21876,40.0315,22.99237,14.73268,1.366604,3.117804,5575
"15709","ENSG00000188199",0.136911,0.2153817,0.362314,1.314293,0.585511,0.625275,0.622138,0.7718502,0.9043796,0.0787238,0.6570306,729262
"15710","ENSG00000188211",0.117546,0.0814417,0.2606057,0.151006,0.0837104,1.57478,0.78612,3.31467,0.038534,0.01568603,0.0328305,374383
"15711","ENSG00000188215",2.368172,0.901886,6.53431,3.18855,2.5725,7.5484,4.69034,3.75628,7.18416,0.783142,1.824068,123879
"15712","ENSG00000188219",0,0,0,0.2678,0.06355,0.0370201,0,0.0190601,0,0,0,445582
"15713","ENSG00000188227",1.195745,0.4118561,2.668277,3.086266,2.609597,2.730486,1.446976,4.516256,0.494198,0.06917511,0.3360242,390927
"15714","ENSG00000188229",20.32347,28.86938,248.2923,376.1714,421.8585,231.1743,229.0349,145.6531,105.3105,55.94941,43.66329,10383
"15715","ENSG00000188234",4.424387,2.156436,8.86636,8.22983,7.66224,9.948624,6.981559,10.1264,3.898369,0.695957,3.206063,119016
"15716","ENSG00000188243",102.7511,59.45218,39.76455,66.86139,74.04774,62.85366,109.9097,181.9147,32.77008,62.108,100.9977,170622
"15717","ENSG00000188257",29.89045,4.642707,1566.844,15.00903,19.59646,0,0.636052,4.1151,4.532211,6897.477,3.483475,5320
"15718","ENSG00000188263",0.0049736,0.0174752,0.0429792,0.0480718,0.0639566,0,0,0,0.0183756,0,0,400935
"15719","ENSG00000188266",2.277707,1.426542,1.121804,1.558817,1.918057,8.77342,12.67237,13.63105,1.958617,1.383762,1.842204,123688
"15720","ENSG00000188269",0.13908,0.0201285,0.0525199,0.117908,0.104205,0.0917791,0.231992,0.150958,0.0150034,0,0.140485,26659
"15721","ENSG00000188277",0.519511,0.673154,0.766676,1.57211,1.14088,1.26799,2.34751,0.75751,1.52968,0.153822,0.594259,643338
"15722","ENSG00000188282",0,0.0644551,0.155501,0,0,0.294819,0.0310483,0,0,0,0.2688534,285180
"15723","ENSG00000188283",2.861297,3.054863,3.73573,4.615142,2.965175,4.343165,3.935153,5.695986,1.615681,0.9836659,1.613219,163087
"15724","ENSG00000188290",1.038781,0.866476,28.38243,49.48342,60.86253,7.05498,19.80875,2.666163,3.148307,1.283133,0.5803787,57801
"15725","ENSG00000188293",0.0276822,0,0,0,0,0,1.33545,0.113795,0,0,0,374918
"15726","ENSG00000188295",2.591202,1.191638,1.698596,1.05657,0.0839828,1.312391,1.179152,2.372632,0.7291665,0.238562,0.199243,79862
"15727","ENSG00000188305",0.0138803,0.0259944,0.185405,0.208779,0.369854,0.161427,0.234644,0.111195,0.302502,0.0149026,0.0676881,374872
"15728","ENSG00000188306",0.0200708,0.0123776,0.0458794,0.102631,0,0.0479238,0,0.0659359,0.0392312,0,0,344657
"15729","ENSG00000188312",0.979592,0.4725929,0.648942,0.47143,0.428367,0.698596,0.4495527,1.679433,0.0803864,0.3644806,0.4210929,401541
"15730","ENSG00000188313",30.82808,10.54879,28.17608,8.403711,10.58623,27.80822,8.179161,58.55179,10.06156,45.35426,18.95103,5359
"15731","ENSG00000188315",2.263911,1.189324,4.044982,2.367143,1.523454,1.073163,1.476546,3.844347,1.258336,0.2464855,1.477577,375341
"15732","ENSG00000188316",0.0753329,0.07552337,0.119298,0.1337548,0.159639,0.760391,0.1506702,0.515588,0,0,0,387712
"15733","ENSG00000188321",8.67863,4.973777,4.838514,3.565357,10.31793,5.105035,2.863139,10.69644,2.615326,0.3880802,5.966429,84527
"15734","ENSG00000188322",0.3671045,0.7040498,1.06528,2.9092,3.17396,1.76252,2.09972,0.879124,0.265648,0.0140579,0.0969419,388228
"15735","ENSG00000188324",0.0251228,0.0311423,0.0607224,0,0.185954,0,0,0,0.0495258,0,0,283365
"15736","ENSG00000188334",0,0,0,0,0,0,0,0,0,0,0,100131137
"15737","ENSG00000188338",0.5461822,0.328286,3.169308,16.40889,12.9058,32.1156,12.48247,28.88704,304.2729,29.03252,211.6437,10991
"15738","ENSG00000188340",0,0,0,0,0,0,0,0,0,0,0,81442
"15739","ENSG00000188342",7.436716,6.263186,4.394296,5.261491,4.854518,5.281142,1.494159,12.72287,2.68319,3.4735,4.281345,2963
"15740","ENSG00000188343",5.668419,2.156193,13.32394,15.34543,13.94179,29.83519,10.05644,53.43389,7.02367,4.282005,12.42206,137392
"15741","ENSG00000188352",9.659514,5.787662,4.545857,7.171952,8.084781,12.13875,6.024739,8.089795,1.117425,0.941999,1.027826,54914
"15742","ENSG00000188368",0.1515496,0.1440061,0.171933,0.205427,0.445699,2.422864,1.533661,1.765059,0.1556596,0.3170391,0.1948284,284338
"15743","ENSG00000188372",0.3775707,1.826386,6.603039,0.272918,1.093894,0.938648,3.609381,0.72167,2.407389,1.38183,1.09768,7784
"15744","ENSG00000188373",0,0,0,0,0,0,0.517338,0.53676,0,0,0,387695
"15745","ENSG00000188375",0.0714237,0.0222606,0.198728,0,0.315463,0,0.256398,0.135328,0.264145,0,0.168894,440093
"15746","ENSG00000188379",0,0,0,0,0,0,0,0,0,0,0,3440
"15747","ENSG00000188385",0.1543828,0.07594249,1.356141,1.499145,1.734429,0.121428,0.4876582,0.2278796,0.0400478,0,0.1102544,282973
"15748","ENSG00000188386",0,0,0.0224453,0.415582,0.41468,0,0,0,0,0,0.1016462,5535
"15749","ENSG00000188389",0.07296638,0.1762358,1.630732,1.91837,1.955568,0.3759457,0.700706,0.222912,0.0702329,0.0933599,0.155585,5133
"15750","ENSG00000188393",0,0,0,0,0,0,0,0.12742,0,0,0,387836
"15751","ENSG00000188396",0.0568918,0.159158,0.328773,0,0,0.515134,0.594108,0,0.140566,0.0791563,0,343521
"15752","ENSG00000188404",1.96457,1.276682,2.186316,1.719443,1.613906,1.268742,1.170603,1.623885,1.9216,3.85249,1.451755,6402
"15753","ENSG00000188408",0,0,0,0,0,0,0,0,0,0,0,347541
"15754","ENSG00000188419",5.306248,2.817208,1.748477,1.506445,1.445487,3.957635,1.112957,11.34177,0.9239423,2.365124,3.339224,1121
"15755","ENSG00000188425",0,0,0,0,0,0,0,0,0,0,0,339345
"15756","ENSG00000188428",5.627146,3.886114,2.219641,1.753014,1.617171,9.427667,6.06311,20.19942,2.300295,2.37019,4.00515,63915
"15757","ENSG00000188452",0.1927127,0.1191455,0.302068,0.7361052,0.450741,7.644161,2.136274,12.07353,0.5878954,0,0.110182,375298
"15758","ENSG00000188467",0.0980279,0.0204455,0,0,0.144926,0.0894493,0,0.122786,0,0,0,283652
"15759","ENSG00000188483",1.84105,1.20196,5.62366,3.145,3.20222,6.95319,11.1992,2.20608,2.55158,2.85991,0.418628,389792
"15760","ENSG00000188486",1.518433,1.464655,6.48907,6.40597,9.10106,10.37439,13.73011,5.405042,7.95947,2.954393,2.702122,3014
"15761","ENSG00000188487",0.2913586,0.3131665,0.49316,1.559194,1.428813,1.561523,7.911663,1.486926,0.0685215,0.0449756,0.0599614,387755
"15762","ENSG00000188488",1.800219,1.339313,0.787272,7.098739,5.431609,245.1157,254.5958,327.2676,497.1276,22.15287,425.6493,5104
"15763","ENSG00000188493",1.233538,1.643799,2.903075,8.706739,4.993716,9.078976,14.5608,8.708161,5.656782,1.610778,2.47342,284325
"15764","ENSG00000188501",0.0417563,0.068816,0.106672,0.170189,0.1294172,0.312369,0.228831,0.146729,0.0963535,0,0.1023198,197021
"15765","ENSG00000188505",0.200909,0.217641,0.0420374,0.203386,0.0626195,2.4845,1.16645,2.6858,0.224562,0.140535,0.0456512,342897
"15766","ENSG00000188508",0,0.0844004,0,0,0,0,0.550553,0,0,0.404615,0,388533
"15767","ENSG00000188517",0.906883,1.088607,0.653636,0.513843,0.3998399,0.1976094,0.6394131,0.3487734,0.4686992,0.207955,0.325109,84570
"15768","ENSG00000188522",0.5030332,0.8715036,0.4217735,0.490374,0.3927831,3.77261,4.949794,3.662095,7.236908,1.29776,1.728795,644815
"15769","ENSG00000188523",0.0229781,0.00622302,1.710345,2.230242,1.644579,0.1288798,0.0633997,0.2035335,0,0,0.0383924,389799
"15770","ENSG00000188529",35.55437,20.31356,26.43384,19.21446,15.99599,26.33462,9.24858,43.24889,25.8969,16.75687,20.15322,10772
"15771","ENSG00000188536",23.9251,8.240922,995.163,717.4228,735.316,305.835,885.9703,174.5591,112.3876,2164.239,63.27591,3040
"15772","ENSG00000188542",2.040351,1.050818,4.84463,7.391676,5.91626,3.414561,5.221357,4.614389,2.974776,1.346663,2.92431,285193
"15773","ENSG00000188549",1.124352,2.19847,33.36489,63.64026,56.75218,14.45967,4.100045,6.784802,6.582734,0.1487666,1.945379,388115
"15774","ENSG00000188554",26.08996,20.68725,24.52297,31.16353,32.1073,48.67758,32.2972,68.39307,19.50085,8.231467,24.78334,4077
"15775","ENSG00000188558",0.0844432,0.0752949,0.13446,0.0998277,0.0780537,0.177872,0.585238,0.351742,0.137253,0,0.0544166,391211
"15776","ENSG00000188559",7.601457,5.376832,3.79165,2.715618,3.216346,9.050213,7.794872,11.03623,10.43101,1.91983,6.646411,57186
"15777","ENSG00000188566",1.327674,2.019561,5.463534,8.442405,7.363514,5.977095,12.19909,6.650764,3.364987,0.645465,1.234496,27158
"15778","ENSG00000188573",0.0575372,0.311073,0.0692168,2.47738,3.50201,0.361505,0.16677,0.0497376,0.0591868,0.499945,0.4797,345630
"15779","ENSG00000188580",0.2242607,0.0442486,0.188134,2.59129,0.2799588,0.0523461,0.226644,0.0180051,0.0214257,0,0.2112659,154215
"15780","ENSG00000188581",0,1.03e-07,0,0,0,0,0,0,0,0,0,81851
"15781","ENSG00000188582",0,0,1.71988,14.0827,15.0179,0,0,0.0233183,12.69054,2.536597,4.847505,344838
"15782","ENSG00000188596",1.166611,0.5093986,1.87843,3.51523,2.980618,2.734387,7.583674,3.913078,2.01665,0.121703,1.364502,144535
"15783","ENSG00000188610",0.2681328,0.0641008,0.632942,0,0.0227118,0.212431,0.462308,0.6058575,0,0.263734,0.07715229,653820
"15784","ENSG00000188611",0.0997173,0.319497,0.682562,0.423251,1.460557,0.0852188,0.1808706,0.186124,1.056081,0.446709,0.618889,56624
"15785","ENSG00000188612",92.1919,73.8694,107.4079,66.4922,72.05356,170.2791,113.0876,298.4866,128.3674,100.8282,139.6398,6613
"15786","ENSG00000188613",1.016713,0.320103,2.32876,2.20396,3.19881,0.446592,1.294821,0.51489,0.200347,0.0088944,0.065341,340719
"15787","ENSG00000188620",0.0322911,0.0344179,0.0833753,0.218516,0.167242,0.114243,0.202359,0.205831,0.153783,0,0.0214776,340784
"15788","ENSG00000188624",0.03319,0.0206721,0,0,0,0.212515,0,0.146194,0,0,0,388555
"15789","ENSG00000188626",0.565549,0.357864,1.506257,0.65794,0.4370997,5.44669,1.39101,2.423938,1.365718,0.139,0.171676,653720
"15790","ENSG00000188629",1.680305,0.802095,1.355212,1.30582,2.017995,1.626959,1.534489,2.709484,0.4622513,0.0440309,0.8205851,7730
"15791","ENSG00000188636",2.57729,3.00261,5.72692,12.154,12.4753,8.49208,10.2925,8.7101,1.49537,0.224984,0.72553,84247
"15792","ENSG00000188641",9.39968,7.260168,3.862503,3.31293,3.385656,3.917362,2.138682,7.581441,13.26211,6.968608,13.37431,1806
"15793","ENSG00000188643",13.46337,12.31718,46.62304,38.155,41.2605,70.761,88.43287,62.0692,82.16785,51.20061,63.13975,140576
"15794","ENSG00000188647",6.399282,3.558261,2.230834,4.252497,3.414363,3.172855,2.07587,12.21551,1.825616,1.162762,3.072483,375743
"15795","ENSG00000188649",0.7845725,0.2501297,0.725795,0.143122,0.4686293,0.1542093,1.143837,1.87998,0.8681761,0.0336176,0.1804745,387707
"15796","ENSG00000188655",0,0,0,0,0,0,0,0,0,0,0,390443
"15797","ENSG00000188659",1.422231,1.195997,0.984053,0.108796,0.292102,2.569756,1.044288,1.858026,0.423807,0.206435,0.588867,283726
"15798","ENSG00000188672",0.4156727,0.3432762,1.093533,1.735084,2.059492,0.3555366,0.228597,0.4866069,1.177633,0.4708179,0.2335288,6006
"15799","ENSG00000188674",0,0.0325283,0,0.979116,0,0,0.179739,0.321459,0.630976,0,0.214382,389073
"15800","ENSG00000188676",0.0428536,0.0315116,0.100338,0.0829969,0.106737,0.0809923,0.4431078,0.155512,0.871367,0.412332,5.433627,169355
"15801","ENSG00000188677",2.644774,2.63847,58.86409,110.7689,99.43089,73.11595,41.34153,48.89587,21.02723,2.972496,2.32456,29780
"15802","ENSG00000188681",0.7073222,0.7308046,7.06978,3.2379,5.37014,4.57268,11.98684,4.57859,2.76285,1.983701,2.365678,100132288
"15803","ENSG00000188687",0.4848609,0.3347196,0.9751297,0.862619,0.6408684,0.6154707,1.688814,2.068471,2.952248,0.1972284,0.7725321,57835
"15804","ENSG00000188690",15.69775,15.14976,28.83685,28.93674,30.90637,37.65789,71.7774,56.39248,26.16912,12.21641,35.03514,7390
"15805","ENSG00000188691",0,0,0,0,0,0,0,0,0,0,0,390084
"15806","ENSG00000188694",0,0,0,0,0,0,0,0,0,0,0,643803
"15807","ENSG00000188706",8.187631,8.145332,5.51863,7.80799,5.40221,32.72429,30.19784,41.6957,18.72303,6.78933,8.394864,51114
"15808","ENSG00000188707",0.642967,1.579613,0.3379537,2.103116,1.44318,4.73214,5.0511,4.53362,6.15915,1.082793,2.822849,113763
"15809","ENSG00000188710",0.0561168,0.0761756,0.0520199,0.116367,0.0774099,0.50203,1.157988,0.3453583,0.0889637,0,0.0189747,347148
"15810","ENSG00000188716",0,0,0.106699,0,0.158777,0,0,0,0,0,0,338599
"15811","ENSG00000188725",15.0757,11.35202,5.41593,5.45189,5.64155,24.3262,4.56719,35.4151,18.06137,10.69244,12.1494,643155
"15812","ENSG00000188729",0.0950382,0.0275272,0.0243177,0,0,0,0,0.087371,0.0207939,0.0234192,0.0177402,344901
"15813","ENSG00000188730",0.00741192,0.00364209,1.39279,5.17212,5.50487,0.0580366,0.0668689,0.0332366,0.010546,0,0.0112673,375567
"15814","ENSG00000188732",5.11526,4.492269,2.46167,2.849039,2.51802,6.285483,2.821496,8.370455,2.61154,3.513762,7.553504,340277
"15815","ENSG00000188735",4.657444,3.349626,2.296727,5.598767,5.065264,9.210355,9.594284,9.647136,7.570015,0.2809909,1.730628,144404
"15816","ENSG00000188738",1.271322,0.6450469,0.941773,2.624525,1.677249,1.357691,2.042499,5.38818,0.9121224,0.2661056,0.7537942,401024
"15817","ENSG00000188739",27.28616,23.6752,7.662838,6.13831,7.020674,19.04885,5.223639,60.85088,6.627916,16.0066,18.35137,23029
"15818","ENSG00000188747",1.00424,3.150437,1.93946,5.70859,7.880281,14.2345,18.84538,13.41949,7.79425,3.07204,6.61767,10811
"15819","ENSG00000188755",0,0,0,0.14665,0.211804,0,0,0,0,0,0.0242589,440452
"15820","ENSG00000188760",0.387783,0.980246,2.766626,3.917683,4.00197,4.2558,3.50484,3.40423,1.954738,1.035576,0.807351,130612
"15821","ENSG00000188761",0.4261866,0.0534406,0.2407764,0.30612,0.3064365,0.9541171,1.055202,1.261304,0.261301,0.03563428,0.0772108,440603
"15822","ENSG00000188763",0.213861,0.705794,0.203901,0.15204,0.10114,0.177489,0.327518,0.0244197,0.348708,0.0163639,0.0619787,8326
"15823","ENSG00000188766",0.2622933,0.1197794,0.5165477,1.078921,0.6669175,0.417975,0.18634,0.432206,0.3833048,0.00749445,0.0111516,399473
"15824","ENSG00000188770",0,0,0,0,0,0.6108948,0,0.2101251,0,0,0,26254
