"","moduleColors","gene"
"2518","turquoise","107297851"
"2519","turquoise","107297895"
"2520","turquoise","107297899"
"2521","turquoise","107297903"
"2522","turquoise","107297909"
"2523","turquoise","107297914"
"2524","turquoise","107297917"
"2525","turquoise","107297926"
"2526","turquoise","107297930"
"2527","turquoise","107297933"
"2528","turquoise","107297935"
"2529","turquoise","107297942"
"2530","turquoise","107297950"
"2531","turquoise","107297959"
"2532","turquoise","107297962"
"2533","turquoise","107297966"
"2534","turquoise","107297971"
"2535","turquoise","107297977"
"2536","turquoise","107297981"
"2537","turquoise","107298006"
"2538","turquoise","107298010"
"2539","turquoise","107298016"
"2540","turquoise","107298019"
"2541","turquoise","107298020"
"2542","turquoise","107298024"
"2543","turquoise","107298035"
"2544","turquoise","107298038"
"2545","turquoise","107298040"
"2546","turquoise","107298041"
"2547","turquoise","107298042"
"2548","turquoise","107298051"
"2549","turquoise","107298059"
"2550","turquoise","107298061"
"2551","turquoise","107298069"
"2552","turquoise","107298085"
"2553","turquoise","107298086"
"2554","turquoise","107298109"
"2555","turquoise","107298122"
"2556","turquoise","107298128"
"2557","turquoise","107298152"
"2558","turquoise","107298154"
"2559","turquoise","107298155"
"2560","turquoise","107298157"
"2561","turquoise","107298162"
"2562","turquoise","107298166"
"2563","turquoise","107298172"
"2564","turquoise","107298177"
"2565","turquoise","107298180"
"2566","turquoise","107298183"
"2567","turquoise","107298192"
"2568","turquoise","107298193"
"2569","turquoise","107298194"
"2570","turquoise","107298200"
"2571","turquoise","107298201"
"2572","turquoise","107298206"
"2573","turquoise","107298224"
"2574","turquoise","107298225"
"2575","turquoise","107298229"
"2576","turquoise","107298231"
"2577","turquoise","107298236"
"2578","turquoise","107298251"
"2579","turquoise","107298256"
"2580","turquoise","107298261"
"2581","turquoise","107298263"
"2582","turquoise","107298275"
"2583","turquoise","107298280"
"2584","turquoise","107298282"
"2585","turquoise","107298284"
"2586","turquoise","107298285"
"2587","turquoise","107298286"
"2588","turquoise","107298288"
"2589","turquoise","107298293"
"2590","turquoise","107298297"
"2591","turquoise","107298298"
"2592","turquoise","107298299"
"2593","turquoise","107298300"
"2594","turquoise","107298301"
"2595","turquoise","107298306"
"2596","turquoise","107298307"
"2597","turquoise","107298322"
"2598","turquoise","107298336"
"2599","turquoise","107298340"
"2600","turquoise","107298341"
"2601","turquoise","107298345"
"2602","turquoise","107298347"
"2603","turquoise","107298348"
"2604","turquoise","107298349"
"2605","turquoise","107298365"
"2606","turquoise","107298367"
"2607","turquoise","107298374"
"2608","turquoise","107298375"
"2609","turquoise","107298390"
"2610","turquoise","107298391"
"2611","turquoise","107298406"
"2612","turquoise","107298409"
"2613","turquoise","107298420"
"2614","turquoise","107298431"
"2615","turquoise","107298432"
"2616","turquoise","107298438"
"2617","turquoise","107298442"
"2618","turquoise","107298443"
"2619","turquoise","107298448"
"2620","turquoise","107298458"
"2621","turquoise","107298463"
"2622","turquoise","107298464"
"2623","turquoise","107298468"
"2624","turquoise","107298473"
"2625","turquoise","107298477"
"2626","turquoise","107298478"
"2627","turquoise","107298481"
"2628","turquoise","107298517"
"2629","turquoise","107298525"
"2630","turquoise","107298527"
"2631","turquoise","107298543"
"2632","turquoise","107298556"
"2633","turquoise","107298564"
"2634","turquoise","107298568"
"2635","turquoise","107298587"
"2636","turquoise","107298596"
"2637","turquoise","107298597"
"2638","turquoise","107298599"
"2639","turquoise","107298603"
"2640","turquoise","107298612"
"2641","turquoise","107298641"
"2642","turquoise","107298645"
"2643","turquoise","107298646"
"2644","turquoise","107298653"
"2645","turquoise","107298655"
"2646","turquoise","107298658"
"2647","turquoise","107298661"
"2648","turquoise","107298668"
"2649","turquoise","107298678"
"2650","turquoise","107298685"
"2651","turquoise","107298688"
"2652","turquoise","107298697"
"2653","turquoise","107298701"
"2654","turquoise","107298703"
"2655","turquoise","107298716"
"2656","turquoise","107298739"
"2657","turquoise","107298742"
"2658","turquoise","107298744"
"2659","turquoise","107298751"
"2660","turquoise","107298757"
"2661","turquoise","107298764"
"2662","turquoise","107298769"
"2663","turquoise","107298774"
"2664","turquoise","107298775"
"2665","turquoise","107298779"
"2666","turquoise","107298790"
"2667","turquoise","107298792"
"2668","turquoise","107298797"
"2669","turquoise","107298799"
"2670","turquoise","107298804"
"2671","turquoise","107298815"
"2672","turquoise","107298822"
"2673","turquoise","107298828"
"2674","turquoise","107298829"
"2675","turquoise","107298838"
"2676","turquoise","107298850"
"2677","turquoise","107298859"
"2678","turquoise","107298865"
"2679","turquoise","107298872"
"2680","turquoise","107298875"
"2681","turquoise","107298900"
"2682","turquoise","107298903"
"2683","turquoise","107298914"
"2684","turquoise","107298918"
"2685","turquoise","107298932"
"2686","turquoise","107298939"
"2687","turquoise","107298952"
"2688","turquoise","107298953"
"2689","turquoise","107298957"
"2690","turquoise","107298963"
"2691","turquoise","107298966"
"2692","turquoise","107298971"
"2693","turquoise","107298982"
"2694","turquoise","107298984"
"2695","turquoise","107298987"
"2696","turquoise","107298996"
"2697","turquoise","107298999"
"2698","turquoise","107299007"
"2699","turquoise","107299013"
"2700","turquoise","107299014"
"2701","turquoise","107299016"
"2702","turquoise","107299022"
"2703","turquoise","107299030"
"2704","turquoise","107299040"
"2705","turquoise","107299042"
"2706","turquoise","107299044"
"2707","turquoise","107299051"
"2708","turquoise","107299055"
"2709","turquoise","107299058"
"2710","turquoise","107299059"
"2711","turquoise","107299064"
"2712","turquoise","107299065"
"2713","turquoise","107299066"
"2714","turquoise","107299069"
"2715","turquoise","107299076"
"2716","turquoise","107299085"
"2717","turquoise","107299087"
"2718","turquoise","107299114"
"2719","turquoise","107299115"
"2720","turquoise","107299131"
"2721","turquoise","107299152"
"2722","turquoise","107299155"
"2723","turquoise","107299160"
"2724","turquoise","107299173"
"2725","turquoise","107299175"
"2726","turquoise","107299230"
"2727","turquoise","107299240"
"2728","turquoise","107299265"
"2729","turquoise","107299296"
"2730","turquoise","107299309"
"2731","turquoise","107299311"
"2732","turquoise","107299312"
"2733","turquoise","107299321"
"2734","turquoise","107299323"
"2735","turquoise","107299327"
"2736","turquoise","107299347"
"2737","turquoise","107299367"
"2738","turquoise","107299377"
"2739","turquoise","107299386"
"2740","turquoise","107299388"
"2741","turquoise","107299390"
"2742","turquoise","107299393"
"2743","turquoise","107299412"
"2744","turquoise","107299414"
"2745","turquoise","107299434"
"2746","turquoise","107299441"
"2747","turquoise","107299443"
"2748","turquoise","107299444"
"2749","turquoise","107299445"
"2750","turquoise","107299449"
"2751","turquoise","107299460"
"2752","turquoise","107299461"
"2753","turquoise","107299465"
"2754","turquoise","107299479"
"2755","turquoise","107299496"
"2756","turquoise","107299500"
"2757","turquoise","107299501"
"2758","turquoise","107299504"
"2759","turquoise","107299514"
"2760","turquoise","107299518"
"2761","turquoise","107299523"
"2762","turquoise","107299527"
"2763","turquoise","107299530"
"2764","turquoise","107299533"
"2765","turquoise","107299555"
"2766","turquoise","107299563"
"2767","turquoise","107299565"
"2768","turquoise","107299570"
"2769","turquoise","107299572"
"2770","turquoise","107299575"
"2771","turquoise","107299579"
"2772","turquoise","107299581"
"2773","turquoise","107299583"
"2774","turquoise","107299586"
"2775","turquoise","107299615"
"2776","turquoise","107299620"
"2777","turquoise","107299624"
"2778","turquoise","107299629"
"2779","turquoise","107299646"
"2780","turquoise","107299647"
"2781","turquoise","107299671"
"2782","turquoise","107299687"
"2783","turquoise","107299688"
"2784","turquoise","107299695"
"2785","turquoise","107299703"
"2786","turquoise","107299709"
"2787","turquoise","107299721"
"2788","turquoise","107299732"
"2789","turquoise","107299734"
"2790","turquoise","107299740"
"2791","turquoise","107299747"
"2792","turquoise","107299752"
"2793","turquoise","107299754"
"2794","turquoise","107299769"
"2795","turquoise","107299777"
"2796","turquoise","107299795"
"2797","turquoise","107299798"
"2798","turquoise","107299799"
"2799","turquoise","107299804"
"2800","turquoise","107299806"
"2801","turquoise","107299807"
"2802","turquoise","107299812"
"2803","turquoise","107299813"
"2804","turquoise","107299816"
"2805","turquoise","107299818"
"2806","turquoise","107299840"
"2807","turquoise","107299872"
"2808","turquoise","107299878"
"2809","turquoise","107299890"
"2810","turquoise","107299893"
"2811","turquoise","107299914"
"2812","turquoise","107299929"
"2813","turquoise","107299949"
"2814","turquoise","107299955"
"2815","turquoise","107299956"
"2816","turquoise","107299985"
"2817","turquoise","107299988"
"2818","turquoise","107299996"
"2819","turquoise","107299997"
"2820","turquoise","107300006"
"2821","turquoise","107300011"
"2822","turquoise","107300018"
"2823","turquoise","107300021"
"2824","turquoise","107300025"
"2825","turquoise","107300030"
"2826","turquoise","107300040"
"2827","turquoise","107300048"
"2828","turquoise","107300052"
"2829","turquoise","107300055"
"2830","turquoise","107300056"
"2831","turquoise","107300060"
"2832","turquoise","107300061"
"2833","turquoise","107300069"
"2834","turquoise","107300079"
"2835","turquoise","107300090"
"2836","turquoise","107300094"
"2837","turquoise","107300122"
"2838","turquoise","107300127"
"2839","turquoise","107300141"
"2840","turquoise","107300144"
"2841","turquoise","107300150"
"2842","turquoise","107300154"
"2843","turquoise","107300160"
"2844","turquoise","107300187"
"2845","turquoise","107300188"
"2846","turquoise","107300189"
"2847","turquoise","107300193"
"2848","turquoise","107300207"
"2849","turquoise","107300211"
"2850","turquoise","107300218"
"2851","turquoise","107300227"
"2852","turquoise","107300237"
"2853","turquoise","107300239"
"2854","turquoise","107300248"
"2855","turquoise","107300254"
"2856","turquoise","107300275"
"2857","turquoise","107300276"
"2858","turquoise","107300284"
"2859","turquoise","107300295"
"2860","turquoise","107300297"
"2861","turquoise","107300306"
"2862","turquoise","107300312"
"2863","turquoise","107300320"
"2864","turquoise","107300327"
"2865","turquoise","107300334"
"2866","turquoise","107300341"
"2867","turquoise","107300386"
"2868","turquoise","107300395"
"2869","turquoise","107300400"
"2870","turquoise","107300405"
"2871","turquoise","107300418"
"2872","turquoise","107300419"
"2873","turquoise","107300433"
"2874","turquoise","107300445"
"2875","turquoise","107300449"
"2876","turquoise","107300450"
"2877","turquoise","107300458"
"2878","turquoise","107300464"
"2879","turquoise","107300473"
"2880","turquoise","107300483"
"2881","turquoise","107300487"
"2882","turquoise","107300495"
"2883","turquoise","107300500"
"2884","turquoise","107300501"
"2885","turquoise","107300507"
"2886","turquoise","107300512"
"2887","turquoise","107300513"
"2888","turquoise","107300514"
"2889","turquoise","107300527"
"2890","turquoise","107300539"
"2891","turquoise","107300553"
"2892","turquoise","107300555"
"2893","turquoise","107300563"
"2894","turquoise","107300565"
"2895","turquoise","107300575"
"2896","turquoise","107300586"
"2897","turquoise","107300594"
"2898","turquoise","107300598"
"2899","turquoise","107300605"
"2900","turquoise","107300606"
"2901","turquoise","107300608"
"2902","turquoise","107300613"
"2903","turquoise","107300618"
"2904","turquoise","107300621"
"2905","turquoise","107300623"
"2906","turquoise","107300627"
"2907","turquoise","107300633"
"2908","turquoise","107300645"
"2909","turquoise","107300656"
"2910","turquoise","107300667"
"2911","turquoise","107300690"
"2912","turquoise","107300696"
"2913","turquoise","107300698"
"2914","turquoise","107300700"
"2915","turquoise","107300708"
"2916","turquoise","107300736"
"2917","turquoise","107300747"
"2918","turquoise","107300750"
"2919","turquoise","107300755"
"2920","turquoise","107300770"
"2921","turquoise","107300771"
"2922","turquoise","107300772"
"2923","turquoise","107300773"
"2924","turquoise","107300779"
"2925","turquoise","107300790"
"2926","turquoise","107300800"
"2927","turquoise","107300805"
"2928","turquoise","107300807"
"2929","turquoise","107300811"
"2930","turquoise","107300812"
"2931","turquoise","107300823"
"2932","turquoise","107300825"
"2933","turquoise","107300829"
"2934","turquoise","107300838"
"2935","turquoise","107300857"
"2936","turquoise","107300859"
"2937","turquoise","107300860"
"2938","turquoise","107300864"
"2939","turquoise","107300876"
"2940","turquoise","107300880"
"2941","turquoise","107300881"
"2942","turquoise","107300882"
"2943","turquoise","107300894"
"2944","turquoise","107300908"
"2945","turquoise","107300914"
"2946","turquoise","107300915"
"2947","turquoise","107300921"
"2948","turquoise","107300922"
"2949","turquoise","107300928"
"2950","turquoise","107300935"
"2951","turquoise","107300940"
"2952","turquoise","107300941"
"2953","turquoise","107300950"
"2954","turquoise","107300951"
"2955","turquoise","107300957"
"2956","turquoise","107300966"
"2957","turquoise","107300969"
"2958","turquoise","107300973"
"2959","turquoise","107300978"
"2960","turquoise","107300981"
"2961","turquoise","107300987"
"2962","turquoise","107300988"
"2963","turquoise","107300990"
"2964","turquoise","107300992"
"2965","turquoise","107301005"
"2966","turquoise","107301016"
"2967","turquoise","107301019"
"2968","turquoise","107301022"
"2969","turquoise","107301024"
"2970","turquoise","107301031"
"2971","turquoise","107301036"
"2972","turquoise","107301039"
"2973","turquoise","107301045"
"2974","turquoise","107301047"
"2975","turquoise","107301054"
"2976","turquoise","107301058"
"2977","turquoise","107301072"
"2978","turquoise","107301074"
"2979","turquoise","107301079"
"2980","turquoise","107301082"
"2981","turquoise","107301084"
"2982","turquoise","107301086"
"2983","turquoise","107301091"
"2984","turquoise","107301092"
"2985","turquoise","107301093"
"2986","turquoise","107301096"
"2987","turquoise","107301103"
"2988","turquoise","107301104"
"2989","turquoise","107301114"
"2990","turquoise","107301119"
"2991","turquoise","107301125"
"2992","turquoise","107301136"
"2993","turquoise","107301137"
"2994","turquoise","107301150"
"2995","turquoise","107301157"
"2996","turquoise","107301163"
"2997","turquoise","107301167"
"2998","turquoise","107301170"
"2999","turquoise","107301175"
"3000","turquoise","107301183"
"3001","turquoise","107301185"
"3002","turquoise","107301188"
"3003","turquoise","107301203"
"3004","turquoise","107301205"
"3005","turquoise","107301206"
"3006","turquoise","107301220"
"3007","turquoise","107301230"
"3008","turquoise","107301231"
"3009","turquoise","107301255"
"3010","turquoise","107301259"
"3011","turquoise","107301265"
"3012","turquoise","107301266"
"3013","turquoise","107301267"
"3014","turquoise","107301273"
"3015","turquoise","107301275"
"3016","turquoise","107301277"
"3017","turquoise","107301284"
"3018","turquoise","107301285"
"3019","turquoise","107301296"
"3020","turquoise","107301307"
"3021","turquoise","107301311"
"3022","turquoise","107301316"
"3023","turquoise","107301329"
"3024","turquoise","107301333"
"3025","turquoise","107301337"
"3026","turquoise","107301344"
"3027","turquoise","107301346"
"3028","turquoise","107301348"
"3029","turquoise","107301358"
"3030","turquoise","107301361"
"3031","turquoise","107301362"
"3032","turquoise","107301365"
"3033","turquoise","107301366"
"3034","turquoise","107301370"
"3035","turquoise","107301377"
"3036","turquoise","107301378"
"3037","turquoise","107301379"
"3038","turquoise","107301383"
"3039","turquoise","107301386"
"3040","turquoise","107301391"
"3041","turquoise","107301399"
"3042","turquoise","107301401"
"3043","turquoise","107301411"
"3044","turquoise","107301412"
"3045","turquoise","107301416"
"3046","turquoise","107301421"
"3047","turquoise","107301436"
"3048","turquoise","107301438"
"3049","turquoise","107301439"
"3050","turquoise","107301441"
"3051","turquoise","107301460"
"3052","turquoise","107301462"
"3053","turquoise","107301465"
"3054","turquoise","107301472"
"3055","turquoise","107301479"
"3056","turquoise","107301484"
"3057","turquoise","107301486"
"3058","turquoise","107301491"
"3059","turquoise","107301495"
"3060","turquoise","107301505"
"3061","turquoise","107301508"
"3062","turquoise","107301511"
"3063","turquoise","107301512"
"3064","turquoise","107301518"
"3065","turquoise","107301521"
"3066","turquoise","107301530"
"3067","turquoise","107301534"
"3068","turquoise","107301535"
"3069","turquoise","107301537"
"3070","turquoise","107301539"
"3071","turquoise","107301540"
"3072","turquoise","107301556"
"3073","turquoise","107301558"
"3074","turquoise","107301559"
"3075","turquoise","107301580"
"3076","turquoise","107301584"
"3077","turquoise","107301585"
"3078","turquoise","107301588"
"3079","turquoise","107301594"
"3080","turquoise","107301597"
"3081","turquoise","107301598"
"3082","turquoise","107301600"
"3083","turquoise","107301603"
"3084","turquoise","107301605"
"3085","turquoise","107301607"
"3086","turquoise","107301625"
"3087","turquoise","107301626"
"3088","turquoise","107301634"
"3089","turquoise","107301659"
"3090","turquoise","107301661"
"3091","turquoise","107301671"
"3092","turquoise","107301674"
"3093","turquoise","107301678"
"3094","turquoise","107301679"
"3095","turquoise","107301689"
"3096","turquoise","107301691"
"3097","turquoise","107301709"
"3098","turquoise","107301720"
"3099","turquoise","107301725"
"3100","turquoise","107301727"
"3101","turquoise","107301731"
"3102","turquoise","107301737"
"3103","turquoise","107301743"
"3104","turquoise","107301746"
"3105","turquoise","107301765"
"3106","turquoise","107301768"
"3107","turquoise","107301776"
"3108","turquoise","107301780"
"3109","turquoise","107301787"
"3110","turquoise","107301792"
"3111","turquoise","107301800"
"3112","turquoise","107301806"
"3113","turquoise","107301807"
"3114","turquoise","107301818"
"3115","turquoise","107301819"
"3116","turquoise","107301831"
"3117","turquoise","107301836"
"3118","turquoise","107301839"
"3119","turquoise","107301843"
"3120","turquoise","107301857"
"3121","turquoise","107301864"
"3122","turquoise","107301866"
"3123","turquoise","107301869"
"3124","turquoise","107301870"
"3125","turquoise","107301877"
"3126","turquoise","107301884"
"3127","turquoise","107301894"
"3128","turquoise","107301900"
"3129","turquoise","107301903"
"3130","turquoise","107301905"
"3131","turquoise","107301906"
"3132","turquoise","107301910"
"3133","turquoise","107301912"
"3134","turquoise","107301913"
"3135","turquoise","107301916"
"3136","turquoise","107301924"
"3137","turquoise","107301925"
"3138","turquoise","107301928"
"3139","turquoise","107301936"
"3140","turquoise","107301937"
"3141","turquoise","107301939"
"3142","turquoise","107301945"
"3143","turquoise","107301946"
"3144","turquoise","107301955"
"3145","turquoise","107301958"
"3146","turquoise","107301965"
"3147","turquoise","107301966"
"3148","turquoise","107301978"
"3149","turquoise","107301985"
"3150","turquoise","107301997"
"3151","turquoise","107302000"
"3152","turquoise","107302002"
"3153","turquoise","107302003"
"3154","turquoise","107302012"
"3155","turquoise","107302040"
"3156","turquoise","107302041"
"3157","turquoise","107302050"
"3158","turquoise","107302067"
"3159","turquoise","107302083"
"3160","turquoise","107302088"
"3161","turquoise","107302095"
"3162","turquoise","107302116"
"3163","turquoise","107302133"
"3164","turquoise","107302136"
"3165","turquoise","107302148"
"3166","turquoise","107302149"
"3167","turquoise","107302164"
"3168","turquoise","107302168"
"3169","turquoise","107302175"
"3170","turquoise","107302195"
"3171","turquoise","107302233"
"3172","turquoise","107302242"
"3173","turquoise","107302255"
"3174","turquoise","107302259"
"3175","turquoise","107302264"
"3176","turquoise","107302266"
"3177","turquoise","107302276"
"3178","turquoise","107302278"
"3179","turquoise","107302298"
"3180","turquoise","107302317"
"3181","turquoise","107302319"
"3182","turquoise","107302325"
"3183","turquoise","107302335"
"3184","turquoise","107302349"
"3185","turquoise","107302350"
"3186","turquoise","107302380"
"3187","turquoise","107302385"
"3188","turquoise","107302388"
"3189","turquoise","107302397"
"3190","turquoise","107302399"
"3191","turquoise","107302404"
"3192","turquoise","107302411"
"3193","turquoise","107302418"
"3194","turquoise","107302420"
"3195","turquoise","107302434"
"3196","turquoise","107302440"
"3197","turquoise","107302444"
"3198","turquoise","107302478"
"3199","turquoise","107302484"
"3200","turquoise","107302488"
"3201","turquoise","107302489"
"3202","turquoise","107302494"
"3203","turquoise","107302497"
"3204","turquoise","107302498"
"3205","turquoise","107302499"
"3206","turquoise","107302504"
"3207","turquoise","107302522"
"3208","turquoise","107302524"
"3209","turquoise","107302526"
"3210","turquoise","107302532"
"3211","turquoise","107302535"
"3212","turquoise","107302537"
"3213","turquoise","107302542"
"3214","turquoise","107302544"
"3215","turquoise","107302551"
"3216","turquoise","107302563"
"3217","turquoise","107302567"
"3218","turquoise","107302577"
"3219","turquoise","107302588"
"3220","turquoise","107302593"
"3221","turquoise","107302608"
"3222","turquoise","107302611"
"3223","turquoise","107302626"
"3224","turquoise","107302629"
"3225","turquoise","107302636"
"3226","turquoise","107302654"
"3227","turquoise","107302658"
"3228","turquoise","107302660"
"3229","turquoise","107302661"
"3230","turquoise","107302669"
"3231","turquoise","107302675"
"3232","turquoise","107302676"
"3233","turquoise","107302692"
"3234","turquoise","107302701"
"3235","turquoise","107302706"
"3236","turquoise","107302709"
"3237","turquoise","107302711"
"3238","turquoise","107302718"
"3239","turquoise","107302720"
"3240","turquoise","107302721"
"3241","turquoise","107302725"
"3242","turquoise","107302727"
"3243","turquoise","107302736"
"3244","turquoise","107302740"
"3245","turquoise","107302743"
"3246","turquoise","107302745"
"3247","turquoise","107302753"
"3248","turquoise","107302762"
"3249","turquoise","107302763"
"3250","turquoise","107302768"
"3251","turquoise","107302770"
"3252","turquoise","107302771"
"3253","turquoise","107302775"
"3254","turquoise","107302776"
"3255","turquoise","107302787"
"3256","turquoise","107302788"
"3257","turquoise","107302790"
"3258","turquoise","107302793"
"3259","turquoise","107302794"
"3260","turquoise","107302795"
"3261","turquoise","107302804"
"3262","turquoise","107302807"
"3263","turquoise","107302810"
"3264","turquoise","107302816"
"3265","turquoise","107302817"
"3266","turquoise","107302828"
"3267","turquoise","107302831"
"3268","turquoise","107302833"
"3269","turquoise","107302834"
"3270","turquoise","107302846"
"3271","turquoise","107302851"
"3272","turquoise","107302854"
"3273","turquoise","107302856"
"3274","turquoise","107302859"
"3275","turquoise","107302860"
"3276","turquoise","107302861"
"3277","turquoise","107302871"
"3278","turquoise","107302887"
"3279","turquoise","107302895"
"3280","turquoise","107302898"
"3281","turquoise","107302900"
"3282","turquoise","107302903"
"3283","turquoise","107302904"
"3284","turquoise","107302906"
"3285","turquoise","107302907"
"3286","turquoise","107302909"
"3287","turquoise","107302910"
"3288","turquoise","107302919"
"3289","turquoise","107302921"
"3290","turquoise","107302922"
"3291","turquoise","107302924"
"3292","turquoise","107302927"
"3293","turquoise","107302934"
"3294","turquoise","107302935"
"3295","turquoise","107302938"
"3296","turquoise","107302940"
"3297","turquoise","107302944"
"3298","turquoise","107302962"
"3299","turquoise","107302977"
"3300","turquoise","107302978"
"3301","turquoise","107302980"
"3302","turquoise","107302985"
"3303","turquoise","107302996"
"3304","turquoise","107303001"
"3305","turquoise","107303033"
"3306","turquoise","107303034"
"3307","turquoise","107303039"
"3308","turquoise","107303045"
"3309","turquoise","107303053"
"3310","turquoise","107303065"
"3311","turquoise","107303070"
"3312","turquoise","107303077"
"3313","turquoise","107303078"
"3314","turquoise","107303081"
"3315","turquoise","107303098"
"3316","turquoise","107303109"
"3317","turquoise","107303113"
"3318","turquoise","107303132"
"3319","turquoise","107303133"
"3320","turquoise","107303144"
"3321","turquoise","107303150"
"3322","turquoise","107303152"
"3323","turquoise","107303156"
"3324","turquoise","107303163"
"3325","turquoise","107303169"
"3326","turquoise","107303179"
"3327","turquoise","107303189"
"3328","turquoise","107303190"
"3329","turquoise","107303208"
"3330","turquoise","107303220"
"3331","turquoise","107303224"
"3332","turquoise","107303227"
"3333","turquoise","107303229"
"3334","turquoise","107303231"
"3335","turquoise","107303232"
"3336","turquoise","107303237"
"3337","turquoise","107303242"
"3338","turquoise","107303243"
"3339","turquoise","107303256"
"3340","turquoise","107303257"
"3341","turquoise","107303258"
"3342","turquoise","107303261"
"3343","turquoise","107303267"
"3344","turquoise","107303269"
"3345","turquoise","107303277"
"3346","turquoise","107303295"
"3347","turquoise","107303305"
"3348","turquoise","107303308"
"3349","turquoise","107303310"
"3350","turquoise","107303317"
"3351","turquoise","107303322"
"3352","turquoise","107303326"
"3353","turquoise","ERCC-00004"
"3354","turquoise","ERCC-00016"
"3355","turquoise","ERCC-00017"
"3356","turquoise","ERCC-00019"
"3357","turquoise","ERCC-00025"
"3358","turquoise","ERCC-00028"
"3359","turquoise","ERCC-00033"
"3360","turquoise","ERCC-00034"
"3361","turquoise","ERCC-00062"
"3362","turquoise","ERCC-00085"
"3363","turquoise","ERCC-00092"
"3364","turquoise","ERCC-00095"
"3365","turquoise","ERCC-00096"
"3366","turquoise","ERCC-00097"
"3367","turquoise","ERCC-00098"
"3368","turquoise","ERCC-00108"
"3369","turquoise","ERCC-00116"
"3370","turquoise","ERCC-00123"
"3371","turquoise","ERCC-00126"
"3372","turquoise","ERCC-00130"
"3373","turquoise","ERCC-00131"
"3374","turquoise","ERCC-00136"
"3375","turquoise","ERCC-00138"
"3376","turquoise","ERCC-00144"
"3377","turquoise","ERCC-00147"
"3378","turquoise","ERCC-00154"
"3379","turquoise","ERCC-00156"
"3380","turquoise","ERCC-00170"
