451668,NSPTRG00000022589
451670,NSPTRG00000004487
451673,NSPTRG00000004488
451676,NSPTRG00000004491
451678,NSPTRG00000004492
451679,NSPTRG00000004493
451682,NSPTRG00000004495
451683,NSPTRG00000004496
451685,NSPTRG00000003355
451690,NSPTRG00000004378
451692,NSPTRG00000028362
451695,NSPTRG00000004466
451701,NSPTRG00000003504
451702,NSPTRG00000003510
451704,NSPTRG00000003543
451705,NSPTRG00000003567
451712,NSPTRG00000003706
451714,NSPTRG00000040726
451715,NSPTRG00000003839
451719,NSPTRG00000052288
451725,NSPTRG00000004141
451727,NSPTRG00000003335
451728,NSPTRG00000003337
451732,NSPTRG00000003340
451734,NSPTRG00000003345
451737,NSPTRG00000004507
451738,NSPTRG00000004510
451739,NSPTRG00000004513
451740,NSPTRG00000004515
451742,NSPTRG00000004520
451743,NSPTRG00000004525
451748,NSPTRG00000004529
451749,NSPTRG00000004530
451750,NSPTRG00000051312
451752,NSPTRG00000004535
451753,NSPTRG00000004536
451756,NSPTRG00000004538
451758,NSPTRG00000004543
451764,NSPTRG00000004553
451765,NSPTRG00000004554
451766,NSPTRG00000004557
451767,NSPTRG00000052358
451772,NSPTRG00000004565
451773,NSPTRG00000004566
451775,NSPTRG00000004567
451776,NSPTRG00000004571
451778,NSPTRG00000004572
451780,NSPTRG00000029823
