ens_gene,Canis_sg_1,Canis_sg_2,Canis_hrt_1,Canis_hrt_2,Canis_hrt_3,Canis_kidn_1,Canis_kidn_2,Canis_kidn_3,Canis_livr_1,Canis_livr_2,Canis_livr_3,gene_ids
ENSCAFG00000031590,7.0045,4.26053,0,0,0,0,0,0,0.231623,0,0,111094636
ENSCAFG00000031593,0,0,0.0927254,0.977271,0.150252,0.473035,0,1.71517,0,0,0.123754,100049006
ENSCAFG00000031594,0,0,0,0,0,0.0532081,0,0,0,0,0,483450
ENSCAFG00000031595,13.95006,17.71372,2.312956,10.38936,13.65018,15.83222,22.7844,15.95165,2.64353,2.511756,2.913627,607588
ENSCAFG00000031600,0,0,0,0,0,0,0,0,0,0,0,481173
ENSCAFG00000031607,7.59071,16.3912,2.19198,2.48175,17.1077,5.56453,16.0488,5.12761,12.8861,9.62069,3.72088,478545
ENSCAFG00000031608,65.879,85.7447,32.5705,19.717,125.005,13.3854,49.6214,54.8523,129.132,49.7456,13.2261,474746
ENSCAFG00000031617,0,0,0,0,0,0,0,0,0,0,0,100684478
ENSCAFG00000031621,3.22736,3.69759,1.56151,1.41404,3.92094,1.2066,2.30038,2.0505,1.19563,0.524054,0.311718,486142
ENSCAFG00000031622,0.359607,1.11336,52.1281,102.4143,321.971,427.701,0.138766,128.0481,0,0.284077,213.0123,480530
ENSCAFG00000031623,0.0736634,0,0.0209898,0.0630067,0,0.0393397,0.161357,0,0.0409275,0.0728368,0.101494,611029
ENSCAFG00000031624,2.07576,2.17725,0.592764,1.11319,4.75379,0.850545,2.41544,1.75968,1.50457,1.14244,0.470883,102152692
ENSCAFG00000031626,0,0.0154214,0.00845354,0.0337222,0,0.0315219,0,0.133812,0,0,0.0406136,611258
ENSCAFG00000031627,0,0,0,0,0,0.180809,0,0.324604,0,0,0.236298,100855739
ENSCAFG00000031628,60.2541,55.3859,22.4409,23.0745,51.2634,41.3596,77.1163,54.2125,49.0958,43.833,30.6411,474558
ENSCAFG00000031630,1.55671,0.96757,0.0214721,0.175,0.339879,0.186506,1.16645,0.279453,0.165947,0,0.0537807,607513
ENSCAFG00000031648,0,0.119539,0,0.348401,0,0,0,0,0,0.185997,0,611567
ENSCAFG00000031651,0,0,0,0,0,0,0,0,0,0,0,488498
ENSCAFG00000031652,12.6444,11.6294,1.92149,8.52529,11.8983,23.2816,28.3423,48.576,132.348,160.547,66.7288,477945
ENSCAFG00000031655,0.124262,93.4578,0,0.124795,0.0550581,77.5049,100.879,33.9639,0.0345157,0,0.988381,102157328
ENSCAFG00000031662,0,0,0,0,0,0,0,0,0,0,0,483579
ENSCAFG00000031663,0,0,0,0,0,0,0,0,0,0,0,492219
ENSCAFG00000031664,0.6822371,0.2807571,0.09656351,0.0540612,0.246423,0.1715741,0.359986,0.331185,7.011783,0.0250139,5.143722,607500
ENSCAFG00000031666,0.702782,0.6810476,0.0509324,0.121246,0.787629,0.3535669,3.203862,0.478682,4.055841,16.18366,12.00306,486711
ENSCAFG00000031667,95.0339,115.774,6.63715,19.8732,42.6326,51.9254,109.502,36.8641,2079.7,3281.55,1150.03,478487
ENSCAFG00000031675,4.40994,1.90261,1.07539,3.79102,16.2623,10.1975,46.6979,15.8914,0.532496,0.242801,0.130124,487950
ENSCAFG00000031676,9.92715,15.2187,2.2998,6.35274,14.1937,13.0857,19.6955,10.3891,3.47189,6.17876,3.18274,611568
ENSCAFG00000031679,0,0,0,0.0256706,0,0.265041,0.196878,0,275.283,284.742,112.106,488042
ENSCAFG00000031681,0,0,0,0,0,0,0,0,0,0,0,100686064
ENSCAFG00000031686,0,0.756996,0.196897,0.399499,2.57336,0,0.698445,0.127818,0,0.788259,0,100684996
ENSCAFG00000031691,8.3332,4.19631,3.40264,5.05243,15.863,7.82271,7.578916,7.5825,9.53771,9.81788,5.87205,482604
ENSCAFG00000031702,0,0,0,0,0,0,0,0,0,0,0,486487
ENSCAFG00000031706,42.6565,35.4259,116.584,101.764,364.933,35.3743,46.2212,86.9008,3.08384,2.69457,1.45866,477923
ENSCAFG00000031708,65.75293,38.14272,56.97736,94.2929,43.47534,44.79729,39.35151,51.28134,30.74105,48.81024,24.62051,474467
ENSCAFG00000031711,42.456,52.75869,85.4195,89.09697,128.6097,33.81914,62.62879,45.9674,23.8179,38.4425,25.00239,100855464
ENSCAFG00000031712,1.135623,1.394559,0.154775,0.6655469,2.206799,2.351704,2.596973,1.502609,0.665446,1.040385,0.766081,484939
ENSCAFG00000031719,1.183262,1.31315,0.15683,0.303029,0,0.562016,6.198673,2.015471,0,0,1.517678,479419
ENSCAFG00000031723,0,0,0,0,0,0,0,0,0,0,0,102151275
ENSCAFG00000031724,0,0,0.0116631,0.0701528,0,0,0,0.0766672,0,0,0.0283022,490905
ENSCAFG00000031727,0.686048,0.406518,1.07913,8.01313,12.6196,0.0557561,2.0674,1.21092,1.52691,0,0.0726933,489112
ENSCAFG00000031728,20.685,15.442,4.91334,22.0014,45.5797,29.5444,34.7844,29.4206,0.333164,1.04695,11.5579,479465
ENSCAFG00000031731,0,1.23177,0.176585,0,1.67149,0,1.89602,0.420579,0,0.934184,0,106558887
ENSCAFG00000031732,9.207444,2.86102,3.789642,2.992035,3.288321,10.42435,13.6272,20.60773,1.537247,1.124134,0.144439,100686167
ENSCAFG00000031735,0.636051,1.54004,0.0861558,0.240644,0.389204,1.986646,23.15465,2.418989,0.538424,0.515404,0.289893,485545
ENSCAFG00000031738,13.4864,11.6472,2.49917,11.12588,13.587,21.2626,33.9686,10.3466,14.9515,25.4257,20.79962,484834
ENSCAFG00000031739,0,0,0,0,0,0.255398,0,0.150612,0,0,0.665039,106559089
ENSCAFG00000031740,5.26482,6.66019,0.193474,0.687855,2.14256,2.63452,7.85359,1.74216,5.78363,8.12312,4.24287,474426
ENSCAFG00000031747,7.791784,7.3803,1.329294,4.41901,7.970059,4.12444,6.70819,3.83687,3.037006,4.262383,2.782111,478219
ENSCAFG00000031752,69.5035,83.66505,49.6806,99.8444,187.1405,63.5722,96.6842,83.1621,55.5931,40.20798,32.9528,611581
ENSCAFG00000031754,0,0.297228,0,13.7672,2.81588,0,2.37337,0,0,0,0,488262
ENSCAFG00000031758,0,0.10163,0,0.17547,0.0907884,0.390292,0.221507,0.0366946,0,0,0.0726933,486856
ENSCAFG00000031759,29.30799,12.553,4.43636,4.93161,3.37614,63.44693,11.9013,23.71527,32.2192,63.37069,42.81473,609412
ENSCAFG00000031764,3.60789,3.147074,0.513097,0.8854945,2.90914,0.862842,1.341972,3.9595,0.0550506,0,0.145559,608944
ENSCAFG00000031767,0.00189498,0.00379047,0.0571022,2.01291,0.00167512,1.70246,0.00200408,0.000369383,0,0,0.00889925,608051
ENSCAFG00000031768,17.7168,14.6474,0.00661898,0.0658143,0,9.61744,6.94779,3.98021,1.24302,10.9952,5.28011,100684170
ENSCAFG00000031769,23.6116,21.2562,0.445821,2.1857,6.70901,9.11426,5.97845,13.2134,0,0,0,100685423
ENSCAFG00000031774,7.7506,8.17308,0,0.0495507,0.0154436,0.00923358,0,0,0,0,0,488128
ENSCAFG00000031777,0,0,0,0,0,0,0,0,0,0,0,609676
ENSCAFG00000031778,19.0563,31.55949,6.235512,8.53285,12.624,16.49476,17.7145,24.6206,6.54514,3.93999,3.034685,612313
ENSCAFG00000031787,0.603954,38.72964,5.59225,20.31726,23.98581,21.91689,42.72635,29.25438,0,0.0362336,29.93285,489855
ENSCAFG00000031788,14.10649,20.78647,16.11456,32.71964,33.44795,25.63895,27.23877,17.27831,29.64591,16.53189,20.10604,477931
ENSCAFG00000031792,0,0,0,0,0,0,0,0,0,0,0,609894
ENSCAFG00000031798,38.48433,29.03636,2.52478,6.33442,16.02978,7.82508,21.77535,9.71774,5.94095,6.89078,3.06761,100684593
ENSCAFG00000031799,0,0,0,0,0,0.18528,0.0702819,0,0,0,0,491653
ENSCAFG00000031800,5.14282,6.39326,0.893474,2.36655,8.64675,4.99876,7.35874,2.91471,2.56491,2.54503,1.53328,100688777
ENSCAFG00000031801,7.41947,10.606,6.58714,11.5279,18.7605,5.59573,10.0173,8.00407,6.3624,5.4301,5.09468,477763
ENSCAFG00000031802,19.95673,19.33967,7.767551,11.20743,44.40117,32.10678,41.06121,16.85636,22.49782,11.58891,10.07629,100687645
ENSCAFG00000031803,20.24203,10.37922,0.3108374,4.10246,1.377155,5.567852,5.289767,2.952379,0.5170057,0.6637125,0.0417127,482138
ENSCAFG00000031807,108.243,92.8658,8.9658,12.462,52.8078,17.3666,84.9155,37.4401,62.8074,47.7176,14.749,102152132
ENSCAFG00000031810,39.2455,34.4413,15.4545,34.636,79.6028,47.9351,96.3282,35.0115,55.546,69.1745,40.5306,611799
ENSCAFG00000031814,0.0467377,0,0.0270489,0,0,0,0,0,0,0,0,483531
ENSCAFG00000031819,0,0,0,0,0,0,0,0,0,0,0,100683879
ENSCAFG00000031821,0,0,0,0,0,0,0,0,0,0,0,100684213
ENSCAFG00000031823,0.0388052,0,0,0.0314986,0,0.160206,0.0813849,0.121556,841.101,583.499,291.444,484493
ENSCAFG00000031830,13.75073,10.30875,1.996587,7.335614,16.63418,8.103379,13.86911,14.64164,0,0.105741,38.24753,612569
ENSCAFG00000031831,0.382957,104.373,84.6889,89.6444,276.301,53.9788,108.395,79.747,0,0.352543,57.3924,479671
ENSCAFG00000031832,121.246,114.54,14.0554,17.7357,54.4874,56.2159,127.283,69.9913,76.6605,57.3803,32.5325,606806
ENSCAFG00000031835,0,0,0,0.0958639,0,0.0927966,0,0,0,0,0,100684543
ENSCAFG00000031836,0,0,0.0273084,0,0.087182,0,0,0,0,0,0,483522
ENSCAFG00000031844,0,0,0,0.103602,0,0,0,0,0,0,0,102152481
ENSCAFG00000031845,0,9.64866,3.86866,6.46151,17.6543,13.2929,0,13.279,0,0.0699711,13.813,100856669
ENSCAFG00000031848,14.11178,7.409797,0.200242,1.550923,0.668206,2.476756,4.855555,4.731117,6.439994,4.627263,5.358176,102153616
ENSCAFG00000031849,8.96033,4.58055,2.25051,2.71604,6.79602,6.74688,6.93758,10.4544,11.2736,8.4323,4.42784,478830
ENSCAFG00000031852,180.39,209.044,74.8432,70.1685,697.767,61.8606,219.794,142.562,332.131,109.157,24.6154,477037
ENSCAFG00000031854,6.81796,3.33745,0.373345,0.263901,0.958571,1.672302,4.6165,2.88932,0.0428046,0,0,611524
ENSCAFG00000031859,26.9216,24.5958,16.2113,15.38847,52.2487,3.873384,21.41342,16.12877,16.7404,4.10616,3.429064,488424
ENSCAFG00000031860,1.53064,43.1105,5.78613,66.8169,68.8038,12.9941,128.699,25.1092,16.7541,10.0379,16.6616,488268
ENSCAFG00000031861,3.204026,8.21993,0.9749003,3.047733,4.40787,6.533265,13.74253,6.043308,2.878054,3.07962,2.832789,484220
ENSCAFG00000031862,17.0854,12.6315,1.38426,4.22416,14.6004,4.32458,10.2437,4.58502,6.439,10.8066,3.08466,102153482
ENSCAFG00000031864,0,0,0,0,0,0,0,0,0,0,0,483564
ENSCAFG00000031865,0,0,3.32488,6.32816,0,3.80605,0,11.9475,0,0,4.03085,491194
ENSCAFG00000031867,0,0,0,0,0,0,0,0,0,0,0,481604
ENSCAFG00000031868,3.90816,4.94191,0.315729,1.19382,3.67076,1.31553,5.13079,1.13014,2.17032,2.16548,1.22432,100687589
ENSCAFG00000031869,0,0.187143,1.98212,8.80372,0.348953,8.3183,0,6.9763,0,0.142987,5.66751,480602
ENSCAFG00000031870,0,1.5665,0.424263,4.90808,6.40461,1.71435,0,2.70707,0,0,12.4406,490498
ENSCAFG00000031872,0,0,0,0,0,0,0,0,0,0,0,611974
ENSCAFG00000031873,2.287048,4.909223,0.6849174,2.949219,5.754378,3.214771,6.368141,2.894311,1.821751,1.873199,2.134156,100684106
ENSCAFG00000031882,39.7531,53.0761,16.3908,15.9432,62.208,19.4808,58.9976,37.266,27.3832,31.872,10.7282,611611
ENSCAFG00000031888,0.104216,3.12726,1.43462,2.09653,5.28445,1.05544,0,2.76526,0,0,1.24267,490042
ENSCAFG00000031890,36.9185,31.3898,3.84681,12.8576,19.6236,26.7072,33.301,31.759,5.4092,5.49341,3.28242,609787
ENSCAFG00000031891,0.967417,0,0.414949,0.684593,0.439398,0.666755,0.716426,0,0.489898,0.322136,0.435385,609137
ENSCAFG00000031894,58.57167,44.6765,0.947572,2.54158,7.80266,3.41968,6.98448,4.95907,3.04329,1.956472,1.48898,481896
ENSCAFG00000031896,48.6517,49.9762,8.57448,22.9587,40.0383,36.7886,78.4451,53.7942,33.6647,24.4304,15.0859,476017
ENSCAFG00000031898,156.1488,225.1013,122.0669,196.2347,634.5688,405.1849,508.3121,534.0968,148.9681,2.43894,106.8433,403729
ENSCAFG00000031900,4.32441,4.39613,0.435667,1.35044,6.2446,1.08824,5.10965,2.09433,2.68135,2.77005,0.990991,476954
ENSCAFG00000031904,0.788963,1.63552,0.196785,0.543834,2.52797,4.09941,7.18325,2.44768,2.7594,2.54168,2.37897,100688322
ENSCAFG00000031908,5.11772,5.26981,1.26976,2.90069,4.34172,6.14762,6.65381,3.97055,5.94758,4.00067,2.59044,483017
ENSCAFG00000031909,3.66672,4.79477,0.559595,0.761041,3.42405,1.4228,4.48959,1.95718,3.5108,2.86722,1.03881,484548
ENSCAFG00000031910,4.4291,7.60255,1.19669,2.23753,11.4371,1.71847,6.17648,5.17381,3.54866,3.30355,1.53157,100683273
ENSCAFG00000031912,0.455202,1.35148,0.0359207,0.314596,0.0222757,0.333771,0.917844,1.80292,0.505695,0.485542,0.223456,612650
ENSCAFG00000031914,0,0,0,0,0,0,0,0,0,0,0.792323,102153461
ENSCAFG00000031918,0.310927,0.362959,0.0110805,0.244146,0.138202,0.686355,4.37476,2.79865,2.63458,0,0.375742,489000
ENSCAFG00000031922,87.6778,40.1418,318.076,364.248,3390.19,13336.7,17098.3,1060.48,5442.31,9.72917,2479.41,489179
ENSCAFG00000031936,26.6677,30.06473,2.47445,9.21506,18.7286,13.0349,36.17242,18.5816,57.90738,0,22.7277,479220
ENSCAFG00000031937,38.7128,50.3593,0.949398,3.36689,12.1996,4.85328,20.0379,4.50951,7.75456,13.157,6.6533,403593
ENSCAFG00000031938,7.77677,15.6416,1.48956,0.995278,3.46513,1.46703,11.946,35.9591,0.0758552,0.191176,0.146373,611634
ENSCAFG00000031940,0,1.33583,0,1.52729,2.94827,1.32703,1.41272,0.364274,0,0.432354,4.04107,100856216
ENSCAFG00000031942,0,0,0,0.0344277,0,0,0,0,0,0.0563482,0.0420197,100856739
ENSCAFG00000031944,0.0431007,0,0,0,0.153703,0.046327,0.031571,0.0161621,0,0,0,100126181
ENSCAFG00000031949,1.98586,1.33851,0.115124,3.43997,1.56477,8.25857,2.09594,0.446097,1.768,7.21475,8.99773,100688635
ENSCAFG00000031950,0,0,0,0,0,0,0.570632,0,0,0,0,610236
ENSCAFG00000031952,3851.64,3065.7,449.942,305.418,1014.42,824.473,1993.29,1834.05,1580.05,1150.9,1070.07,480751
ENSCAFG00000031953,0,0,0,0.734547,0,0.830475,0,0,0,0,0.417171,487736
ENSCAFG00000031954,0,0.8502161,0.05646593,0,0.5341942,0.07580408,0,0.1965039,0,0,0,106559075
ENSCAFG00000031955,3349.901,5636.662,430.3378,615.7509,1675.031,967.0996,2720.159,1176.848,3329.074,1531.605,1053.066,474395
ENSCAFG00000031956,3.132418,2.96001,0.2180665,2.379757,2.99547,3.255505,5.818117,1.069857,2.342929,2.907928,2.476173,486817
ENSCAFG00000031960,0.0471649,0.146816,9.62176,51.2711,58.147,0.152714,0,0,0,0,0.0657811,489113
ENSCAFG00000031961,68.4501,43.8242,8.76803,12.277,40.351,26.3113,68.042,24.4145,33.8663,32.6056,21.674,481480
ENSCAFG00000031965,20.2522,18.8491,20.1865,93.2176,169.759,2.76294,6.70157,12.48,16.1424,8.13215,5.36017,607724
ENSCAFG00000031967,0,0.02708625,0,0.0298421,0,0,0,0,0,0,0.0362957,607068
ENSCAFG00000031968,69.7462,73.1567,1.52033,1.81908,17.452,36.0071,111.05,17.1006,0,0,20.9067,489407
ENSCAFG00000031973,0.528884,1.09756,0.440384,1.06114,1.37618,1.16826,2.081194,0.842844,0.930669,0.730982,1.583361,612153
ENSCAFG00000031974,0,0,0,0,0,0,0,0,0,0,0,100856761
ENSCAFG00000031977,1.80631,1.84663,0,0,0.0476904,0.43266,0.704082,2.78804,0,0.101966,0,608832
ENSCAFG00000031979,0.619499,0.0338334,0.343372,5.43075,1.01018,3.41581,2.25679,4.14633,1.3042,1.72225,0.491721,609616
ENSCAFG00000031981,0.0897421,0.393642,0.0831701,0.211588,0.165324,0.572295,0.688224,0.541594,0,0.0807934,0.346193,477317
ENSCAFG00000031990,5.425561,5.07483,1.365906,6.29735,9.44301,4.73778,11.38364,5.32902,5.413987,6.15528,3.43064,483262
ENSCAFG00000031991,0,0,0,0,0,0,0,0,0,0,0,100686667
ENSCAFG00000031992,78.5254,40.4674,21.1586,40.562,84.7362,92.7489,153.593,56.2521,277.014,119.457,122.612,481509
ENSCAFG00000031994,0,0.0619769,0.18836,0.311766,0.377057,0,0,0,0,0,0,102154694
ENSCAFG00000031996,5.48236,10.95356,0.46598,5.88507,13.0086,2.92886,6.019723,1.9659,1.64414,1.68498,1.13231,612411
ENSCAFG00000031997,12.6068,13.4927,3.53485,7.96487,24.4536,5.13772,16.3441,8.43811,0,0,2.47322,479457
ENSCAFG00000031999,0,5.57631,1.91783,7.51721,19.4884,11.0262,0,6.17439,0,0.0746998,16.6694,100286799
ENSCAFG00000032004,67.3796,71.4566,1.83793,25.8593,55.7925,38.0669,95.7846,30.077,45.0412,42.1547,39.6902,612043
ENSCAFG00000032005,0.223834,0.29404,0,0.337631,0.37165,1.367872,0.483951,0.816785,0.35941,0,0.29338,100688778
ENSCAFG00000032008,0,0,0,0,0,0,0,0,0,0,0,481602
ENSCAFG00000032009,56.4208,45.56857,7.321054,16.9504,51.0803,29.31039,68.6254,36.19199,0,0,18.5807,608922
ENSCAFG00000032010,1.180646,3.028333,0.801705,1.238364,2.059032,2.204504,4.3961,1.809727,2.11077,0.374916,2.203571,612069
ENSCAFG00000032015,708.362,887.128,210.775,421.585,1769.61,425.723,1916.59,815.696,504.627,401.73,185.64,608548
ENSCAFG00000032016,52.7458,62.4357,50.6374,9.94449,162.807,6.42714,89.2812,372.45,303.259,1042.44,176.785,100688487
ENSCAFG00000032019,0.148547,0,0.0393094,0.1484179,0,0.155069,0,0,0,0.1673163,0.29826,100683399
ENSCAFG00000032020,0,1.52278,2.03658,1.47818,8.38128,1.71957,2.12167,1.47629,0.248379,0.17112,0.564449,612533
ENSCAFG00000032021,0,0,0,0,0,0,0,0,0,0,0,100683280
ENSCAFG00000032023,6.69127,66.8376,0.0277171,0.0557717,0.130163,0.576424,1.60267,0.254499,15.3595,36.1317,18.3892,403715
ENSCAFG00000032024,51.46393,130.8714,64.6986,85.6212,54.8916,3.86187,7.53116,1.017593,0.2160267,0.401758,0.287635,486719
ENSCAFG00000032025,139.879,165.335,58.07203,70.71319,347.8967,73.77003,280.8745,147.0966,172.531,133.1492,44.4577,477138
ENSCAFG00000032031,33.61029,30.3525,13.94351,20.97864,36.1757,46.15453,46.44811,38.3317,47.21983,42.8216,24.68914,478583
ENSCAFG00000032035,0.185911,0.782889,0.170374,0.726715,0.751583,3.03284,1.87021,0.447735,0.330815,0.0378365,1.2793,102153214
ENSCAFG00000032036,58.7747,84.3286,11.3956,11.4484,74.8849,47.5776,167.878,71.8,71.9034,60.1916,19.2515,479165
ENSCAFG00000032040,231.234,193.906,43.5176,48.8057,159.152,77.4336,176.665,74.9469,184.858,106.035,57.4211,475739
ENSCAFG00000032052,3.61521,3.81247,9.24115,12.5061,28.4227,8.25685,18.3849,13.9262,21.0185,11.5874,7.96699,100855489
ENSCAFG00000032054,0,0.0159268,0.00579035,0.0286154,0,0.0572455,0.0589652,0.00768239,0,0,0.0956936,100855904
ENSCAFG00000032056,0,0,0,0,0,0,0,0,0,0,0,485247
ENSCAFG00000032058,0,0,0.0811468,0,0,0,0,0,0,0,0,484973
ENSCAFG00000032060,90.4096,78.91835,53.0466,154.0068,207.7596,110.3639,182.253,160.8711,68.20859,74.2558,60.8907,611619
ENSCAFG00000032063,3.59461,93.0545,12.5979,7.22004,90.5058,8.32762,66.5691,24.6845,6.14443,2.70659,6.55764,477695
ENSCAFG00000032070,158.954,272.417,30.8748,38.8351,176.647,50.4908,218.392,85.3741,84.531,75.9014,37.194,609404
ENSCAFG00000032071,0.937144,1.164784,31.20532,50.41868,3.851825,91.10954,0.238312,165.144,0.330253,0.126902,60.2476,611715
ENSCAFG00000032072,0,0,0,0,0,0,0,0,0,0,0,483603
ENSCAFG00000032077,0,44.7697,14.0093,14.589,100.619,12.3986,0.163693,36.9726,0,0.0435232,7.25857,102154756
ENSCAFG00000032078,18.07634,16.94645,0.1531706,0,0,1.7343,61.91541,31.39457,1.3557,7.31857,1.08316,612177
ENSCAFG00000032081,19.9867,20.7695,7.54499,14.7375,8.92162,25.1995,19.2318,26.609,37.0223,22.3413,40.8851,100856712
ENSCAFG00000032084,121.9607,91.34518,9.625628,21.48318,77.05255,35.37683,69.86304,41.71468,114.5416,79.36531,49.68489,607161
ENSCAFG00000032085,0,0,0.0737852,0.352612,0.0782211,0.201975,0,0,0,0,0.0622396,100856783
ENSCAFG00000032088,0.186394,0.338324,0.107854,0.665174,0.60226,12.3453,32.0151,7.9205,2.07421,2.50247,0.756015,483842
ENSCAFG00000032092,7.033055,11.59771,2.062918,3.336179,9.973631,67.61587,52.23211,24.37223,6.939471,3.6526,10.15714,100856280
ENSCAFG00000032096,47.9366,51.4062,1.3771,4.7091,13.9128,1.74978,4.57356,3.22666,0.351415,0,0,485895
ENSCAFG00000032101,0,0,0,0,0,0,0,0,0,0,0,100685611
ENSCAFG00000032105,0.162368,1.17757,0.14189,0.306844,1.17442,0.509593,0.640067,0.652098,0.50391,0.399397,0.698435,100683646
ENSCAFG00000032108,0,0.365133,35.2796,41.1086,272.121,58.5457,0,104.063,0,0.140193,21.3634,612321
ENSCAFG00000032110,0,0,0,0,0,0.80853,0,0,0,0,0.364223,100683213
ENSCAFG00000032112,2.86406,1.77271,0.301921,0.801374,3.31902,0.493819,4.49819,1.20929,5.30942,6.592702,0.855889,100686129
ENSCAFG00000032114,12.9624,16.39673,1.461923,2.658177,4.870014,8.941149,12.17076,8.151952,4.111264,4.128057,4.49991,483705
ENSCAFG00000032120,0.492562,0.69365,0.661373,1.94368,2.71428,1.10674,5.2875,2.77133,0.586411,0.732804,0.29029,481273
ENSCAFG00000032121,2.79196,5.83164,14.0203,174.802,55.6681,42.3627,11.5162,9.46029,3.78295,10.7527,20.7065,611796
ENSCAFG00000032122,0,0,0,0,0,0,0,0,0,0,0,100682542
ENSCAFG00000032127,3.31863,1.955023,0.391712,1.329974,3.55009,2.324922,6.82956,3.50284,1.002772,1.860278,0.459964,481299
ENSCAFG00000032130,0.8805239,1.640621,0.287762,0.812322,0.955896,47.1416,70.12473,4.59138,4.18759,5.055517,2.352794,485950
ENSCAFG00000032133,2.47282,3.66748,0.624891,1.22148,3.09035,0.963712,3.30065,2.04787,1.40274,1.17866,0.607555,106557539
ENSCAFG00000032135,6.97641,3.12742,0,0.368231,0,0.458688,0.255283,0,0,0,0.191124,482918
ENSCAFG00000032137,0.23522,0.213548,0,0.340786,0.26497,0.33118,0.217115,0.176308,0.196127,0.223433,0.083165,609816
ENSCAFG00000032141,0,0,0,0,0,0,0,0,0,0,0,484986
ENSCAFG00000032142,0.10904,0.0452609,0.2358646,0.940674,0.473712,3.311909,2.850358,13.58984,0.629855,0.244027,0.210852,100856025
ENSCAFG00000032144,0.723292,0.839814,0.106807,0.797706,2.26114,1.10517,1.67539,0.20459,0,0,0,609687
ENSCAFG00000032145,222.367,235.107,121.008,557.653,1143.56,202.332,352.274,204.015,159.512,139.604,174.258,100685444
ENSCAFG00000032147,1.21156,0.289992,0.188745,1.21949,1.80678,0.263789,0.700549,2.12842,0.10371,0.250247,0.206186,612780
ENSCAFG00000032151,0,0,0,0,0,0,0,0,0,0,0,491442
ENSCAFG00000032162,1.15487,1.96582,0.35965,0.567512,1.25917,1.25695,3.22712,1.348364,4.225866,5.249168,2.76409,476396
ENSCAFG00000032164,5.25874,5.85791,1.35586,1.32471,6.2896,2.25501,6.24534,4.26356,4.08204,5.79165,2.05554,484586
ENSCAFG00000032176,0,0,0.014986,0.0746104,0,0.0278716,0,0.0296815,0,0,0.0179453,492058
ENSCAFG00000032179,0.271905,4.61604,4.40574,9.39145,6.8195,9.29796,5.5339,17.1674,0,0.229111,12.1211,607286
ENSCAFG00000032182,1.49567,2.41457,2.88104,15.4196,6.23898,5.65768,3.26813,2.18235,0,0,1.44037,100684424
ENSCAFG00000032183,0,23.7663,1.54953,6.18306,15.1482,53.2336,0.0737739,7.67462,0,0,8.98963,490728
ENSCAFG00000032184,21.1196,25.1255,8.10076,16.3329,34.5676,18.8994,34.0809,19.5649,0.344297,0.292516,19.7824,606935
ENSCAFG00000032185,0,0,0,0,0,0.18528,0.0702819,0,0,0,0,491654
ENSCAFG00000032187,4.64121,12.3464,0.548536,8.32496,10.5316,202.811,383.386,31.8582,16.1337,10.3361,8.04661,609935
ENSCAFG00000032190,0,0,0,0,0,0,0,0,0.0780228,0.0418145,0.0689656,608253
ENSCAFG00000032191,1.126974,0.584775,0.8470551,5.900593,7.15669,1.029131,3.479821,1.01143,0.1297267,0.1583206,0.2149449,478275
ENSCAFG00000032193,0,0,0,0.0508304,0.236783,0,0,0,0,0,0,486949
ENSCAFG00000032202,3.63201,2.78322,1.07867,2.32478,5.99788,2.51601,6.7515,3.16843,2.39805,1.58994,1.71765,612572
ENSCAFG00000032204,0,0.22266,0.0857398,0.0737447,0.191288,5.07335,20.0233,0.514989,0,0,0.536009,102151573
ENSCAFG00000032205,59.66647,47.244,21.69238,38.97686,24.5707,44.19397,38.24174,57.05917,31.77691,24.89913,31.5587,100687555
ENSCAFG00000032208,0.1974796,56.78166,12.93403,23.61968,37.46068,42.5206,75.48714,48.41154,0,0.034281,25.62503,612884
ENSCAFG00000032211,0.602773,1.174232,0.764035,1.307804,2.400089,0.686108,2.2571,3.06111,0.587412,1.136658,0.667064,608859
ENSCAFG00000032220,0.0155978,0.0289455,0.00435768,0.0455016,0.173103,0.267963,0.482707,0.104962,0.291233,0.135051,0.115519,478409
ENSCAFG00000032222,229.0168,193.7047,94.43086,177.2897,221.7239,198.8561,789.0291,418.4573,379.0632,534.2908,542.8238,541592
