ens_gene,Xeno_hrt_1,Xeno_hrt_2,Xeno_hrt_3,Xeno_kidn_1,Xeno_kidn_2,Xeno_kidn_3,Xeno_livr_1,Xeno_livr_2,Xeno_livr_3,gene_ids
ENSXETG00000000197,6.66964,3.787865,7.02775,7.852145,7.70564,7.084071,2.415403204,3.11939,4.852893,100216085
ENSXETG00000000198,2.30706,0.0159274,0.0502566,0.2351118,0.267887,0.039094,0,0.2178753,0.0938692,594913
ENSXETG00000000199,9.62304,1.324646,1.970448,4.80316,1.955414,4.9545,1.972213,1.489993,2.973359,100488852
ENSXETG00000000202,5.81004,2.601,4.73517,8.28886,7.18011,7.4797,1.58023,3.00745,4.78646,100495920
ENSXETG00000000203,1.97169,4.13341,3.558844,0.700024,1.3631184,1.0040934,1.17257,1.933682815,4.3155136,448255
ENSXETG00000000204,19.02387278,8.3825923,9.13174,25.8774053,21.30694001,24.245153,7.553464019,6.936511,9.88316,548665
ENSXETG00000000205,47.5555,1.79849,2.76235,205.996,99.8259,116.579,2.66306,4.2274,8.30848,100497276
ENSXETG00000000206,9.59111,37.5631,54.1483,7.21981,9.29918,7.23547,1.43736,5.1178,5.0214,100127782
ENSXETG00000000207,17.96065,16.697326,24.655,17.4116,13.01536,24.50548,1.413041,4.047002,4.431044,100486899
ENSXETG00000000208,15.419,8.25021,6.5063,16.8124,22.4943,16.3924,12.1029,19.1181,19.8201,100151728
ENSXETG00000000210,0.0947849,0.0620725,0.119943,0.218557,0.353266,0.245996,0,0.245299,0.273008,100491275
ENSXETG00000000211,173.263901,388.790802,453.412635,134.02779,120.346145,200.0637759,41.3011651,31.29383078,33.61478762,550067
ENSXETG00000000212,3.22493,1.1572,2.07902,2.71798,3.39535,3.1559,0.923707,1.59276,1.39711,100494544
ENSXETG00000000213,5.522604,0.938304,1.87073,2.623560019,2.6209212,1.99636,0.8855,1.20271,1.756359005,100490402
ENSXETG00000000215,29.7165,40.2906,38.7914,32.6916,43.7963,21.4525,45.3193,32.7249,22.6255,100497733
ENSXETG00000000220,0,9.59525,50.4103,0.0467819,0.126027,0.361064,0.385371,0,0.0876555,779857
ENSXETG00000000221,8.2592,11.3001,14.7292,7.04626,6.52643,8.70744,7.22165,7.64183,8.52978,733938
ENSXETG00000000223,20.9828,5.27209,9.80025,22.0334,29.3431,16.6712,25.1215,31.9088,63.5909,548361
ENSXETG00000000224,14.2662,10.5631,15.0114,23.4621,29.3514,23.3833,8.99382,16.4701,18.2947,493376
ENSXETG00000000226,6.17097,1.345731001,2.53930212,5.68759878,6.054245,5.31852089,4.485289,4.3984005,3.629922968,100125102
ENSXETG00000000227,21.26438,9.80476,9.218921,7.296094,7.56153,8.033527,6.606453,4.01776,6.253548,100144954
ENSXETG00000000230,50.9056,27.7944,30.8566,16.7324,32.3928,17.2505,14.1417,12.1976,12.5637,549580
ENSXETG00000000231,4.73947,1.29242,2.07434,3.15983,3.01704,5.34446,1.45846,1.57121,2.62305,100493520
ENSXETG00000000232,7.71495,0.88045,0.249426,6.80564,5.95866,12.0582,0.228475,0.283393,0.0473108,100497507
ENSXETG00000000233,17.916,4.04676,6.45249,7.26735,5.87331,8.16305,6.68793,4.71914,5.88444,100497609
ENSXETG00000000234,93.8614,45.629,46.0249,338.317,266.577,228.431,0.476232,3.03449,4.73137,100422805
ENSXETG00000000235,7.26402,0.24035,0.0689851,0.7123185,0.650571021,1.455268116,0.99756,0.752442658,1.6785389,448641
ENSXETG00000000236,0.0426922,1.932447,4.56659,0,0.07136,0.106482,0,0,0.113776,100488096
ENSXETG00000000237,15.2675,23.181,28.74061,29.6951,22.4258,30.89611,7.35855,11.8517,11.94796117,100497348
ENSXETG00000000238,67.0756,0.0364308,0,0.82743,0.0212289,0,0,0.0884447,0.0369133,493228
ENSXETG00000000239,1.15602,0,0,0,0.0654048,0.0292787,0,0,0,100487937
ENSXETG00000000241,54.13641695,22.53027806,7.77631,13.2831,15.97869054,22.3642,16.46599,12.2092,19.6751,100135101
ENSXETG00000000242,0.255529,0.044203,0,0.097945,0.316628,0.259856,0,0,0,100124842
ENSXETG00000000243,0.421655,0.0219992,0.0375153,0.0911457,0.294648,0.428675,0,0.153447,0.0213475,100497316
ENSXETG00000000244,2.874651434,0.594365827,1.140983026,2.34284288,2.045540313,2.17859441,0.230151288,0.460556512,0.570957216,100489102
ENSXETG00000000245,19.41839,2.76026,4.400046,21.45747,13.16742,17.424848,2.742084,4.540713,6.47973,100496077
ENSXETG00000000246,16.85969002,9.68487207,11.4901802,18.21488264,16.07623407,16.82594806,7.184670001,11.47628,13.23886435,549308
ENSXETG00000000247,19.82225,2.6026,1.500358,2.48278,4.61909,2.88816,0.138395,0.775461,1.76761,549137
ENSXETG00000000248,5.238489,1.8729086,2.569936016,1.581429001,2.0081163,1.8599477,0.9717882,1.307375165,1.891849705,100485979
ENSXETG00000000249,8.60535,6.00151,8.93983,3.99476,5.21688,4.54947,2.95941,9.35308,7.55937,100491397
ENSXETG00000000250,35.020605,5.0854784,7.37577734,38.481038,41.642558,47.989443,4.672484,6.794021074,5.753084778,100491335
ENSXETG00000000251,28.868129,4.785564972,4.305058,6.445847,5.462068324,6.64233,6.046661,5.67036,14.694391,100488616
ENSXETG00000000253,12.44649,5.83673,5.56985,13.1976264,17.22085012,16.13395,6.0588,7.257950005,8.104017562,548860
ENSXETG00000000254,4.31982,7.49651,11.2842,4.67996,5.86077,8.0767,6.07272,12.2619,31.2836,100489626
ENSXETG00000000255,13.606213,4.147841,6.632946,20.706851,12.02232,14.830717,3.661395,8.892120814,6.6571437,100497437
ENSXETG00000000256,0.375769,0.0442816,0.0944312,0.458852,0.692224,0.542283,0.0226755,0.0772493,0,100497153
ENSXETG00000000257,19.0037,13.7455,14.6371,19.0915,24.4092,15.658,4.42772,9.36532,10.928,100380104
ENSXETG00000000258,0.2383507,0.1655219,0.3388832,0.0421722,0.0530175,0.0198754,0.00465181,0.0365613,0.047202,100497380
ENSXETG00000000260,0,0,0,0.107608,0,0,0,0,0,100492550
ENSXETG00000000261,2323.31024,2096.46258,2322.52104,2918.872946,3222.48887,3406.593708,3854.62872,4065.62661,3090.4842,394664
ENSXETG00000000262,6.5602,4.62468,5.37601,5.19513,4.40984,7.34073,2.2398,2.5991,2.996,100494497
ENSXETG00000000263,17.325293,13.292803,14.0024126,17.129905,15.399286,17.5846147,4.168047,7.6995865,8.8950416,549617
ENSXETG00000000264,18.5059,3.76305,4.97046,7.64815,8.50933,8.77208,4.30332,3.8269,4.50321,779908
ENSXETG00000000265,0.500405,0.253509,0.437917,0.41913,0.425586,0.513224,0,0.090464,0.166127,548563
ENSXETG00000000267,31.939,8.72272,11.377407,14.71187,16.7663109,18.76377028,9.251087,6.75710634,9.990586081,780055
ENSXETG00000000269,0.691943112,0.0133359,0.0221682,0.250988008,0.0366474,0.026057,0.119199492,1.566591306,0.0757591,100489744
ENSXETG00000000270,71.0838,39.6944,56.3306,122.286,117.946,120.956,90.8201,74.1353,78.7997,779530
ENSXETG00000000271,0.264477,0,0,0.083315,0,0,0,0,0,100380117
ENSXETG00000000272,18.2499,7.002855,8.94746,12.894756,11.1017,11.8262004,5.616924,5.664536081,7.304048,549544
ENSXETG00000000273,25.121396,14.817806,18.204824,26.730626,29.225051,27.0596487,9.78695,15.620408,17.003653,448049
ENSXETG00000000274,21.9617,26.3064,32.5786,30.0181,25.4806,26.1256,12.0417,13.1109,16.1174,493470
ENSXETG00000000275,11.9319,11.3148,15.821,9.58482,9.87578,11.4634,8.82169,17.4117,17.6351,100380003
ENSXETG00000000276,19.290704,6.2879486,12.39729,21.98655,19.7226455,16.0636366,4.8516129,12.07703,15.28989,100170554
ENSXETG00000000277,4.66191,2.004836,2.56501,7.45672,5.70796,5.97074,1.22365,3.40069,3.621516,100497663
ENSXETG00000000279,16.23312,4.81699,6.318213,9.837196,10.921681,9.749495,4.11576,6.247181,9.18914,493195
ENSXETG00000000281,2.98299,2.00706,1.97493,3.99851,3.57005,3.83554,1.28009,1.92332,2.65432,100493797
ENSXETG00000000282,0.773291,0.133871,0,1.58412,2.50715,0.525349,0.239632,0,0.417399,100489464
ENSXETG00000000283,14.6099393,6.249514454,11.22595179,29.58648053,29.06024009,28.64158305,5.431021,10.04847107,14.979601,100135089
ENSXETG00000000284,0,0,0.291229,0.314471,0.275327,0.246502,0,0.57354,1.36259,447980
ENSXETG00000000285,110.885986,0.393366,0.62740058,258.865951,181.5446636,135.78892,0.405783014,3.01171,1.206149327,100493689
ENSXETG00000000286,72.571518,37.362818,38.483501,43.3436589,45.6500402,50.474527,16.38064242,20.02384833,29.5904346,549881
ENSXETG00000000287,71.3854,0.0703768,0.405732,301.185,175,151.192,2.37888,1.82975,12.9646,100487774
ENSXETG00000000289,31.89178,4.438764008,4.634066444,6.8679902,6.778656,7.88876972,3.857592,3.5341578,3.7262081,100038194
ENSXETG00000000290,37.8608,12.371988,26.75636167,23.11784915,16.83546,30.56214,5.390554,6.407413,8.973735008,733973
ENSXETG00000000291,7.46462,3.92223,8.60755,9.49068,10.3197,10.9622,0.459932,3.85261,3.79937,100145701
ENSXETG00000000292,2.467962085,0.04183838,0.1220571,3.55194624,10.918298,2.1307946,0,0.614773,0.1157543,100036734
ENSXETG00000000293,31.36162,3.72609,3.762861,19.630089,12.590644,20.697726,4.534457,11.391561,17.51718,779953
ENSXETG00000000297,23.6772105,15.65884,21.024131,21.409877,21.67005,24.946577,5.453136,10.35343728,15.564636,100216044
ENSXETG00000000298,0,15.6109,0.862279,2.26954,2.58668,1.64216,1295.09,928.66,1547.89,100135146
ENSXETG00000000300,74.24894,2.249426,3.57866,18.606458,8.96944,13.85453,15.328701,6.434947,14.837316,493517
ENSXETG00000000302,12.5788,11.1417,12.6434,6.19456,2.716600539,5.537910011,3.75621,5.273450577,7.79669,101732482
ENSXETG00000000303,6.16098,0.832055,2.06614,2.50991,3.02368,2.39424,1.13214,0.791294,1.53238,100379845
ENSXETG00000000305,15.6537669,4.5329437,9.125655,16.355071,16.7698394,16.194126,2.690838,6.2250053,7.4807467,100170638
ENSXETG00000000306,0.391679,0.738047,0.592306,1.26974,1.75591,1.53124,0.811838,0.617545,1.18956,100494552
ENSXETG00000000307,18.276,2.03665,0.969438,1.83281,1.80426,2.3341,4.02889,13.3238,10.2412,548365
ENSXETG00000000308,25.427935,9.192126,11.381194,18.927575,18.82176072,22.6152522,7.16894003,9.403267102,10.7649204,548903
ENSXETG00000000309,9.19163,1.65642,4.66836,13.6275,17.4282,12.5988,8.43009,5.64486,2.33878,549747
ENSXETG00000000310,9.56658,8.88463,10.0039,13.6621,12.1191,12.5616,4.90612,3.89698,9.05151,100490288
ENSXETG00000000311,3.06554,52.0597,6.59749,1.68726,2.75968,3.40093,21.8651,15.6907,16.5411,100127598
ENSXETG00000000312,113.90475,150.22896,93.405989,62.7839,55.54126,77.39514,75.42317,27.692356,40.40462,549550
ENSXETG00000000313,0.817911,0.4144326,0.0255083,0.232402,0.325559,0.513552,1.125884,0.0173892,0.0290303,779835
ENSXETG00000000315,2.46689,1.19752,0.716261,1.84896,1.75799,0.944363,2.59048,2.19726,4.27957,100489723
ENSXETG00000000316,1.30096,0.0258326,0.0668294,0.64225,1.63328,0.90075716,0,0,0.0253522,100145596
ENSXETG00000000318,2.41495,3.80807,5.04185,7.02418,7.36136,8.42945,2.02412,2.88425,4.53421,100380030
ENSXETG00000000319,18.0814,3.39574,5.13366,9.902532,8.237159,9.7291879,6.020564,6.60311,7.7578,779616
ENSXETG00000000320,18.9842,11.2962,7.78502,24.1172,8.63916,11.46,3.41353,4.66438,3.34162,549459
ENSXETG00000000322,19.15211619,10.583752,14.94695012,25.69124604,18.46312879,19.70835667,5.434025,11.9544541,11.09632814,100125160
ENSXETG00000000323,155.1103,324.691,313.33,128.9633,153.5734,196.4096,121.8918,218.5155,116.7619,496723
ENSXETG00000000324,4.9175566,3.0563435,6.5564101,9.3551675,8.9997412,10.1941201,2.7629894,4.971108355,5.88317204,100380032
ENSXETG00000000325,0.342951,0.131534,0.181739,0.331159,1.87345,0.0665599,0.00895225,0.650436,0.0517079,100493379
ENSXETG00000000326,45.56214,20.86854,31.53067,42.11825,38.41970001,45.67636,14.543041,16.640181,20.94187,100038147
ENSXETG00000000327,27.653,5.763403,9.455900887,52.31455,27.073266,30.830623,20.67475834,40.126832,30.00517481,549604
ENSXETG00000000328,5.39157,0.950718,0.879899,10.6073958,5.167546,8.313658,2.794766,2.92283,7.624127,100489191
ENSXETG00000000329,11.9885,7.0723,10.854,11.8221,11.7647,13.808,5.47571,7.38454,11.223,100490423
ENSXETG00000000330,107.60949,86.4058,98.25141,108.27451,83.280846,112.4008181,43.62522,39.48561,40.38388,407866
ENSXETG00000000331,20.57557,5.684304,9.938471,17.963489,23.43172,21.69595,3.280347,7.066597,9.286198,100101773
ENSXETG00000000333,29.3773,25.0274,27.83639,46.7825,36.9219,40.3702,22.4496,31.90697,33.73573,496535
ENSXETG00000000334,45.67868,18.929997,21.63639901,19.269229,22.31817722,20.2852618,14.504365,12.45423745,11.9175473,100037876
ENSXETG00000000335,6.572726059,2.248248,5.109823,6.101142,3.656388,5.449112,1.067804816,2.552170677,3.199532,100485933
ENSXETG00000000336,0.727886,0,0,0,0,0,0,0,0,100489344
ENSXETG00000000337,78.89345,35.3464506,33.77674,64.9046,83.9596,67.5571,13.412994,8.93144,7.581090001,594936
ENSXETG00000000338,17.06811,19.51813,18.06553,16.39621,20.87165,16.37456,3.47304,4.570253,3.88242,779763
ENSXETG00000000340,20.1037763,7.30934,12.805606,23.258722,20.82433208,19.442681,8.825708,12.399781,15.430014,733789
ENSXETG00000000341,0,0,0.0261867,0.0318111,0.325647,0.337589,0.020356,0.21422,0.0298023,100489456
ENSXETG00000000342,12.5209304,9.6902654,28.197857,15.951434,16.6852372,25.5957232,2.8929744,6.6106786,6.02787088,100380158
ENSXETG00000000343,36.6867583,9.230268,12.6024598,15.59754,19.716892,18.9578017,4.37097,11.01465,10.89263,100494204
ENSXETG00000000344,5.9237492,4.642204,6.10232,5.131473,5.253999,4.49937,1.06181,2.40455,3.14838125,779466
ENSXETG00000000345,7.24826,3.43704,4.65498,17.0151,8.84823,10.73892,2.70958,3.458361,6.78867,100489572
ENSXETG00000000347,1.21068,0.360238,0.0960982,2.37368,10.2102,2.21494,0,0.567761,0.109367,100497339
ENSXETG00000000348,46.57580002,30.66707,35.9328,29.926193,37.2945,34.989064,10.525396,17.8879,16.103333,100216077
ENSXETG00000000349,12.7086,37.5634,70.1125,7.76245,2.90437,7.01041,0.904954,0.822821,1.09084,100487123
ENSXETG00000000350,76.34408125,17.352904,40.850971,117.429703,142.40401,146.69856,15.398719,22.433409,23.88597,496736
ENSXETG00000000351,68.5525,25.139981,29.302346,105.17092,160.94492,95.364,14.788551,22.467678,25.542484,549158
ENSXETG00000000352,73.2047,0.0519512,0.425778,136.493,122.983,121.453,0.371355,0.733278,1.07114,100489736
ENSXETG00000000353,11.09317,5.96502,5.00717,14.09358,9.01897,10.805408,3.133044511,3.74124752,3.15034,100496396
ENSXETG00000000355,8.8283,5.749313,7.57905,11.414045,8.26146,9.904035,4.54331,2.96325,5.010669,734039
ENSXETG00000000361,18.20478,8.358453,11.1337,14.6458,18.645076,15.003289,9.157882,12.083314,13.1376,733472
ENSXETG00000000362,28.15275225,17.88505102,27.77272,26.602478,23.645212,29.379433,18.9344776,38.939494,40.135341,100488123
ENSXETG00000000363,3.082570152,4.997072,5.80927926,1.977336,1.585123,2.2179459,1.304242,0.5098192,0.2584506,100492214
ENSXETG00000000365,10.7046,8.899980114,20.88195,8.47808,16.67632,15.83923,18.47262,17.06732,10.96852,100038305
ENSXETG00000000366,25.0030006,5.63633,7.4753,14.36779097,19.1062614,19.691016,6.8614,10.3201,15.5256,594900
ENSXETG00000000368,5.122033,3.26347659,3.6824832,6.853858,7.3449317,5.3233292,1.29731,3.317796,4.360206,448219
ENSXETG00000000370,2.11941,1.51724,0.417721,0.429371,1.0936,0.640187,9.01748,2.62858,4.8271,407852
ENSXETG00000000371,12.67853,5.352049,8.37745,16.258561,16.6537851,20.13952,4.026161,9.3476687,12.16227,100489200
ENSXETG00000000372,4.4015,5.50226,6.61649,11.3645,12.8171,13.8186,3.78772,5.94792,8.44025,100496544
ENSXETG00000000373,10.695619,3.5825095,4.36004,6.108521,4.6086774,4.8817,2.30818,2.25574,4.714354,100170640
ENSXETG00000000374,4.3609,2.97961,3.50763,6.96309,9.91097,10.5026,1.13903,3.20767,5.06293,100496704
ENSXETG00000000375,8.90524,9.93388,16.5768,16.0863,13.0638,12.6024,5.42374,8.96135,9.6803,100101678
ENSXETG00000000376,12.26909,5.794711,9.993274,13.184229,17.910023,15.063074,7.47579,17.593455,11.958555,613069
ENSXETG00000000378,0.0521283,0,0,0,0,0,0,0,0,496615
ENSXETG00000000379,14.6961,4.26732,5.01231,7.91551,7.53927,8.94192,2.93416,4.96087,5.50365,100496193
ENSXETG00000000380,15.9499,1.57803,0.998133,8.66946,13.327,10.411,0.506797,0.98663,0.709966,100493340
ENSXETG00000000383,7.544196,0.9108615,0.6695214,12.9389,16.82993,15.536399,3.489005,4.505873,5.26938,100493696
ENSXETG00000000385,4.516008,28.4221,28.1285,1.298,1.802688,2.3577537,0.598124,1.589826,0.8810718,100492195
ENSXETG00000000386,1.77356,574.146,1276.05,3.88791,6.48696,3.04003,0.0703269,2.53371,3.02554,100145283
ENSXETG00000000387,3.182608,0.602986,0.7603613,2.5864475,2.98017,2.4093897,1.378657746,2.1702597,4.1563851,100135373
ENSXETG00000000388,11.4454,9.85301,9.49932,12.9272,13.8366,12.3831,5.93737,7.53366,8.3358,780247
ENSXETG00000000389,23.07141709,5.336498,5.4319342,7.17342,8.31417,8.1132935,2.91356,4.6791849,7.0586707,100036677
ENSXETG00000000391,9.97614,7.62695,8.51484,10.45959,10.5541,11.37679,4.776140484,5.37603,7.28587,100124969
ENSXETG00000000393,21.7939,8.59304,9.78497,17.6165,16.6512,16.187,8.63835,11.1859,19.4166,549330
ENSXETG00000000395,28.222889,4.045352,4.248241815,49.6378891,46.133515,48.705557,3.864255,11.03454969,14.544065,780154
ENSXETG00000000397,19.499779,7.721435,12.42296,16.11907,13.978174,15.696286,5.85106,8.4442,10.3451,447950
ENSXETG00000000402,37.9320667,15.607813,19.97480917,19.745812,21.889551,21.13255445,6.389478,8.995592001,13.279141,100170546
ENSXETG00000000404,36.2195,116.63455,170.3105,50.7459,61.8445,55.677,10.16005,18.86145,15.96429,733910
ENSXETG00000000405,26.00114,23.01735,31.70443,37.53266,34.22417,40.6048,19.31273,21.01378,23.6114,493313
ENSXETG00000000407,6.344606,0.835183,0.4307807,1.24322,1.5203673,1.44335,0.5733935,0.6252497,1.27311,549378
ENSXETG00000000408,8.49426,3.41514,10.9715,9.1764543,7.80263,7.43105,3.91617,4.641242,6.020135,100145342
ENSXETG00000000409,12.4577,10.0534,15.5924,12.3152,11.792,10.6381,6.80531,7.51196,11.0672,394584
ENSXETG00000000410,22.109154,1.4308,4.745659,27.6515476,30.4443643,34.61504541,1.8061519,4.824503008,3.242006,448757
ENSXETG00000000411,1.026,7.8177,11.5044,0.157786,0.38863,0.391435,0.171031,0.0758965,0.147822,100145711
ENSXETG00000000412,6.22886,10.0472,4.70127,0.480366,6.44159,3.45002,2.75258,3.89379,0.125009,100486993
ENSXETG00000000415,0,0.196147,0.386631,0.176127,0.126526,0.11328,0,0,0,100493025
ENSXETG00000000417,60.60365,37.183998,45.5512553,106.9961436,122.5082829,122.2812818,37.04427,76.85029595,96.51705897,100486835
ENSXETG00000000418,3.378585,11.35466,14.28692,2.315597,2.138430032,4.360953,9.40456,13.03998,22.81596,101733706
ENSXETG00000000419,11.72015,3.681099101,8.487048053,8.699610768,9.272117696,7.512640601,3.687815,6.026625974,7.278310476,448547
ENSXETG00000000420,14.2615236,5.2781,6.60463631,17.58855211,21.7922622,16.64233656,7.49839,9.649807054,10.9509913,100135738
ENSXETG00000000421,8.00339,15.19145,18.29016,5.417568,7.338504,8.943076002,0.554919046,1.1666374,0.798783,100492862
ENSXETG00000000422,14.0686,6.29584,14.9312,25.1884,24.3501,21.2776,6.84719,11.9033,14.5087,448288
ENSXETG00000000424,19.0249,21.1242,19.8265,26.3702,20.0331,17.5542,10.5612,6.70859,6.01155,549809
ENSXETG00000000425,0.70781,0.11353,0.271607,3.70007,3.75853,5.25218,1.03825,0.793527,1.5897,100158517
ENSXETG00000000426,18.40388,1.224775,2.432266,19.890507,31.826038,39.723233,11.917809,26.765887,31.276048,733517
ENSXETG00000000427,22.47002292,8.81012,13.09825,21.66009,29.2909,30.00873,10.9796261,16.87091,15.66425,549078
ENSXETG00000000429,27.41048057,11.76827901,20.090293,39.912254,34.460081,36.120911,12.42968338,16.250913,22.827766,448456
ENSXETG00000000430,0.0475486,0,0.0403551,0,0.2311103,0.0118237,0,0.0962863,0.0344452,548761
ENSXETG00000000431,101.229227,5.71117,7.82658,98.111358,137.685473,128.485972,17.51659,37.217848,94.05068,493369
ENSXETG00000000434,10.3003,8.91062,7.26773,16.3494,18.9096,5.1,4.63107,11.9886,7.04583,100124794
ENSXETG00000000435,41.7221,11.0796,10.750277,78.75161,67.02043,48.45075,33.5059,35.38951,23.90762,394924
ENSXETG00000000437,39.3554,18.9756,12.1599,20.3022,24.2911,21.3089,17.9516,12.336,17.3149,100124936
ENSXETG00000000440,1651.11763,1843.796174,2231.41289,2844.53066,2775.7937,3401.97137,1893.37,2791.19365,1916.5291,493436
ENSXETG00000000441,44.5925,14.4249,14.923,21.4795,29.7118,20.9429,11.2879,11.8828,13.4868,549798
ENSXETG00000000442,2.538852,0.4858299,0.4829403,2.268647,2.621996,1.867207,0.2952574,0.349848,0.370938,780317
ENSXETG00000000443,13.2488,0.143479,0.143215,58.8037,57.8816,31.8483,9.36857,40.7121,66.0922,100038278
ENSXETG00000000444,17.7682,5.97071,12.7452,4.11458,4.9459196,8.70251,0.861215,0.781511,0.533736,100489907
ENSXETG00000000449,38.868656,67.578247,58.316093,43.084311,39.58469,50.857159,18.17368,13.647259,14.574218,448055
ENSXETG00000000451,33.4468,10.2863,6.59657,9.5823,8.82002,12.73785935,4.72151,4.97874,8.12404,100487131
ENSXETG00000000452,0,0.387757,0,0.128066,0.275999,0,37.2603,0.57494,0.119979,100145529
ENSXETG00000000453,21.5718,23.2492,22.3058,27.4258,22.9924,23.4428,14.8273,18.0995,20.8635,100145281
ENSXETG00000000455,10.8855,3.87072,6.24204,8.04621,8.90628,8.63224,3.86569,5.557354,6.0383,100379748
ENSXETG00000000456,0.294206,0.976417,0,0.0011658,0.179146,0.0274415,1.91704,0.287609,0.0267206,100125311
ENSXETG00000000457,9.37989,2.86199,4.467074881,15.08470937,6.61305191,10.8580621,2.834791609,3.286051704,3.493448515,100380007
ENSXETG00000000460,23.0308,0,0.0559144,47.7503,32.2413,52.0634,0,0.0762344,0.0636345,100127755
ENSXETG00000000463,5.33177,6.23353,11.8593,11.6958,18.9858,12.5185,3.24304,5.91555,4.7027,549289
ENSXETG00000000464,1.65938,0.692439,1.5182,4.79511,3.252,4.22173,2.99798,6.4356,14.4822,493365
ENSXETG00000000465,6.96067,6.30444,5.38541,9.32288,8.50451,13.2356,1.00275,1.78603,1.58119,100486942
ENSXETG00000000467,1.10055,0.556488,0.421395,1.87136,2.0687,1.62787,10.3343,1.47369,1.22132,100490918
ENSXETG00000000468,1.39203,1.25149,2.992574311,0.990487118,0.993018,1.342915818,0.2781762,0.25370869,0.434967,549011
ENSXETG00000000469,19.8812,12.0497,18.494,33.7295,25.1852,32.8246,20.7117,37.4396,27.3446,394639
ENSXETG00000000472,0.0656254,0,0,0,0.214181,0,0.119419,0,0.374556,100494522
ENSXETG00000000476,13.2235,2.74058,1.62688,9.42979,8.97477,8.87954,0,0,0.1058,100124940
ENSXETG00000000481,3.13606,0.078877,0.0354391,3.70236,8.0487,7.24759,1.36871,8.79392,1.73429,100497338
ENSXETG00000000482,0.512635,0.109014,0,1.4936,16.4969,0,0,0,0.139928,100486784
ENSXETG00000000483,9.10563,14.44713,25.60151743,11.200207,10.03374043,12.11775951,3.88732154,5.024301774,10.30767622,780343
ENSXETG00000000484,12.5745,4.43435,8.63224,6.21245,10.5163,8.81314,5.69767,22.8793,19.6895,100216209
ENSXETG00000000485,11.3707,0.410617,0.383047,19.6015,14.3529,18.2092,0.61707,4.11274,12.2062,100497556
ENSXETG00000000488,6.16263,3.08341,4.26848,4.86428,6.11963,6.58665,3.09747,3.24241,3.23856,100497179
ENSXETG00000000489,6.000177,24.223489,39.661421,2.767089,2.502008,5.466701,2.432942,2.33808,3.222807,496852
ENSXETG00000000492,1.88145,0.248453,0.435983,1.05925,1.0463,0.255479,0,0.198142,0.165393,100491954
ENSXETG00000000493,10.456,1.68021,1.74691,2.77803,4.65659,3.77822,2.3433,1.60227,2.7472,779652
