ens_gene,Anole_hrt_1,Anole_hrt_2,Anole_hrt_3,Anole_hrt_4,Anole_kidn_1,Anole_kidn_2,Anole_kidn_3,Anole_kidn_4,Anole_livr_1,Anole_livr_2,Anole_livr_3,gene_ids
ENSACAG00000013994,117.407,64.3842,45.4085,102.696,482.955,189.907,248.612,475.438,202.604,163.267,216.778,100555049
ENSACAG00000013996,4.85112,25.9086,29.6327,5.51704,10.7057,82.5215,56.946,11.8399,4.23766,6.78409,2.35374,100566324
ENSACAG00000013998,1.38706,4.87713,3.56524,0.6726,1.72947,11.3312,8.24716,1.28051,2.0272,2.74074,0.460684,100560426
ENSACAG00000014000,0.479404,1.0624,0.919544,0.540985,0.289513,1.79097,1.25902,0.946275,0.387611,1.1436,0.501067,100562573
ENSACAG00000014005,19.5197,36.1248,38.1124,18.0407,21.6633,47.3414,48.6257,22.1331,22.3079,26.3076,8.76806,100552185
ENSACAG00000014010,26.4844,22.5781,27.691,19.2883,160.465,152.258,117.619,182.578,154.99,198.987,297.417,100557460
ENSACAG00000014011,0.162482,0.171213,0.0668312,0.121528,13.0558,38.1341,14.8557,15.9156,100.81,67.1439,91.4791,103282193
ENSACAG00000014012,54.303,53.2446,43.7214,54.2705,21.8749,19.7214,19.6895,19.3095,11.5786,12.2177,10.3583,103281361
ENSACAG00000014015,2.27901,6.29318,6.84305,3.19068,0.908466,1.74431,1.3954,0.825156,1.36213,2.42803,0.414315,100557354
ENSACAG00000014016,13.7318,75.5836,51.1283,23.0972,4.06606,15.0538,13.7531,7.71233,8.97713,10.1072,5.51948,100560455
ENSACAG00000014017,4.70573,4.43914,3.49966,3.44247,2.70637,6.30199,4.02528,4.01921,7.03953,8.03079,9.59072,100553529
ENSACAG00000014019,0.0367104,0.481012,0.204827,0.139675,277.675,497.171,679.915,538.013,5.77938,8.48779,3.45997,100560048
ENSACAG00000014020,137.497,640.564,387.893,275.11,122.684,499.323,1196.16,397.413,92.4735,112.711,41.3016,100560978
ENSACAG00000014022,0.489644,1.23632,0.689407,0.292517,0.269007,1.26814,0.882567,0.285305,0.370518,0.777365,0.200354,100558751
ENSACAG00000014024,3.55726,7.56614,6.15285,1.34263,1.03037,5.161,4.29642,2.5,1.76364,2.08136,0.268219,100551638
ENSACAG00000014027,8.77666,10.7164,10.2374,8.94777,14.1679,17.7866,14.6047,17.5928,24.4931,19.1028,14.2521,100561376
ENSACAG00000014029,0.175584,0,0.18801,0,22.1182,55.4032,69.7263,17.9661,162.907,141.19,43.6428,100566232
ENSACAG00000014031,304.221,183.201,182.282,174.13,132.63,103.962,115.247,116.737,68.467,86.2684,89.8044,100564352
ENSACAG00000014032,57.4386,65.3401,82.4373,43.0801,53.6437,55.1207,47.3184,29.8502,21.0634,28.6988,8.89692,100567268
ENSACAG00000014033,0.54659,1.20217,0.778581,0.415155,0.446963,1.85653,1.41649,0.807445,1.20115,1.12921,0.426585,100564537
ENSACAG00000014034,4.91165,9.63769,12.3989,5.50512,3.57389,13.2422,11.9429,4.67309,7.57697,13.9683,3.54189,100562438
ENSACAG00000014037,0.0366534,0.197786,0.115806,0.210586,0.343263,0.127813,0.134775,0,0.207464,0.783486,0,100560081
ENSACAG00000014038,1.81332,6.42479,6.61011,3.0417,0.736437,5.69723,4.80337,1.54858,2.06454,3.91746,0.627136,100567077
ENSACAG00000014040,0.22355,1.71645,2.01,0,0.959329,1.17445,0.412808,0,0.635449,6.19939,0.773127,100559882
ENSACAG00000014041,13.8083,30.9413,46.4865,17.3096,10.87,44.4916,35.1162,13.8815,24.8882,31.458,9.37833,100554660
ENSACAG00000014043,10.0879,11.3335,14.8304,4.89549,4.18768,15.6904,14.3464,3.62488,10.8304,15.7373,6.17671,103280193
ENSACAG00000014045,15.2545,12.1785,12.5975,6.26721,27.3172,84.7333,46.4726,29.2413,31.0845,66.7355,9.58435,100552246
ENSACAG00000014046,9.1659,22.4518,17.3982,11.4933,20.8745,64.8285,58.5749,34.123,48.8053,45.6184,17.4161,100561573
ENSACAG00000014047,2.83392,2.04128,2.61132,2.30297,2.37394,5.18673,2.54045,2.28947,1.52978,4.40231,1.3956,100554572
ENSACAG00000014049,1.53192,1.6071,2.61951,1.40142,0.783152,4.01936,4.58096,0.886548,1.42145,2.93608,0.4368,100561996
ENSACAG00000014050,0.534271,0.99104,1.42834,0.405836,0.905833,0.492636,1.03894,0.604541,0,1.35893,0.194579,100566692
ENSACAG00000014051,3.36547,16.1907,11.1743,5.24649,3.70028,8.99691,12.5783,7.64986,24.9411,15.6467,11.9783,100554654
ENSACAG00000014054,0.288416,2.64392,2.01919,1.46871,1.44447,2.82282,4.22989,2.58283,0.241156,0.227681,0.293406,100564550
ENSACAG00000014055,29.8715,43.411,30.531,21.6057,10.0154,16.6522,20.4968,11.3738,10.3832,12.143,6.07189,100552050
ENSACAG00000014056,4.70841,2.07574,1.73623,0.631447,2.80315,3.44925,0.808254,0,3.11044,4.11128,2.64905,100551775
ENSACAG00000014059,0.0188202,0.0554938,0.0324922,0.0295425,0,0.071722,0.113444,0.0183363,0,0.0549566,0,100557836
ENSACAG00000014061,55.0691,72.1931,85.1102,53.7796,37.5637,38.2035,66.1819,63.6364,29.1318,39.4063,24.6654,100562090
ENSACAG00000014063,0,0,0,0.469371,45.3878,92.301,122.162,58.6537,0,0.29105,0,100561504
ENSACAG00000014064,53.5519,35.9995,24.9815,25.5528,0.695169,0.765877,0.403799,0.391604,0.621581,0,0,100553812
ENSACAG00000014065,2.1994,6.74192,4.80043,2.2725,2.40754,8.31941,7.4798,3.08963,7.32057,5.63657,4.92893,100558556
ENSACAG00000014066,1.1739,2.22715,2.03254,1.52587,2.28575,13.887,6.37014,3.59683,3.11939,4.44334,1.47603,100560989
ENSACAG00000014067,16.3547,25.0297,22.0932,19.6381,20.0676,51.8013,49.2714,45.9019,24.7461,27.1748,14.0201,100556706
ENSACAG00000014070,0.0887172,0.029135,0.102353,0,0.0299486,0.037655,0.0397062,0.0385071,0.0611212,0.288529,0,100563010
ENSACAG00000014071,0,0,0,0,0,0,0,0,0,0,0,100555286
ENSACAG00000014073,216.402,0,0,0,149.617,0,0,0,0,0,0,100566616
ENSACAG00000014074,38.2561,20.534,15.7502,20.2678,71.427,37.4617,31.3467,51.7443,20.7395,19.2476,27.4732,100559820
ENSACAG00000014076,4.89314,6.84014,5.88497,4.3639,2.70215,3.97294,3.68156,2.58545,3.51754,2.80266,2.49647,100563253
ENSACAG00000014082,0,0.10988,0,0,0,0,0.598996,0.43568,0,0,0,100551647
ENSACAG00000014083,0.732326,1.47488,0.989931,0.900065,1.42879,2.44085,1.07855,1.25993,3.39596,3.38432,1.81337,100551754
ENSACAG00000014084,15.1906,27.1291,22.7456,13.3314,10.2919,48.6,29.1241,25.619,47.0206,46.4996,31.0625,100562407
ENSACAG00000014086,0.952827,0.878041,0.694038,0.701147,0.667036,1.24829,0.598314,0.667282,1.19731,1.91299,1.0085,100566500
ENSACAG00000014089,13.8615,16.9642,9.11656,7.22482,28.7381,7.78428,12.2229,15.5037,22.0153,10.9916,22.0525,100558385
ENSACAG00000014090,0.209368,0.173676,0.290358,0.351999,2.35993,0.320463,0.33792,0.382334,0.260086,0.163702,0,100567862
ENSACAG00000014091,13.6308,3.2095,14.4348,3.83353,0,0,0.156301,0,0,0,0.289757,100559107
ENSACAG00000014092,4.22928,9.5562,6.13592,6.25339,8.12134,17.971,14.6917,11.9774,10.6095,14.7804,5.1797,100559737
ENSACAG00000014093,1.8937,1.78733,2.84121,1.19254,1.25044,3.19647,2.22137,1.28675,6.5359,8.16248,5.41874,100555735
ENSACAG00000014094,0.177798,0.081333,0.0952426,0.346386,0.812526,1.19133,0.51727,2.11409,0.398126,0.590668,0.034599,100553313
ENSACAG00000014095,0.191169,0.716647,0.647389,0.414213,0.926261,6.32474,4.82755,2.02967,0.816146,1.21664,0.496487,100554681
ENSACAG00000014097,3.153,19.1399,6.40638,12.9782,0.909076,7.69272,6.01047,1.24356,2.88253,6.05257,1.02226,100557191
ENSACAG00000014098,1.81724,4.65409,4.4466,2.91592,5.87383,15.5264,16.6698,8.34968,3.63053,4.69223,1.80116,100558534
ENSACAG00000014099,0.111042,0.700892,0.469005,0.319821,0.259944,1.03526,0.409373,0.264673,0.210054,0,0,100557552
ENSACAG00000014101,2.05989,4.18977,7.73215,1.6368,2.80712,7.43164,7.44,2.50554,5.03883,10.7275,1.19981,100557747
ENSACAG00000014102,0.886345,1.66978,0.437332,0.253402,4.17499,3.30044,4.85845,4.71046,5.99149,2.40685,6.17593,100554987
ENSACAG00000014104,100.545,118.656,148.637,94.6002,106.894,251.344,196.306,156.825,206.129,251.401,137.688,100566424
ENSACAG00000014106,0.361582,0,0.260516,0,0.563614,0.287526,0.303189,0.147016,0.933419,1.10158,0.283914,100553477
ENSACAG00000014107,0.800619,1.07758,0.360533,0.13317,1.9501,1.84035,0.275356,0.279756,0.0605521,0,0.0122786,100554007
ENSACAG00000014108,11.0136,14.764,10.1785,9.04123,7.12912,6.03196,7.08108,3.30771,6.51536,4.86997,4.95543,100560421
ENSACAG00000014109,2.27785,5.84047,4.55411,3.18724,4.84451,25.7912,15.7515,6.44585,4.25855,6.73813,2.7331,100565593
ENSACAG00000014110,2.60498,6.90601,6.9377,4.33142,3.07362,8.08741,7.98427,5.2531,3.77405,4.57358,1.8765,100557944
ENSACAG00000014111,6.1171,7.68429,2.96002,7.96626,5.93684,5.22707,4.13386,5.21172,5.93916,6.00781,10.4518,100552890
ENSACAG00000014112,0.19331,0,0,0.112703,0.180898,1.09446,0.28852,0.699517,2.88684,2.72553,1.62107,100559483
ENSACAG00000014114,0.0260912,0,0,0,0.12267,0.0845164,0.356482,0.086429,0.548744,0.259041,0.166909,100559804
ENSACAG00000014116,0.654948,4.99435,4.53344,1.60471,0.303441,1.06944,1.24853,0.234353,1.30193,0.819456,0.113144,100566313
ENSACAG00000014117,0.039632,0.667151,0.111607,0.152213,0.0466964,0.800659,0,0,0.0999708,0.471923,0,100568218
ENSACAG00000014118,0.535499,1.91461,1.15216,0.368064,0.0550391,1.30599,0.579844,0.175729,0.111572,0.105337,0.0339363,100563381
ENSACAG00000014119,6.11921,24.9848,29.3188,7.41828,4.53182,37.9992,25.0121,11.793,18.3791,23.3633,9.92867,100559283
ENSACAG00000014120,0.291562,2.44158,0.436813,0.433264,0.48192,1.18334,0.508365,0.268916,0.497982,0.470156,0.0432769,100553731
ENSACAG00000014122,4.65699,2.91879,1.85311,3.51954,7.93443,1.99979,3.97784,2.64927,21.4682,17.1342,32.223,100567737
ENSACAG00000014123,33.8915,59.8701,64.2125,42.6937,21.7466,43.6001,30.4817,39.1563,79.65,41.485,49.6758,100565707
ENSACAG00000014124,22.1269,11.3991,9.84732,7.4943,11.7143,7.08452,8.06469,7.4095,8.10193,5.7986,6.75704,100553210
ENSACAG00000014125,7.3101,6.1302,6.72136,2.99323,2.50308,8.32659,6.27916,3.09637,4.91477,8.27493,1.84372,100567199
ENSACAG00000014127,0.458858,0.946292,0.847392,1.12606,0.637106,2.58992,1.78274,1.14034,1.75164,2.64602,0.923501,100558150
ENSACAG00000014128,1.70032,1.92502,3.20557,0.996594,1.87224,2.92165,1.56447,1.30715,0.963296,1.29424,0.653619,100566238
ENSACAG00000014129,0,0.0530082,0.0413825,0.0188129,14.7976,21.238,32.1234,17.8886,27.9122,23.4128,17.6338,100558155
ENSACAG00000014130,0.740734,1.35884,0.766839,1.02402,0.659892,1.225,1.51508,0.822034,1.88357,1.28673,1.96067,100556729
ENSACAG00000014131,17.6066,36.1996,33.8785,14.4919,12.7468,42.2567,40.9671,18.9081,26.61,22.3699,8.01994,100562601
ENSACAG00000014133,0.782851,0.435268,0.101942,0.185374,0.895124,1.16261,0.94912,0.536933,0,0.172422,0.074065,100566432
ENSACAG00000014139,0.909586,3.4415,4.30485,0.749498,6.83129,14.6579,18.0147,6.20259,7.87615,7.74588,1.5971,100556529
ENSACAG00000014140,1.01775,1.095,1.73818,0.492251,0.962717,1.41521,1.227,0.739698,0.408383,0.915712,0.031054,100565197
ENSACAG00000014142,19.1549,16.6833,48.4989,18.8881,2.39967,2.03416,1.25634,1.36698,22.5467,34.0679,32.9698,100561869
ENSACAG00000014143,5.11937,12.4664,8.67351,4.76634,2.7643,9.38875,10.1752,4.40648,14.308,13.9518,7.06241,100566114
ENSACAG00000014144,0.368018,0.199793,0.233962,0.212723,1.42249,0,0,0,88.8574,41.5504,20.398,100553992
ENSACAG00000014146,8.6541,11.9288,11.294,4.7012,5.08913,10.0566,10.2005,4.06686,7.18642,6.58968,2.28021,100556925
ENSACAG00000014147,24.2746,108.317,21.2245,68.8576,7.2131,13.9742,33.864,15.6218,106.921,16.7007,57.0801,100552716
ENSACAG00000014149,0.0879245,0,0.385099,0.35014,9.28602,10.2006,4.92998,5.21574,391.173,445.523,487.677,100565871
ENSACAG00000014151,8.06794,3.332,3.43733,7.68652,10.7261,11.0736,7.13581,21.8095,1.33144,2.98548,5.56846,100557197
ENSACAG00000014155,6.28576,6.80823,8.03789,3.75335,5.94612,12.5441,10.0754,6.96092,5.13892,10.8904,4.57247,100554489
ENSACAG00000014160,62.2398,49.693,28.5853,46.4403,4.84105,6.3732,5.42085,4.32094,1.42885,1.51089,1.18214,100567934
ENSACAG00000014162,20.4302,14.9344,15.7665,18.6453,20.7682,18.1829,13.1993,21.1585,7.86532,10.0797,11.8105,100557121
ENSACAG00000014163,0.242481,0.475407,0,0.216931,0,0,0.0925575,0.0897623,0,0,0,100564236
ENSACAG00000014164,3.87785,5.34349,5.42329,2.80532,9.01171,31.5579,20.0799,13.234,2.52364,5.25716,1.36586,100556798
ENSACAG00000014166,1.01295,2.38399,2.37026,0.939078,1.60484,4.72545,4.15466,2.07366,3.93205,4.27579,1.27948,100552619
ENSACAG00000014168,5.58259,7.78408,9.40972,3.70116,48.8662,119.785,139.607,88.7346,13.4029,18.9474,9.09865,100553777
ENSACAG00000014170,50.1424,13.0591,8.25832,46.7917,90.2275,29.3465,36.4059,30.9324,23.8641,14.5205,27.8078,100560016
ENSACAG00000014174,0.0512075,0.524327,0.188922,0.0429429,0.0805323,0.260637,1.09934,0.266535,0.0846127,0.159769,0,100559301
ENSACAG00000014175,20.2225,16.7914,9.72477,14.3185,16.1319,18.4611,9.44314,12.127,24.1517,23.3236,23.2139,103282492
ENSACAG00000014176,800.674,485.939,577.881,533.269,902.524,974.387,706.981,764.26,395.772,624.963,367.3,100560258
ENSACAG00000014177,3.90744,12.5627,6.89779,3.60756,6.26658,10.0046,15.5568,8.78424,24.9333,12.6476,6.41966,100564265
ENSACAG00000014179,27.8636,41.0272,33.908,30.4579,33.4173,43.1927,43.1652,48.9411,26.6271,31.0589,29.2755,100565633
ENSACAG00000014180,46.2257,48.3504,27.7317,13.9315,2.10407,3.40822,3.19119,0.781901,1.63184,2.36177,1.08945,100552333
ENSACAG00000014181,0.986099,5.04088,5.05969,1.72514,2.94862,21.7554,18.1562,7.49523,26.4377,19.0769,2.98682,100555887
ENSACAG00000014183,1.13904,1.64629,1.17551,0.812285,5.53456,11.2094,10.5067,5.36006,0.336945,0.556705,0.358705,100552655
ENSACAG00000014185,0,0.0321587,0,0,0,0.041563,0.175308,0.085007,0,0.191084,0,100554273
ENSACAG00000014186,8.61339,11.1935,14.6479,7.04991,10.8928,23.525,22.9251,9.73304,13.2732,15.7964,5.13122,100556855
ENSACAG00000014187,3.97211,10.9495,7.9323,3.5567,8.1634,24.5852,21.119,10.0566,9.34394,9.00561,6.86843,100558062
ENSACAG00000014188,198.676,163.404,152.89,66.9149,114.826,144.636,141.463,62.7004,69.7508,74.6873,28.9777,100563413
ENSACAG00000014189,1.46565,3.78858,0.35492,2.09755,5.88577,6.07163,1.4457,1.00146,0,0.300152,0.386797,103278544
ENSACAG00000014193,4.65133,12.8169,9.07183,3.09733,3.26429,9.54171,7.55253,3.33651,8.48298,13.7377,2.49499,100557955
ENSACAG00000014195,3.53478,9.51604,6.89183,2.71949,4.34259,15.4228,11.9861,3.72483,30.5309,20.2559,7.62099,100556055
ENSACAG00000014196,25.2208,21.7603,18.1457,13.1445,17.5404,20.5494,24.6401,19.8393,10.9107,11.1526,10.1638,100563447
ENSACAG00000014197,0.0482408,0.717428,0.221085,0.28142,5.16092,21.3262,48.6811,16.3691,36.3592,38.4409,7.51739,100554124
ENSACAG00000014198,4.58756,5.40057,7.22763,3.87249,5.50363,8.54678,8.11113,6.84649,4.62435,4.58425,3.79774,100556901
ENSACAG00000014199,4.44615,12.9996,9.997,5.06152,5.88217,14.5442,14.3178,6.17667,10.4656,9.64037,3.75885,100555771
ENSACAG00000014201,0.0749253,0.310647,0.0727548,0.1323,0.117473,0.321192,0,0.328461,0.651695,1.1075,0.634314,100553291
ENSACAG00000014203,6.1366,12.5012,15.922,5.07717,3.20074,12.8441,11.038,5.02298,5.44717,8.68385,2.05091,100566487
ENSACAG00000014204,35.2788,45.2417,27.5718,39.9858,38.8913,43.7596,45.0826,54.6514,17.7575,9.63521,28.6824,100565433
ENSACAG00000014206,14.8956,11.8265,9.11905,6.74146,11.0837,10.3937,10.1665,5.91566,8.70269,7.71188,5.8514,100560221
ENSACAG00000014207,3.40214,2.41205,3.83056,1.72382,14.8251,38.3911,44.6703,24.0625,16.9827,8.24591,10.6684,100564668
ENSACAG00000014211,3.45485,1.77626,1.8271,0.872134,2.14181,1.72639,1.32863,1.10291,1.29468,1.36381,0.798565,100555435
ENSACAG00000014212,6.48258,5.51982,3.19991,2.79304,5.89399,4.52055,5.80954,5.20071,5.50328,4.32981,4.11503,100557855
ENSACAG00000014213,0,0.0404685,0,0,12.5467,29.3764,34.8686,30.489,0.254692,0.410834,0,100556604
ENSACAG00000014214,18.1889,23.2939,26.0851,14.896,17.5545,28.0197,25.1554,19.3403,23.7909,28.9663,14.7702,100558575
ENSACAG00000014215,10.3659,13.5303,16.7384,7.99698,12.1193,19.0934,18.7542,12.4851,10.1693,18.8153,6.09569,100566624
ENSACAG00000014216,0,0.4519,0,0.60143,0.760367,3.06626,0.615866,1.04522,0,0,0,100560643
ENSACAG00000014219,3.27356,4.7946,10.3598,4.9896,0.247424,0.419776,0.4848,0.817668,0.292018,4.19678,0.453979,100552077
ENSACAG00000014220,0.462865,1.92861,0.903375,0.889813,2.17653,3.98815,5.87005,1.0196,0.674326,0.254658,0.0820427,100565005
ENSACAG00000014221,0.105304,0.0510573,0,0.163084,0,0.0659882,0,0,0,0,0.0651592,100559159
ENSACAG00000014222,1.41766,2.04199,1.61985,2.87546,3.82613,11.3227,10.3236,3.13415,2.90194,3.26164,1.26096,103282356
ENSACAG00000014223,10.9018,17.3202,23.5127,11.2241,9.8081,26.1238,18.2607,14.2195,15.5015,22.831,11.2909,100559239
ENSACAG00000014224,7.8523,24.583,12.0916,15.6426,8.44156,22.358,23.3785,15.0147,11.8945,13.484,7.94881,100565394
ENSACAG00000014225,2.80577,6.76846,5.56355,2.81465,3.66918,7.04036,9.22589,3.73492,9.82866,4.03555,1.22618,100553893
ENSACAG00000014226,1.34881,4.80789,2.99101,0.639879,2.9603,10.8743,2.86667,0.99289,0.472795,1.19034,0.287616,100558139
ENSACAG00000014227,0,0,0,0,0.380395,0,0,0,0,0,0,100567000
ENSACAG00000014229,22.937,20.9563,32.339,6.90173,22.0732,62.5471,47.5597,20.8905,32.0411,70.5265,11.899,100557582
ENSACAG00000014231,10.9532,1.55567,1.48437,0.981537,0.495683,0.744667,0.628186,0.228455,0,0.570597,0.0735312,100561679
ENSACAG00000014232,8.37374,14.4104,16.6591,8.63439,6.42058,14.3706,11.8254,8.95771,7.37551,10.0413,4.79514,100566805
ENSACAG00000014233,6.93512,12.2329,10.7281,5.81531,5.89713,15.6588,9.84396,4.9109,5.62563,8.6819,2.74386,103282338
ENSACAG00000014235,7.63635,19.3934,16.413,8.5327,5.72863,22.0156,14.2316,7.97843,9.09764,12.1624,4.73743,100559669
ENSACAG00000014236,0.103312,1.09916,0.585065,0.212781,0.29205,2.19547,1.56607,0.198101,3.56366,2.17705,0.382568,100562798
ENSACAG00000014237,3.91466,5.73089,6.53968,1.18645,3.1038,8.55541,7.70179,3.682,3.67358,5.86653,1.21896,100552422
ENSACAG00000014238,0.549509,0.899691,0.497435,0.341522,0.44013,0.871483,0.992882,0.256978,0.485596,0.31453,0.225111,100564041
ENSACAG00000014239,9.00643,11.8185,13.0654,9.84656,11.2099,20.3631,24.0686,19.0357,13.5259,15.193,10.7826,100557096
ENSACAG00000014240,17.4649,39.3895,43.0371,45.4032,21.3181,74.5347,69.185,85.0956,61.3732,54.142,50.9374,100567181
ENSACAG00000014241,2.53434,5.56127,6.51236,5.0274,3.23433,5.28897,1.71603,2.4963,2.64154,14.9636,2.81213,100563896
ENSACAG00000014244,0.339146,1.91879,1.40434,1.21301,0.797838,3.09989,3.26875,1.18876,3.3964,2.6128,0.994806,100564264
ENSACAG00000014247,5.00057,7.0668,6.88857,2.33246,4.10729,9.50863,6.21057,4.0381,6.30429,6.02501,1.85036,100553099
ENSACAG00000014250,3.19533,8.18003,6.74795,5.07754,8.65766,21.0587,28.4794,21.2288,16.4658,15.5457,13.6937,100561019
ENSACAG00000014253,4.045,5.22414,4.46264,1.90224,19.9689,49.1353,53.9116,31.4951,197.188,164.676,101.619,100556885
ENSACAG00000014254,7.42298,13.2042,16.1494,6.85435,8.31669,20.9706,22.3568,10.3621,13.7824,17.8718,5.09583,100566466
ENSACAG00000014255,2.94761,4.67839,4.04951,3.45577,7.14214,15.9862,11.4738,14.3346,5.64594,8.9603,4.24639,100554084
ENSACAG00000014256,0.202103,0.0737422,0.172707,0.157029,0.474596,4.00289,2.81396,0.487318,0,0.146057,0,100563742
ENSACAG00000014257,0.0312018,0.14147,0.0552214,0,0.122992,0.0304734,0.224934,0.093489,0,0.0467001,0,100558532
ENSACAG00000014258,0,0,0,0.108872,0.176143,0,0,0.135148,0,0,0.130497,100558753
ENSACAG00000014262,6.78992,10.1759,9.91646,3.02115,12.208,12.1036,10.9709,7.1255,5.56402,6.37416,3.74238,100564094
ENSACAG00000014267,9.59462,6.71541,7.01755,11.4851,10.5276,13.6113,12.4688,11.5855,13.3765,13.332,14.8768,100559358
ENSACAG00000014268,0.328835,1.31697,0.694911,0.643257,0.790846,3.9269,2.87709,1.76092,0.669876,0.729348,0.265278,100560842
ENSACAG00000014274,7.39953,12.787,10.9838,5.65792,5.05914,13.2634,19.2827,7.89518,12.3013,11.3404,9.13939,100554104
ENSACAG00000014275,2.48483,3.32729,2.75912,6.306,3.0535,3.16864,3.99272,8.24814,3.10602,4.00454,4.73461,100559578
ENSACAG00000014276,0.623018,0.436311,0.635115,0.314025,0.583125,2.43773,1.15214,1.6671,0.419044,0.431303,0.34267,100557866
ENSACAG00000014277,18.3191,15.923,15.5862,14.8676,17.1507,14.5512,11.8488,14.7767,9.04818,14.0053,17.4431,100553875
ENSACAG00000014278,40.6603,61.2496,62.0206,43.109,15.8173,52.4489,43.7302,43.9665,31.095,45.3137,34.3996,100555298
ENSACAG00000014280,22.7473,36.8708,30.5463,35.1279,16.4239,26.3912,24.278,30.4321,18.0504,21.5423,24.4358,100558554
ENSACAG00000014282,1.46978,5.11552,3.47341,1.48751,0.685106,6.18089,2.78279,0.738606,29.7601,13.8144,4.45742,100557081
ENSACAG00000014283,5.75951,15.9618,15.0138,10.3201,7.98961,16.2203,16.9193,13.2341,11.3944,13.002,9.58791,100561165
ENSACAG00000014284,14.2512,29.102,42.1931,6.88563,2.34865,4.69089,2.69805,2.96544,0.55376,1.43775,1.51591,100564067
ENSACAG00000014287,7.71727,13.4558,16.3601,6.56513,5.2834,14.4908,15.9163,6.56909,6.29397,8.00664,2.30058,100553890
ENSACAG00000014292,8.86803,5.92851,6.42334,3.53953,1.86383,2.86437,1.05714,2.05043,2.67342,3.18247,2.8991,100555932
ENSACAG00000014293,3.69891,5.49158,9.3135,1.91538,1.43923,5.69023,2.90333,1.43911,2.78083,3.8444,0.845833,100557294
ENSACAG00000014296,28.8729,36.35,38.9295,25.3838,91.4231,186.479,183.108,145.276,99.9033,109.31,56.4213,100557775
ENSACAG00000014298,5.83728,9.93755,12.0952,6.74135,3.04653,11.291,9.45957,7.73182,5.22706,8.32249,3.75413,100553911
ENSACAG00000014300,28.4636,28.4093,34.8844,16.9905,6.29733,6.10167,7.03608,3.79494,3.47515,4.48398,2.14928,100566870
ENSACAG00000014301,12.1254,37.8728,26.8777,12.0976,7.09761,20.7827,15.6854,7.71707,10.2787,16.5119,4.42373,100552899
ENSACAG00000014302,16.2098,20.2344,20.8857,11.6603,13.5263,33.5387,21.407,18.3895,18.0736,33.082,20.898,100556002
ENSACAG00000014303,34.8103,33.1756,55.6049,24.4471,23.1618,51.5236,44.1775,25.773,38.695,35.028,12.6585,100567895
ENSACAG00000014304,1.38204,3.73994,3.91409,1.82747,2.6785,8.87332,8.76574,3.94008,3.41126,4.36576,1.79849,100559937
ENSACAG00000014305,0.126399,0.0593705,0.0450501,0.0636924,0.191835,0.173097,0.122715,0,0,0,0,100564737
